,n_problematic_contacts
0,35
1,19
2,19
3,15
4,10
5,8
6,8
7,8
8,6
9,10
10,8
11,10
12,14
13,13
14,13
15,15
16,14
17,14
18,19
19,20
20,18
21,20
22,21
23,20
24,21
25,24
26,30
27,28
28,27
29,31
30,29
31,33
32,32
33,37
34,45
35,48
36,44
37,42
38,38
39,39
40,34
41,32
42,27
43,23
44,22
45,29
46,27
47,27
48,21
49,19
50,15
51,19
52,19
53,18
54,12
55,18
56,21
57,23
58,19
59,18
60,22
61,23
62,23
63,24
64,23
65,24
66,20
67,25
68,20
69,20
70,23
71,18
72,26
73,25
74,22
75,25
76,23
77,24
78,24
79,25
80,20
81,22
82,20
83,17
84,20
85,21
86,21
87,23
88,25
89,25
90,29
91,28
92,24
93,18
94,11
95,16
96,20
97,25
98,22
99,25
100,26
101,28
102,28
103,29
104,34
105,37
106,37
107,33
108,28
109,31
110,25
111,16
112,17
113,17
114,19
115,23
116,29
117,31
118,36
119,39
120,31
121,31
122,36
123,32
124,29
125,22
126,23
127,26
128,24
129,28
130,24
131,25
132,23
133,24
134,19
135,21
136,24
137,28
138,27
139,23
140,24
141,21
142,24
143,22
144,24
145,19
146,16
147,22
148,19
149,27
150,21
151,20
152,20
153,19
154,17
155,20
156,17
157,18
158,20
159,28
160,22
161,16
162,16
163,15
164,22
165,16
166,18
167,15
168,13
169,16
170,16
171,18
172,16
173,13
174,21
175,18
176,14
177,16
178,17
179,16
180,19
181,26
182,26
183,30
184,21
185,15
186,21
187,23
188,20
189,24
190,29
191,33
192,35
193,36
194,37
195,41
196,38
197,34
198,30
199,30
200,24
201,19
202,20
203,21
204,23
205,25
206,28
207,33
208,33
209,31
210,30
211,23
212,25
213,21
214,19
215,20
216,18
217,17
218,15
219,14
220,18
221,18
222,22
223,19
224,19
225,14
226,17
227,15
228,21
229,19
230,20
231,13
232,15
233,15
234,17
235,16
236,18
237,16
238,15
239,21
240,16
241,19
242,21
243,22
244,25
245,18
246,21
247,20
248,18
249,19
250,20
251,17
252,16
253,18
254,18
255,17
256,17
257,17
258,14
259,14
260,14
261,13
262,15
263,18
264,21
265,19
266,17
267,21
268,24
269,21
270,16
271,19
272,16
273,18
274,20
275,18
276,21
277,18
278,16
279,14
280,17
281,21
282,27
283,27
284,29
285,24
286,22
287,20
288,26
289,23
290,19
291,22
292,19
293,20
294,25
295,24
296,25
297,26
298,21
299,15
300,14
301,13
302,23
303,24
304,20
305,24
306,25
307,26
308,16
309,15
310,15
311,19
312,16
313,16
314,17
315,15
316,17
317,20
318,23
319,18
320,14
321,14
322,16
323,15
324,13
325,13
326,18
327,18
328,17
329,22
330,25
331,24
332,21
333,24
334,25
335,26
336,20
337,24
338,21
339,22
340,20
341,22
342,19
343,24
344,29
345,28
346,22
347,29
348,25
349,21
350,20
351,18
352,19
353,20
354,25
355,26
356,23
357,24
358,21
359,20
360,29
361,27
362,22
363,16
364,18
365,24
366,26
367,24
368,25
369,30
370,30
371,34
372,35
373,30
374,21
375,24
376,30
377,34
378,41
379,44
380,41
381,38
382,34
383,32
384,26
385,21
386,27
387,28
388,31
389,32
390,33
391,31
392,27
393,32
394,25
395,20
396,25
397,24
398,19
399,17
400,16
401,15
402,17
403,19
404,18
405,23
406,28
407,28
408,21
409,17
410,18
411,18
412,14
413,12
414,14
415,12
416,14
417,18
418,13
419,14
420,12
421,17
422,15
423,17
424,16
425,15
426,17
427,13
428,12
429,13
430,15
431,17
432,15
433,18
434,16
435,18
436,20
437,22
438,17
439,16
440,17
441,15
442,17
443,12
444,17
445,17
446,23
447,16
448,21
449,24
450,17
451,15
452,12
453,12
454,13
455,14
456,13
457,12
458,17
459,23
460,21
461,22
462,18
463,22
464,20
465,19
466,17
467,15
468,16
469,15
470,18
471,18
472,14
473,16
474,10
475,12
476,12
477,15
478,17
479,21
480,23
481,24
482,28
483,24
484,21
485,23
486,18
487,13
488,18
489,26
490,29
491,25
492,17
493,14
494,21
495,19
496,19
497,19
498,20
499,16
500,16
