,n_problematic_contacts
0,27
1,25
2,23
3,24
4,22
5,19
6,17
7,19
8,14
9,15
10,15
11,17
12,19
13,21
14,21
15,16
16,16
17,16
18,14
19,13
20,14
21,19
22,22
23,19
24,18
25,19
26,14
27,20
28,16
29,17
30,20
31,23
32,23
33,24
34,28
35,30
36,29
37,35
38,30
39,19
40,19
41,18
42,24
43,22
44,16
45,18
46,19
47,19
48,23
49,23
50,22
51,23
52,22
53,23
54,21
55,23
56,27
57,32
58,28
59,26
60,22
61,19
62,25
63,21
64,21
65,18
66,22
67,22
68,21
69,17
70,13
71,16
72,18
73,18
74,15
75,21
76,17
77,19
78,22
79,23
80,23
81,21
82,18
83,19
84,23
85,28
86,26
87,26
88,23
89,21
90,12
91,17
92,20
93,19
94,16
95,18
96,17
97,19
98,21
99,12
100,9
101,9
102,14
103,10
104,10
105,11
106,14
107,16
108,17
109,18
110,17
111,18
112,16
113,20
114,22
115,20
116,20
117,14
118,11
119,12
120,13
121,15
122,21
123,17
124,21
125,16
126,17
127,17
128,17
129,15
130,16
131,14
132,14
133,11
134,10
135,17
136,17
137,19
138,23
139,22
140,17
141,15
142,19
143,19
144,25
145,23
146,25
147,22
148,30
149,28
150,28
151,24
152,19
153,18
154,23
155,23
156,24
157,21
158,21
159,18
160,14
161,13
162,14
163,16
164,20
165,23
166,23
167,24
168,19
169,19
170,13
171,15
172,14
173,11
174,17
175,17
176,15
177,15
178,17
179,14
180,16
181,12
182,13
183,12
184,17
185,17
186,19
187,20
188,16
189,16
190,15
191,14
192,17
193,20
194,19
195,20
196,21
197,25
198,16
199,18
200,20
201,21
202,21
203,21
204,17
205,17
206,18
207,21
208,17
209,25
210,23
211,17
212,12
213,17
214,14
215,18
216,11
217,12
218,11
219,11
220,14
221,13
222,9
223,10
224,14
225,18
226,12
227,12
228,16
229,15
230,15
231,17
232,14
233,12
234,16
235,15
236,13
237,16
238,16
239,14
240,12
241,12
242,13
243,12
244,10
245,9
246,9
247,10
248,6
249,9
250,15
251,15
252,12
253,15
254,14
255,12
256,15
257,15
258,15
259,14
260,18
261,19
262,20
263,14
264,16
265,18
266,19
267,21
268,22
269,21
270,20
271,15
272,15
273,17
274,16
275,11
276,10
277,12
278,11
279,10
280,14
281,17
282,15
283,13
284,11
285,15
286,11
287,14
288,16
289,18
290,17
291,13
292,13
293,14
294,14
295,11
296,14
297,13
298,17
299,14
300,16
301,13
302,18
303,17
304,17
305,20
306,23
307,20
308,19
309,14
310,14
311,14
312,18
313,19
314,16
315,14
316,15
317,12
318,12
319,11
320,13
321,14
322,15
323,21
324,20
325,17
326,20
327,17
328,15
329,15
330,13
331,14
332,17
333,17
334,13
335,15
336,21
337,22
338,24
339,22
340,24
341,29
342,20
343,19
344,18
345,23
346,21
347,20
348,20
349,18
350,21
351,21
352,18
353,18
354,19
355,16
356,20
357,19
358,21
359,16
360,18
361,12
362,13
363,15
364,18
365,18
366,18
367,23
368,26
369,23
370,23
371,27
372,23
373,23
374,20
375,21
376,15
377,14
378,13
379,14
380,15
381,13
382,11
383,10
384,10
385,10
386,11
387,12
388,19
389,19
390,18
391,18
392,18
393,20
394,31
395,34
396,29
397,27
398,26
399,22
400,25
401,26
402,28
403,31
404,28
405,18
406,19
407,16
408,17
409,21
410,16
411,15
412,18
413,17
414,17
415,21
416,21
417,20
418,16
419,14
420,18
421,14
422,12
423,13
424,11
425,10
426,10
427,13
428,12
429,17
430,13
431,15
432,23
433,20
434,20
435,16
436,14
437,16
438,17
439,20
440,21
441,18
442,15
443,15
444,18
445,14
446,19
447,15
448,18
449,19
450,17
451,16
452,20
453,20
454,19
455,18
456,26
457,22
458,25
459,27
460,33
461,31
462,29
463,29
464,36
465,32
466,32
467,26
468,26
469,27
470,27
471,27
472,26
473,24
474,23
475,20
476,21
477,17
478,18
479,18
480,21
481,23
482,21
483,15
484,14
485,18
486,20
487,18
488,18
489,14
490,16
491,22
492,16
493,17
494,18
495,17
496,15
497,15
498,17
499,16
500,15
