,n_problematic_contacts
0,14
1,11
2,7
3,6
4,9
5,7
6,4
7,8
8,10
9,16
10,19
11,16
12,18
13,17
14,16
15,17
16,13
17,11
18,11
19,14
20,15
21,16
22,16
23,19
24,22
25,23
26,23
27,26
28,24
29,23
30,24
31,23
32,24
33,27
34,22
35,20
36,22
37,20
38,22
39,22
40,20
41,25
42,22
43,21
44,22
45,24
46,25
47,21
48,23
49,21
50,16
51,19
52,21
53,23
54,16
55,18
56,19
57,14
58,16
59,20
60,21
61,23
62,30
63,29
64,26
65,24
66,18
67,20
68,20
69,28
70,25
71,25
72,23
73,19
74,17
75,18
76,17
77,17
78,17
79,15
80,18
81,19
82,16
83,26
84,23
85,21
86,21
87,18
88,18
89,14
90,14
91,17
92,14
93,19
94,17
95,20
96,14
97,14
98,18
99,17
100,17
101,19
102,21
103,26
104,26
105,25
106,23
107,20
108,19
109,19
110,14
111,16
112,19
113,15
114,19
115,20
116,23
117,21
118,22
119,26
120,29
121,25
122,22
123,22
124,20
125,22
126,21
127,22
128,21
129,22
130,21
131,20
132,24
133,20
134,19
135,21
136,16
137,14
138,14
139,13
140,12
141,15
142,19
143,20
144,21
145,25
146,21
147,17
148,17
149,20
150,19
151,24
152,22
153,22
154,21
155,23
156,29
157,32
158,26
159,22
160,18
161,23
162,25
163,19
164,22
165,21
166,20
167,16
168,19
169,19
170,21
171,26
172,34
173,32
174,28
175,21
176,20
177,24
178,23
179,24
180,23
181,25
182,28
183,30
184,26
185,17
186,17
187,18
188,13
189,14
190,16
191,16
192,17
193,15
194,10
195,9
196,8
197,9
198,14
199,17
200,20
201,20
202,19
203,17
204,21
205,21
206,13
207,15
208,15
209,14
210,18
211,18
212,16
213,17
214,15
215,15
216,21
217,13
218,17
219,17
220,23
221,23
222,22
223,22
224,26
225,24
226,26
227,25
228,21
229,18
230,20
231,20
232,24
233,20
234,19
235,16
236,18
237,24
238,22
239,21
240,15
241,18
242,19
243,23
244,25
245,19
246,25
247,19
248,21
249,18
250,22
251,19
252,19
253,21
254,18
255,19
256,22
257,26
258,22
259,21
260,26
261,26
262,21
263,23
264,21
265,24
266,23
267,20
268,24
269,26
270,25
271,26
272,21
273,23
274,23
275,19
276,29
277,30
278,34
279,31
280,24
281,29
282,29
283,31
284,27
285,25
286,24
287,26
288,24
289,27
290,28
291,29
292,24
293,24
294,20
295,18
296,22
297,24
298,27
299,27
300,23
301,23
302,25
303,32
304,29
305,29
306,27
307,23
308,22
309,20
310,23
311,21
312,19
313,16
314,17
315,24
316,28
317,30
318,30
319,24
320,23
321,22
322,21
323,25
324,29
325,24
326,31
327,28
328,31
329,32
330,26
331,24
332,26
333,24
334,23
335,28
336,24
337,26
338,31
339,28
340,23
341,24
342,22
343,23
344,22
345,22
346,16
347,23
348,28
349,27
350,34
351,30
352,36
353,33
354,35
355,30
356,32
357,27
358,29
359,24
360,28
361,29
362,33
363,31
364,27
365,28
366,33
367,26
368,29
369,36
370,32
371,29
372,26
373,29
374,28
375,24
376,29
377,26
378,27
379,34
380,34
381,28
382,27
383,29
384,30
385,27
386,25
387,28
388,27
389,27
390,23
391,21
392,24
393,32
394,31
395,26
396,27
397,33
398,37
399,29
400,28
401,28
402,24
403,27
404,25
405,23
406,32
407,27
408,23
409,27
410,28
411,32
412,24
413,25
414,29
415,31
416,34
417,35
418,36
419,32
420,27
421,29
422,28
423,27
424,24
425,24
426,30
427,28
428,28
429,36
430,40
431,39
432,35
433,37
434,39
435,41
436,39
437,31
438,29
439,31
440,33
441,35
442,42
443,40
444,33
445,34
446,35
447,33
448,34
449,38
450,27
451,24
452,30
453,28
454,26
455,27
456,24
457,33
458,26
459,31
460,33
461,28
462,24
463,25
464,22
465,23
466,22
467,20
468,25
469,25
470,26
471,27
472,24
473,30
474,29
475,32
476,25
477,23
478,28
479,31
480,25
481,21
482,20
483,19
484,13
485,17
486,19
487,19
488,16
489,19
490,28
491,28
492,29
493,27
494,29
495,26
496,25
497,23
498,24
499,21
500,23
