,n_problematic_contacts
0,26
1,23
2,19
3,14
4,14
5,13
6,15
7,17
8,14
9,14
10,17
11,15
12,15
13,19
14,15
15,11
16,15
17,10
18,13
19,15
20,13
21,15
22,15
23,17
24,24
25,17
26,17
27,19
28,20
29,18
30,16
31,17
32,23
33,26
34,33
35,29
36,24
37,23
38,28
39,35
40,35
41,33
42,34
43,33
44,29
45,33
46,37
47,35
48,37
49,36
50,32
51,29
52,25
53,25
54,32
55,34
56,31
57,32
58,28
59,27
60,23
61,22
62,24
63,25
64,20
65,21
66,19
67,22
68,21
69,17
70,16
71,14
72,14
73,16
74,15
75,17
76,18
77,25
78,26
79,22
80,21
81,20
82,22
83,20
84,17
85,21
86,25
87,25
88,27
89,24
90,27
91,30
92,28
93,30
94,32
95,27
96,25
97,17
98,18
99,27
100,25
101,22
102,18
103,24
104,27
105,28
106,26
107,26
108,24
109,30
110,30
111,26
112,25
113,27
114,26
115,22
116,32
117,25
118,24
119,23
120,17
121,14
122,16
123,19
124,14
125,17
126,22
127,17
128,19
129,19
130,24
131,23
132,22
133,25
134,24
135,20
136,21
137,20
138,18
139,15
140,15
141,21
142,24
143,23
144,26
145,29
146,29
147,24
148,26
149,24
150,23
151,21
152,23
153,17
154,20
155,17
156,22
157,27
158,31
159,31
160,27
161,26
162,23
163,26
164,26
165,22
166,18
167,19
168,15
169,16
170,23
171,28
172,33
173,31
174,23
175,20
176,17
177,17
178,17
179,16
180,14
181,19
182,17
183,17
184,15
185,15
186,15
187,16
188,15
189,19
190,18
191,20
192,22
193,20
194,29
195,24
196,18
197,19
198,18
199,19
200,20
201,21
202,21
203,22
204,26
205,30
206,30
207,30
208,27
209,23
210,31
211,24
212,24
213,24
214,25
215,21
216,20
217,25
218,24
219,21
220,19
221,22
222,19
223,19
224,21
225,23
226,26
227,26
228,28
229,29
230,37
231,34
232,35
233,27
234,30
235,31
236,24
237,31
238,33
239,34
240,33
241,32
242,29
243,26
244,21
245,27
246,30
247,24
248,21
249,21
250,24
251,20
252,19
253,19
254,17
255,24
256,23
257,22
258,24
259,22
260,20
261,21
262,25
263,25
264,25
265,23
266,19
267,24
268,22
269,22
270,21
271,20
272,19
273,19
274,18
275,21
276,25
277,24
278,28
279,27
280,22
281,24
282,24
283,23
284,16
285,19
286,17
287,15
288,19
289,19
290,16
291,22
292,21
293,14
294,15
295,14
296,16
297,20
298,20
299,22
300,22
301,21
302,17
303,19
304,23
305,25
306,18
307,24
308,22
309,19
310,17
311,22
312,21
313,25
314,25
315,21
316,23
317,24
318,21
319,21
320,16
321,21
322,20
323,16
324,19
325,19
326,21
327,27
328,26
329,28
330,30
331,26
332,31
333,25
334,26
335,28
336,28
337,26
338,28
339,30
340,34
341,31
342,30
343,27
344,29
345,28
346,22
347,25
348,21
349,25
350,25
351,22
352,22
353,24
354,23
355,21
356,19
357,22
358,23
359,23
360,25
361,24
362,18
363,20
364,21
365,19
366,24
367,24
368,23
369,22
370,29
371,26
372,19
373,18
374,22
375,25
376,21
377,19
378,14
379,22
380,19
381,17
382,12
383,10
384,9
385,7
386,10
387,9
388,17
389,18
390,21
391,23
392,26
393,19
394,17
395,16
396,11
397,11
398,15
399,16
400,18
401,21
402,23
403,19
404,16
405,19
406,17
407,22
408,18
409,21
410,21
411,16
412,15
413,18
414,16
415,16
416,19
417,21
418,20
419,21
420,23
421,21
422,19
423,23
424,27
425,27
426,22
427,22
428,23
429,29
430,27
431,24
432,21
433,25
434,23
435,22
436,16
437,20
438,22
439,17
440,23
441,23
442,21
443,21
444,22
445,24
446,24
447,24
448,18
449,19
450,22
451,22
452,23
453,18
454,20
455,24
456,22
457,18
458,23
459,24
460,25
461,17
462,14
463,17
464,15
465,19
466,22
467,18
468,20
469,16
470,25
471,21
472,22
473,21
474,20
475,22
476,17
477,13
478,15
479,19
480,26
481,29
482,29
483,31
484,27
485,26
486,25
487,23
488,23
489,24
490,24
491,18
492,21
493,24
494,20
495,22
496,21
497,21
498,20
499,17
500,22
