,n_problematic_contacts
0,19
1,17
2,14
3,13
4,13
5,13
6,10
7,6
8,9
9,9
10,10
11,12
12,17
13,11
14,12
15,12
16,11
17,16
18,12
19,12
20,14
21,15
22,15
23,19
24,21
25,23
26,23
27,23
28,27
29,23
30,20
31,22
32,20
33,19
34,23
35,28
36,25
37,24
38,22
39,31
40,32
41,28
42,23
43,24
44,18
45,17
46,17
47,17
48,18
49,21
50,17
51,16
52,13
53,18
54,18
55,17
56,14
57,12
58,16
59,15
60,16
61,15
62,19
63,17
64,18
65,18
66,17
67,17
68,13
69,14
70,16
71,20
72,22
73,21
74,20
75,19
76,16
77,15
78,18
79,19
80,23
81,18
82,21
83,19
84,15
85,16
86,17
87,19
88,25
89,26
90,21
91,17
92,14
93,15
94,18
95,19
96,25
97,23
98,22
99,18
100,16
101,15
102,13
103,18
104,19
105,27
106,24
107,25
108,24
109,26
110,26
111,31
112,26
113,24
114,27
115,30
116,29
117,22
118,24
119,20
120,21
121,25
122,19
123,16
124,20
125,23
126,26
127,28
128,25
129,27
130,28
131,26
132,27
133,27
134,22
135,17
136,22
137,22
138,21
139,25
140,24
141,21
142,20
143,24
144,24
145,22
146,20
147,23
148,19
149,19
150,17
151,18
152,16
153,14
154,19
155,18
156,20
157,24
158,22
159,22
160,16
161,15
162,16
163,20
164,18
165,24
166,29
167,24
168,26
169,30
170,24
171,22
172,32
173,29
174,32
175,30
176,26
177,23
178,22
179,16
180,16
181,18
182,21
183,21
184,17
185,21
186,24
187,19
188,17
189,16
190,24
191,22
192,22
193,23
194,30
195,29
196,31
197,29
198,25
199,27
200,30
201,27
202,23
203,24
204,26
205,24
206,25
207,20
208,26
209,32
210,34
211,29
212,25
213,24
214,29
215,29
216,24
217,21
218,20
219,22
220,20
221,24
222,30
223,26
224,28
225,28
226,24
227,28
228,32
229,30
230,26
231,28
232,26
233,25
234,28
235,27
236,24
237,21
238,24
239,24
240,20
241,15
242,19
243,20
244,18
245,19
246,17
247,21
248,21
249,22
250,28
251,31
252,31
253,37
254,37
255,37
256,34
257,34
258,32
259,27
260,25
261,23
262,24
263,18
264,23
265,27
266,30
267,28
268,26
269,19
270,17
271,20
272,20
273,19
274,22
275,21
276,21
277,20
278,14
279,17
280,22
281,21
282,13
283,17
284,18
285,18
286,17
287,22
288,25
289,21
290,20
291,20
292,18
293,18
294,16
295,20
296,24
297,20
298,23
299,18
300,19
301,24
302,25
303,26
304,21
305,23
306,29
307,33
308,37
309,34
310,37
311,28
312,25
313,27
314,23
315,24
316,27
317,28
318,32
319,26
320,26
321,23
322,19
323,23
324,23
325,20
326,24
327,28
328,25
329,23
330,25
331,23
332,21
333,21
334,16
335,17
336,16
337,19
338,19
339,16
340,18
341,15
342,12
343,15
344,19
345,20
346,22
347,24
348,24
349,27
350,27
351,28
352,27
353,24
354,21
355,22
356,21
357,19
358,26
359,26
360,29
361,35
362,40
363,38
364,34
365,28
366,27
367,24
368,19
369,19
370,23
371,19
372,19
373,22
374,25
375,25
376,26
377,24
378,22
379,25
380,26
381,25
382,26
383,23
384,19
385,23
386,13
387,14
388,12
389,14
390,19
391,18
392,13
393,15
394,20
395,16
396,12
397,17
398,13
399,12
400,15
401,16
402,19
403,18
404,12
405,13
406,16
407,19
408,17
409,17
410,19
411,20
412,16
413,14
414,11
415,13
416,8
417,12
418,7
419,11
420,9
421,11
422,15
423,12
424,12
425,12
426,14
427,15
428,13
429,17
430,22
431,20
432,20
433,19
434,18
435,19
436,20
437,17
438,19
439,15
440,16
441,13
442,13
443,15
444,15
445,14
446,10
447,13
448,11
449,10
450,12
451,9
452,11
453,13
454,13
455,14
456,11
457,11
458,9
459,17
460,25
461,30
462,34
463,43
464,40
465,36
466,33
467,28
468,28
469,24
470,19
471,18
472,17
473,20
474,20
475,15
476,19
477,19
478,19
479,21
480,24
481,21
482,22
483,19
484,22
485,17
486,19
487,20
488,20
489,20
490,21
491,24
492,17
493,15
494,16
495,16
496,18
497,16
498,15
499,21
500,22
