,n_problematic_contacts
0,22
1,18
2,16
3,21
4,21
5,19
6,14
7,15
8,15
9,11
10,9
11,12
12,13
13,13
14,16
15,16
16,12
17,15
18,13
19,13
20,14
21,13
22,13
23,13
24,13
25,10
26,14
27,14
28,16
29,17
30,15
31,13
32,12
33,10
34,14
35,16
36,18
37,17
38,17
39,18
40,18
41,21
42,15
43,10
44,11
45,13
46,14
47,12
48,18
49,19
50,20
51,20
52,17
53,9
54,15
55,13
56,12
57,15
58,13
59,17
60,19
61,17
62,18
63,17
64,19
65,18
66,16
67,14
68,15
69,16
70,14
71,13
72,10
73,11
74,12
75,13
76,17
77,22
78,27
79,25
80,29
81,30
82,29
83,26
84,23
85,18
86,19
87,18
88,20
89,18
90,16
91,16
92,16
93,17
94,24
95,23
96,24
97,29
98,29
99,31
100,31
101,26
102,22
103,24
104,16
105,16
106,18
107,19
108,18
109,20
110,22
111,27
112,24
113,24
114,15
115,21
116,20
117,22
118,23
119,20
120,18
121,14
122,17
123,21
124,21
125,18
126,18
127,18
128,16
129,20
130,20
131,14
132,17
133,18
134,12
135,11
136,15
137,11
138,9
139,11
140,12
141,10
142,12
143,16
144,25
145,30
146,33
147,27
148,29
149,27
150,26
151,27
152,22
153,24
154,26
155,30
156,27
157,29
158,29
159,24
160,19
161,20
162,22
163,23
164,24
165,25
166,27
167,26
168,24
169,20
170,17
171,16
172,20
173,20
174,19
175,18
176,15
177,19
178,17
179,23
180,21
181,18
182,15
183,15
184,17
185,16
186,19
187,20
188,21
189,23
190,19
191,20
192,16
193,18
194,22
195,16
196,19
197,20
198,16
199,16
200,14
201,13
202,13
203,10
204,10
205,13
206,10
207,19
208,15
209,20
210,23
211,20
212,26
213,23
214,19
215,17
216,17
217,17
218,22
219,22
220,24
221,21
222,24
223,22
224,21
225,24
226,20
227,17
228,17
229,13
230,11
231,7
232,9
233,10
234,12
235,6
236,10
237,13
238,15
239,13
240,11
241,12
242,16
243,20
244,17
245,17
246,14
247,15
248,14
249,14
250,14
251,19
252,18
253,19
254,16
255,22
256,19
257,21
258,21
259,19
260,21
261,20
262,17
263,16
264,13
265,20
266,21
267,23
268,22
269,25
270,26
271,23
272,22
273,24
274,20
275,23
276,19
277,26
278,29
279,21
280,20
281,22
282,20
283,24
284,30
285,25
286,23
287,26
288,26
289,24
290,22
291,23
292,20
293,21
294,17
295,17
296,23
297,17
298,12
299,21
300,16
301,17
302,25
303,26
304,20
305,20
306,19
307,19
308,21
309,22
310,27
311,21
312,16
313,12
314,13
315,14
316,16
317,20
318,23
319,25
320,26
321,27
322,25
323,27
324,22
325,25
326,24
327,21
328,14
329,17
330,21
331,21
332,22
333,21
334,21
335,16
336,17
337,18
338,18
339,22
340,19
341,19
342,21
343,21
344,18
345,15
346,15
347,12
348,13
349,21
350,20
351,24
352,24
353,22
354,24
355,24
356,20
357,23
358,16
359,21
360,18
361,21
362,16
363,16
364,17
365,15
366,12
367,16
368,14
369,21
370,22
371,17
372,16
373,14
374,14
375,12
376,12
377,14
378,14
379,9
380,9
381,14
382,12
383,10
384,12
385,13
386,14
387,16
388,14
389,16
390,12
391,11
392,12
393,13
394,12
395,11
396,16
397,24
398,23
399,26
400,21
401,17
402,11
403,11
404,12
405,16
406,12
407,21
408,26
409,29
410,28
411,35
412,27
413,24
414,28
415,22
416,27
417,23
418,28
419,25
420,22
421,27
422,24
423,21
424,20
425,20
426,14
427,15
428,19
429,22
430,28
431,33
432,31
433,23
434,23
435,22
436,20
437,17
438,15
439,12
440,16
441,18
442,15
443,18
444,15
445,17
446,15
447,14
448,16
449,14
450,14
451,19
452,18
453,16
454,16
455,19
456,23
457,20
458,19
459,21
460,22
461,17
462,16
463,18
464,19
465,18
466,17
467,18
468,14
469,18
470,19
471,22
472,22
473,20
474,23
475,18
476,18
477,21
478,18
479,25
480,27
481,29
482,28
483,25
484,25
485,23
486,18
487,17
488,14
489,15
490,15
491,12
492,11
493,12
494,15
495,17
496,16
497,14
498,17
499,17
500,20
