,n_problematic_contacts
0,18
1,16
2,12
3,8
4,6
5,7
6,7
7,8
8,12
9,12
10,11
11,13
12,9
13,12
14,11
15,11
16,11
17,14
18,17
19,14
20,16
21,17
22,16
23,16
24,17
25,16
26,13
27,14
28,14
29,15
30,19
31,21
32,22
33,21
34,17
35,19
36,20
37,23
38,23
39,23
40,20
41,21
42,18
43,23
44,22
45,28
46,24
47,25
48,32
49,29
50,30
51,25
52,22
53,20
54,19
55,20
56,26
57,24
58,29
59,30
60,26
61,26
62,30
63,29
64,24
65,21
66,22
67,20
68,21
69,26
70,23
71,31
72,29
73,25
74,24
75,25
76,25
77,24
78,22
79,31
80,30
81,33
82,32
83,22
84,25
85,28
86,25
87,25
88,26
89,30
90,21
91,16
92,13
93,17
94,16
95,12
96,16
97,15
98,14
99,15
100,19
101,19
102,23
103,21
104,16
105,18
106,19
107,18
108,16
109,14
110,15
111,14
112,13
113,11
114,12
115,12
116,12
117,13
118,16
119,17
120,20
121,22
122,25
123,16
124,16
125,14
126,25
127,27
128,23
129,22
130,19
131,20
132,17
133,18
134,20
135,20
136,19
137,19
138,18
139,19
140,17
141,18
142,18
143,19
144,23
145,19
146,20
147,27
148,26
149,25
150,26
151,28
152,33
153,33
154,28
155,25
156,27
157,30
158,30
159,24
160,27
161,25
162,21
163,23
164,20
165,25
166,22
167,26
168,22
169,14
170,19
171,22
172,21
173,17
174,14
175,20
176,20
177,15
178,18
179,19
180,19
181,20
182,19
183,24
184,22
185,23
186,16
187,16
188,21
189,20
190,19
191,21
192,17
193,19
194,24
195,23
196,23
197,19
198,16
199,15
200,17
201,24
202,22
203,20
204,17
205,15
206,16
207,16
208,12
209,19
210,19
211,16
212,21
213,19
214,15
215,18
216,13
217,16
218,18
219,23
220,24
221,23
222,27
223,33
224,29
225,29
226,23
227,21
228,21
229,23
230,24
231,25
232,25
233,25
234,24
235,25
236,27
237,28
238,26
239,26
240,25
241,28
242,31
243,25
244,27
245,26
246,22
247,23
248,26
249,26
250,28
251,26
252,19
253,16
254,18
255,18
256,20
257,21
258,19
259,24
260,18
261,18
262,19
263,25
264,27
265,20
266,20
267,20
268,21
269,19
270,21
271,19
272,17
273,15
274,22
275,16
276,22
277,22
278,25
279,22
280,20
281,14
282,19
283,19
284,18
285,18
286,24
287,27
288,30
289,30
290,28
291,27
292,23
293,26
294,24
295,24
296,23
297,22
298,25
299,27
300,33
301,28
302,21
303,19
304,23
305,27
306,23
307,15
308,16
309,19
310,10
311,15
312,15
313,16
314,17
315,19
316,16
317,13
318,11
319,13
320,16
321,18
322,14
323,11
324,14
325,17
326,18
327,18
328,16
329,15
330,13
331,20
332,19
333,18
334,21
335,19
336,16
337,15
338,13
339,19
340,20
341,18
342,16
343,13
344,12
345,18
346,16
347,19
348,22
349,19
350,17
351,16
352,17
353,16
354,17
355,24
356,24
357,25
358,26
359,26
360,23
361,21
362,18
363,20
364,21
365,16
366,22
367,16
368,16
369,17
370,20
371,24
372,23
373,26
374,34
375,32
376,36
377,26
378,22
379,21
380,16
381,15
382,18
383,24
384,21
385,20
386,22
387,17
388,17
389,18
390,16
391,20
392,25
393,21
394,17
395,17
396,20
397,18
398,16
399,10
400,15
401,16
402,16
403,15
404,25
405,18
406,15
407,13
408,15
409,14
410,13
411,13
412,17
413,19
414,15
415,18
416,16
417,11
418,16
419,14
420,21
421,22
422,20
423,17
424,21
425,21
426,27
427,25
428,24
429,26
430,26
431,25
432,26
433,22
434,22
435,21
436,28
437,23
438,20
439,21
440,16
441,17
442,14
443,15
444,17
445,18
446,19
447,14
448,18
449,16
450,17
451,20
452,18
453,19
454,19
455,17
456,18
457,17
458,17
459,18
460,19
461,17
462,18
463,15
464,17
465,19
466,19
467,26
468,25
469,25
470,23
471,19
472,17
473,15
474,16
475,17
476,16
477,13
478,12
479,13
480,13
481,16
482,17
483,15
484,17
485,20
486,20
487,20
488,20
489,15
490,14
491,12
492,12
493,12
494,13
495,16
496,15
497,13
498,11
499,12
500,15
