,n_problematic_contacts
0,24
1,17
2,10
3,7
4,9
5,8
6,6
7,4
8,7
9,13
10,11
11,12
12,13
13,14
14,10
15,13
16,13
17,14
18,16
19,14
20,15
21,14
22,15
23,15
24,12
25,11
26,12
27,16
28,18
29,21
30,16
31,18
32,24
33,19
34,19
35,20
36,21
37,15
38,21
39,18
40,21
41,28
42,30
43,31
44,25
45,23
46,19
47,19
48,15
49,14
50,15
51,21
52,24
53,20
54,24
55,26
56,28
57,26
58,28
59,23
60,28
61,21
62,23
63,24
64,27
65,29
66,32
67,31
68,37
69,32
70,28
71,31
72,33
73,31
74,29
75,27
76,30
77,32
78,34
79,35
80,39
81,43
82,44
83,40
84,35
85,33
86,31
87,27
88,31
89,22
90,25
91,25
92,25
93,21
94,24
95,23
96,22
97,22
98,20
99,18
100,24
101,22
102,27
103,24
104,30
105,33
106,30
107,26
108,26
109,26
110,22
111,24
112,25
113,23
114,27
115,28
116,30
117,26
118,27
119,24
120,27
121,19
122,20
123,15
124,10
125,13
126,15
127,21
128,20
129,19
130,16
131,17
132,14
133,18
134,19
135,12
136,11
137,15
138,17
139,18
140,17
141,25
142,28
143,28
144,23
145,18
146,16
147,15
148,21
149,24
150,24
151,23
152,20
153,23
154,20
155,20
156,22
157,24
158,22
159,24
160,26
161,21
162,21
163,17
164,19
165,18
166,21
167,22
168,22
169,15
170,20
171,19
172,22
173,21
174,17
175,12
176,13
177,18
178,17
179,19
180,18
181,18
182,21
183,17
184,18
185,17
186,23
187,20
188,22
189,17
190,18
191,17
192,18
193,15
194,19
195,14
196,18
197,25
198,22
199,22
200,29
201,20
202,21
203,18
204,17
205,15
206,21
207,19
208,21
209,18
210,16
211,18
212,16
213,15
214,16
215,15
216,16
217,16
218,17
219,21
220,17
221,16
222,17
223,21
224,19
225,22
226,19
227,23
228,20
229,20
230,18
231,17
232,13
233,13
234,13
235,12
236,20
237,20
238,15
239,18
240,20
241,26
242,23
243,23
244,19
245,18
246,20
247,19
248,22
249,21
250,19
251,25
252,19
253,20
254,18
255,17
256,19
257,18
258,18
259,18
260,22
261,24
262,25
263,27
264,15
265,21
266,22
267,25
268,24
269,20
270,17
271,16
272,20
273,30
274,24
275,21
276,20
277,21
278,27
279,33
280,34
281,32
282,31
283,26
284,31
285,29
286,28
287,31
288,27
289,32
290,27
291,28
292,25
293,25
294,24
295,25
296,27
297,26
298,19
299,20
300,23
301,23
302,23
303,27
304,22
305,21
306,21
307,27
308,24
309,26
310,19
311,21
312,25
313,27
314,30
315,31
316,34
317,32
318,21
319,20
320,19
321,18
322,20
323,19
324,26
325,32
326,33
327,36
328,30
329,28
330,25
331,19
332,15
333,18
334,19
335,18
336,19
337,18
338,20
339,17
340,17
341,21
342,25
343,27
344,32
345,29
346,27
347,26
348,26
349,24
350,25
351,19
352,23
353,23
354,22
355,21
356,21
357,19
358,21
359,17
360,15
361,20
362,19
363,20
364,18
365,19
366,22
367,20
368,27
369,29
370,30
371,26
372,21
373,21
374,24
375,20
376,24
377,15
378,17
379,20
380,17
381,18
382,23
383,19
384,15
385,19
386,18
387,17
388,19
389,24
390,21
391,17
392,19
393,16
394,17
395,16
396,18
397,12
398,14
399,12
400,19
401,20
402,18
403,23
404,26
405,23
406,24
407,23
408,27
409,25
410,25
411,28
412,21
413,20
414,24
415,22
416,23
417,24
418,23
419,28
420,25
421,24
422,22
423,20
424,28
425,29
426,23
427,22
428,25
429,24
430,27
431,26
432,27
433,34
434,32
435,33
436,30
437,27
438,24
439,25
440,24
441,23
442,22
443,21
444,23
445,22
446,23
447,23
448,26
449,30
450,35
451,32
452,26
453,27
454,27
455,27
456,23
457,18
458,20
459,26
460,27
461,28
462,32
463,36
464,37
465,34
466,27
467,29
468,27
469,27
470,28
471,28
472,27
473,24
474,19
475,22
476,20
477,20
478,24
479,23
480,21
481,15
482,13
483,17
484,22
485,22
486,27
487,30
488,29
489,33
490,28
491,28
492,22
493,25
494,24
495,24
496,17
497,20
498,26
499,26
500,27
