,n_problematic_contacts
0,28
1,19
2,12
3,10
4,11
5,12
6,11
7,11
8,14
9,19
10,16
11,16
12,16
13,13
14,15
15,14
16,15
17,15
18,17
19,21
20,22
21,23
22,19
23,18
24,18
25,18
26,22
27,27
28,29
29,28
30,29
31,26
32,34
33,43
34,38
35,34
36,48
37,51
38,42
39,50
40,50
41,48
42,45
43,43
44,37
45,35
46,37
47,34
48,28
49,27
50,26
51,27
52,20
53,20
54,24
55,28
56,27
57,32
58,34
59,29
60,32
61,33
62,41
63,43
64,44
65,41
66,32
67,30
68,36
69,30
70,29
71,22
72,24
73,26
74,27
75,31
76,33
77,33
78,32
79,32
80,24
81,23
82,25
83,25
84,30
85,28
86,27
87,28
88,34
89,30
90,32
91,32
92,29
93,25
94,23
95,24
96,24
97,26
98,29
99,30
100,28
101,29
102,34
103,28
104,25
105,19
106,23
107,19
108,19
109,16
110,22
111,21
112,19
113,18
114,16
115,20
116,23
117,23
118,18
119,19
120,18
121,15
122,16
123,15
124,15
125,14
126,17
127,15
128,13
129,14
130,19
131,21
132,14
133,14
134,17
135,13
136,17
137,14
138,15
139,13
140,14
141,13
142,11
143,9
144,9
145,10
146,9
147,12
148,10
149,10
150,11
151,14
152,17
153,17
154,18
155,12
156,12
157,13
158,15
159,17
160,16
161,15
162,22
163,25
164,24
165,23
166,24
167,23
168,25
169,32
170,30
171,24
172,21
173,20
174,20
175,21
176,22
177,23
178,21
179,21
180,25
181,18
182,22
183,21
184,26
185,36
186,34
187,30
188,32
189,32
190,31
191,32
192,25
193,19
194,19
195,20
196,20
197,20
198,21
199,21
200,22
201,27
202,23
203,22
204,19
205,26
206,22
207,20
208,18
209,17
210,16
211,18
212,19
213,16
214,17
215,17
216,20
217,17
218,13
219,15
220,15
221,18
222,15
223,20
224,18
225,26
226,19
227,23
228,24
229,25
230,33
231,30
232,27
233,35
234,34
235,33
236,31
237,29
238,33
239,37
240,38
241,36
242,32
243,30
244,24
245,24
246,29
247,28
248,27
249,25
250,26
251,18
252,20
253,21
254,26
255,25
256,22
257,27
258,21
259,16
260,17
261,18
262,20
263,19
264,18
265,20
266,21
267,22
268,16
269,18
270,16
271,23
272,18
273,18
274,19
275,22
276,23
277,24
278,19
279,19
280,21
281,24
282,23
283,23
284,19
285,18
286,25
287,26
288,27
289,32
290,29
291,28
292,29
293,29
294,26
295,20
296,13
297,17
298,10
299,11
300,15
301,14
302,17
303,15
304,13
305,16
306,18
307,18
308,21
309,19
310,19
311,20
312,22
313,19
314,27
315,24
316,26
317,24
318,28
319,26
320,28
321,27
322,30
323,40
324,40
325,37
326,40
327,30
328,27
329,29
330,29
331,27
332,25
333,21
334,26
335,18
336,19
337,24
338,17
339,13
340,14
341,16
342,19
343,17
344,14
345,20
346,19
347,15
348,10
349,11
350,20
351,19
352,18
353,20
354,19
355,16
356,17
357,18
358,15
359,14
360,16
361,19
362,16
363,16
364,14
365,14
366,17
367,17
368,17
369,16
370,15
371,14
372,14
373,21
374,19
375,17
376,16
377,16
378,17
379,13
380,12
381,16
382,16
383,16
384,18
385,19
386,23
387,24
388,22
389,16
390,16
391,20
392,13
393,17
394,15
395,14
396,18
397,18
398,19
399,21
400,29
401,23
402,19
403,15
404,18
405,20
406,25
407,20
408,23
409,21
410,21
411,24
412,26
413,24
414,23
415,27
416,26
417,23
418,24
419,24
420,24
421,24
422,22
423,21
424,28
425,23
426,24
427,24
428,25
429,19
430,18
431,12
432,14
433,14
434,13
435,17
436,19
437,12
438,11
439,13
440,13
441,10
442,11
443,12
444,13
445,14
446,16
447,23
448,24
449,22
450,24
451,29
452,30
453,27
454,24
455,21
456,20
457,17
458,17
459,15
460,21
461,20
462,15
463,17
464,19
465,21
466,12
467,13
468,14
469,13
470,13
471,10
472,16
473,14
474,13
475,14
476,12
477,15
478,9
479,12
480,15
481,16
482,17
483,18
484,17
485,17
486,16
487,20
488,17
489,22
490,19
491,19
492,21
493,20
494,15
495,21
496,24
497,26
498,29
499,31
500,34
