,n_problematic_contacts
0,29
1,23
2,20
3,17
4,18
5,15
6,15
7,15
8,15
9,16
10,17
11,20
12,19
13,18
14,22
15,19
16,21
17,24
18,23
19,23
20,23
21,27
22,28
23,25
24,24
25,26
26,24
27,29
28,30
29,30
30,31
31,24
32,29
33,32
34,35
35,42
36,43
37,41
38,38
39,33
40,29
41,25
42,31
43,26
44,28
45,35
46,40
47,42
48,35
49,28
50,33
51,39
52,38
53,35
54,32
55,28
56,24
57,28
58,32
59,26
60,24
61,19
62,24
63,22
64,28
65,27
66,23
67,21
68,19
69,18
70,17
71,13
72,16
73,22
74,23
75,26
76,25
77,22
78,19
79,13
80,13
81,13
82,18
83,21
84,21
85,19
86,19
87,15
88,12
89,11
90,13
91,13
92,8
93,14
94,12
95,11
96,7
97,12
98,14
99,15
100,13
101,14
102,14
103,10
104,11
105,18
106,20
107,21
108,24
109,22
110,24
111,21
112,22
113,21
114,16
115,14
116,15
117,15
118,12
119,15
120,16
121,12
122,14
123,17
124,13
125,18
126,14
127,18
128,14
129,15
130,14
131,15
132,12
133,17
134,16
135,13
136,11
137,15
138,16
139,21
140,18
141,20
142,18
143,21
144,21
145,21
146,23
147,16
148,17
149,21
150,23
151,19
152,28
153,28
154,23
155,19
156,16
157,21
158,20
159,24
160,21
161,20
162,21
163,20
164,20
165,19
166,20
167,24
168,23
169,30
170,29
171,30
172,35
173,29
174,30
175,24
176,20
177,17
178,15
179,16
180,16
181,16
182,16
183,18
184,22
185,25
186,28
187,31
188,32
189,30
190,26
191,25
192,26
193,25
194,27
195,21
196,18
197,15
198,18
199,22
200,18
201,20
202,23
203,26
204,22
205,28
206,23
207,24
208,26
209,29
210,27
211,28
212,27
213,20
214,21
215,18
216,19
217,25
218,25
219,31
220,30
221,31
222,29
223,27
224,25
225,24
226,29
227,29
228,27
229,30
230,28
231,28
232,26
233,27
234,28
235,27
236,20
237,20
238,22
239,21
240,20
241,19
242,20
243,23
244,30
245,31
246,32
247,31
248,32
249,22
250,25
251,23
252,25
253,25
254,26
255,29
256,28
257,28
258,25
259,24
260,21
261,22
262,21
263,20
264,15
265,10
266,13
267,17
268,22
269,21
270,22
271,23
272,24
273,20
274,20
275,17
276,24
277,23
278,21
279,18
280,20
281,17
282,24
283,20
284,19
285,14
286,18
287,15
288,11
289,15
290,12
291,11
292,14
293,13
294,16
295,19
296,25
297,21
298,24
299,18
300,22
301,17
302,20
303,17
304,16
305,13
306,11
307,16
308,14
309,16
310,18
311,17
312,16
313,17
314,21
315,26
316,24
317,35
318,28
319,21
320,24
321,27
322,23
323,25
324,29
325,28
326,26
327,25
328,24
329,23
330,18
331,16
332,19
333,18
334,17
335,18
336,18
337,19
338,15
339,16
340,14
341,15
342,16
343,19
344,16
345,18
346,14
347,17
348,20
349,20
350,22
351,21
352,25
353,25
354,30
355,24
356,23
357,23
358,21
359,21
360,18
361,21
362,23
363,28
364,23
365,27
366,21
367,17
368,21
369,20
370,19
371,18
372,16
373,22
374,22
375,23
376,28
377,28
378,29
379,27
380,27
381,22
382,26
383,25
384,24
385,25
386,19
387,19
388,20
389,21
390,20
391,21
392,22
393,19
394,18
395,20
396,21
397,19
398,25
399,25
400,19
401,26
402,28
403,22
404,19
405,23
406,24
407,27
408,25
409,22
410,21
411,28
412,24
413,29
414,30
415,29
416,25
417,25
418,22
419,26
420,23
421,30
422,30
423,29
424,33
425,28
426,25
427,30
428,32
429,30
430,28
431,26
432,29
433,32
434,32
435,35
436,39
437,41
438,37
439,31
440,26
441,32
442,32
443,26
444,22
445,16
446,15
447,15
448,23
449,21
450,20
451,18
452,18
453,17
454,17
455,19
456,23
457,23
458,25
459,25
460,26
461,29
462,29
463,23
464,19
465,17
466,16
467,15
468,16
469,16
470,14
471,13
472,16
473,15
474,19
475,21
476,15
477,20
478,16
479,15
480,13
481,12
482,12
483,16
484,14
485,16
486,16
487,13
488,13
489,17
490,18
491,19
492,20
493,22
494,24
495,19
496,18
497,15
498,14
499,13
500,14
