,n_problematic_contacts
0,24
1,18
2,17
3,19
4,16
5,15
6,16
7,12
8,13
9,13
10,11
11,16
12,15
13,14
14,17
15,14
16,13
17,13
18,13
19,10
20,10
21,16
22,15
23,23
24,19
25,14
26,19
27,19
28,14
29,15
30,15
31,19
32,22
33,21
34,15
35,17
36,20
37,19
38,18
39,15
40,17
41,16
42,18
43,24
44,23
45,24
46,24
47,20
48,19
49,15
50,19
51,16
52,16
53,14
54,12
55,17
56,17
57,18
58,11
59,18
60,19
61,19
62,22
63,22
64,23
65,22
66,22
67,28
68,23
69,28
70,25
71,24
72,25
73,29
74,29
75,28
76,25
77,29
78,30
79,34
80,33
81,35
82,37
83,37
84,42
85,39
86,36
87,32
88,29
89,30
90,31
91,28
92,21
93,22
94,21
95,23
96,28
97,27
98,31
99,36
100,34
101,36
102,33
103,27
104,33
105,33
106,29
107,24
108,24
109,23
110,25
111,24
112,24
113,25
114,25
115,23
116,23
117,19
118,22
119,24
120,20
121,17
122,18
123,17
124,15
125,17
126,21
127,22
128,22
129,24
130,26
131,26
132,24
133,30
134,29
135,31
136,27
137,30
138,21
139,22
140,18
141,19
142,20
143,17
144,18
145,16
146,13
147,16
148,13
149,21
150,19
151,13
152,15
153,19
154,26
155,23
156,29
157,26
158,27
159,24
160,25
161,20
162,25
163,29
164,24
165,19
166,20
167,23
168,33
169,30
170,33
171,23
172,28
173,26
174,25
175,26
176,21
177,25
178,17
179,17
180,21
181,17
182,18
183,17
184,16
185,21
186,25
187,20
188,20
189,18
190,22
191,29
192,23
193,23
194,23
195,27
196,31
197,31
198,36
199,33
200,32
201,38
202,36
203,39
204,28
205,28
206,28
207,30
208,24
209,21
210,26
211,24
212,23
213,19
214,21
215,20
216,26
217,23
218,22
219,22
220,16
221,22
222,22
223,26
224,29
225,27
226,25
227,22
228,28
229,27
230,23
231,24
232,31
233,29
234,34
235,38
236,43
237,48
238,47
239,43
240,35
241,35
242,39
243,31
244,35
245,29
246,23
247,31
248,32
249,33
250,35
251,36
252,28
253,33
254,28
255,31
256,43
257,49
258,46
259,43
260,43
261,38
262,33
263,28
264,25
265,26
266,23
267,20
268,19
269,24
270,22
271,25
272,26
273,29
274,27
275,28
276,20
277,21
278,24
279,26
280,29
281,26
282,29
283,31
284,33
285,36
286,45
287,46
288,35
289,30
290,28
291,25
292,26
293,23
294,24
295,25
296,24
297,23
298,23
299,24
300,28
301,26
302,25
303,27
304,32
305,35
306,30
307,35
308,40
309,47
310,49
311,49
312,42
313,38
314,29
315,22
316,18
317,21
318,20
319,15
320,18
321,20
322,22
323,19
324,20
325,24
326,25
327,23
328,24
329,21
330,22
331,29
332,36
333,34
334,34
335,36
336,30
337,24
338,22
339,24
340,23
341,27
342,27
343,26
344,27
345,32
346,32
347,32
348,21
349,22
350,22
351,22
352,23
353,23
354,27
355,26
356,30
357,30
358,33
359,35
360,31
361,33
362,35
363,34
364,34
365,31
366,28
367,32
368,29
369,35
370,31
371,31
372,30
373,32
374,30
375,33
376,32
377,32
378,36
379,33
380,34
381,27
382,28
383,34
384,35
385,37
386,33
387,30
388,31
389,24
390,25
391,35
392,38
393,35
394,30
395,32
396,30
397,29
398,27
399,26
400,25
401,27
402,25
403,33
404,29
405,26
406,27
407,20
408,22
409,25
410,26
411,24
412,23
413,23
414,24
415,28
416,27
417,27
418,29
419,31
420,26
421,26
422,25
423,21
424,27
425,27
426,20
427,21
428,25
429,32
430,36
431,23
432,26
433,28
434,27
435,20
436,19
437,20
438,24
439,27
440,28
441,23
442,28
443,33
444,27
445,24
446,22
447,25
448,21
449,26
450,25
451,31
452,37
453,34
454,28
455,33
456,30
457,33
458,28
459,32
460,31
461,35
462,32
463,36
464,44
465,49
466,42
467,36
468,38
469,39
470,43
471,44
472,43
473,46
474,49
475,34
476,41
477,39
478,42
479,42
480,41
481,42
482,42
483,40
484,41
485,46
486,53
487,54
488,43
489,45
490,40
491,46
492,44
493,46
494,46
495,50
496,43
497,39
498,38
499,40
500,45
