,n_problematic_contacts
0,23
1,17
2,17
3,16
4,14
5,15
6,15
7,18
8,16
9,17
10,17
11,15
12,13
13,18
14,18
15,13
16,14
17,14
18,17
19,21
20,21
21,16
22,22
23,20
24,16
25,16
26,13
27,13
28,14
29,13
30,14
31,15
32,15
33,18
34,13
35,9
36,10
37,11
38,16
39,17
40,19
41,19
42,17
43,22
44,24
45,27
46,27
47,31
48,29
49,24
50,22
51,19
52,20
53,25
54,23
55,20
56,25
57,22
58,17
59,12
60,15
61,18
62,19
63,15
64,17
65,16
66,13
67,13
68,11
69,15
70,15
71,18
72,20
73,17
74,21
75,17
76,19
77,24
78,20
79,24
80,17
81,19
82,23
83,26
84,23
85,20
86,16
87,19
88,23
89,19
90,18
91,16
92,17
93,13
94,14
95,12
96,9
97,11
98,13
99,13
100,9
101,10
102,15
103,17
104,18
105,18
106,24
107,22
108,15
109,15
110,13
111,13
112,12
113,12
114,12
115,16
116,11
117,12
118,20
119,18
120,15
121,13
122,16
123,12
124,15
125,14
126,14
127,16
128,14
129,17
130,22
131,22
132,24
133,23
134,21
135,22
136,22
137,27
138,23
139,18
140,18
141,17
142,16
143,14
144,15
145,15
146,18
147,20
148,23
149,22
150,18
151,15
152,12
153,12
154,16
155,17
156,26
157,26
158,17
159,18
160,18
161,17
162,15
163,17
164,14
165,15
166,16
167,14
168,12
169,13
170,13
171,12
172,11
173,13
174,10
175,11
176,10
177,12
178,12
179,9
180,6
181,7
182,6
183,8
184,4
185,11
186,8
187,11
188,11
189,9
190,12
191,13
192,14
193,16
194,18
195,21
196,18
197,16
198,13
199,14
200,16
201,16
202,16
203,16
204,17
205,17
206,17
207,17
208,17
209,16
210,15
211,13
212,11
213,11
214,12
215,12
216,10
217,8
218,8
219,8
220,11
221,13
222,13
223,12
224,11
225,10
226,13
227,15
228,12
229,9
230,13
231,14
232,13
233,18
234,21
235,14
236,10
237,10
238,11
239,12
240,10
241,12
242,13
243,14
244,13
245,8
246,12
247,16
248,14
249,10
250,11
251,13
252,19
253,18
254,15
255,15
256,18
257,16
258,19
259,15
260,18
261,16
262,17
263,23
264,24
265,19
266,18
267,14
268,14
269,12
270,12
271,12
272,12
273,13
274,11
275,14
276,13
277,17
278,22
279,19
280,16
281,17
282,16
283,18
284,17
285,12
286,14
287,15
288,18
289,18
290,18
291,19
292,15
293,11
294,12
295,10
296,11
297,14
298,8
299,7
300,6
301,6
302,6
303,7
304,6
305,6
306,8
307,10
308,10
309,10
310,10
311,13
312,11
313,12
314,14
315,10
316,13
317,15
318,16
319,19
320,18
321,14
322,13
323,17
324,14
325,16
326,16
327,12
328,13
329,14
330,15
331,13
332,16
333,16
334,15
335,17
336,14
337,13
338,10
339,10
340,10
341,10
342,17
343,15
344,17
345,16
346,12
347,10
348,8
349,9
350,10
351,13
352,10
353,13
354,16
355,14
356,14
357,16
358,15
359,18
360,21
361,19
362,15
363,13
364,13
365,21
366,17
367,16
368,14
369,12
370,18
371,20
372,21
373,25
374,20
375,15
376,12
377,13
378,14
379,12
380,13
381,13
382,13
383,12
384,13
385,13
386,15
387,12
388,16
389,16
390,15
391,16
392,17
393,17
394,21
395,20
396,17
397,14
398,19
399,12
400,12
401,12
402,12
403,19
404,20
405,21
406,19
407,18
408,14
409,13
410,13
411,12
412,12
413,15
414,12
415,15
416,9
417,12
418,9
419,8
420,12
421,12
422,15
423,10
424,13
425,15
426,21
427,21
428,23
429,24
430,18
431,19
432,20
433,15
434,15
435,21
436,17
437,16
438,17
439,18
440,17
441,18
442,21
443,23
444,24
445,25
446,31
447,32
448,27
449,24
450,25
451,25
452,25
453,27
454,29
455,27
456,31
457,27
458,31
459,25
460,29
461,29
462,31
463,26
464,29
465,32
466,23
467,23
468,20
469,18
470,15
471,11
472,15
473,13
474,11
475,15
476,14
477,12
478,13
479,13
480,15
481,16
482,12
483,13
484,12
485,15
486,14
487,15
488,9
489,10
490,12
491,12
492,13
493,10
494,12
495,10
496,10
497,13
498,16
499,16
500,15
