,n_problematic_contacts
0,24
1,19
2,19
3,15
4,14
5,13
6,13
7,13
8,15
9,18
10,17
11,14
12,14
13,11
14,8
15,10
16,14
17,16
18,10
19,9
20,11
21,11
22,11
23,9
24,11
25,13
26,13
27,15
28,17
29,16
30,16
31,17
32,16
33,16
34,12
35,14
36,12
37,14
38,19
39,14
40,17
41,17
42,20
43,24
44,22
45,23
46,24
47,23
48,23
49,19
50,17
51,21
52,20
53,15
54,16
55,12
56,14
57,17
58,13
59,15
60,12
61,15
62,20
63,23
64,24
65,19
66,17
67,22
68,26
69,27
70,26
71,24
72,25
73,21
74,19
75,20
76,24
77,27
78,38
79,32
80,31
81,21
82,21
83,22
84,22
85,18
86,18
87,16
88,15
89,16
90,18
91,20
92,22
93,21
94,20
95,16
96,19
97,16
98,15
99,18
100,14
101,12
102,14
103,15
104,11
105,11
106,13
107,15
108,15
109,14
110,16
111,16
112,14
113,20
114,14
115,17
116,17
117,19
118,21
119,22
120,22
121,24
122,20
123,16
124,17
125,18
126,16
127,16
128,17
129,17
130,17
131,12
132,13
133,12
134,12
135,13
136,16
137,10
138,7
139,11
140,15
141,12
142,11
143,11
144,15
145,12
146,13
147,12
148,12
149,9
150,11
151,13
152,16
153,13
154,14
155,13
156,17
157,16
158,15
159,16
160,20
161,19
162,20
163,19
164,20
165,20
166,20
167,25
168,27
169,28
170,30
171,29
172,24
173,22
174,21
175,25
176,24
177,24
178,21
179,19
180,20
181,23
182,20
183,19
184,17
185,14
186,11
187,14
188,20
189,16
190,16
191,15
192,17
193,16
194,13
195,19
196,23
197,18
198,15
199,23
200,28
201,27
202,22
203,16
204,16
205,17
206,14
207,17
208,19
209,15
210,20
211,21
212,23
213,22
214,19
215,19
216,19
217,23
218,21
219,18
220,19
221,14
222,17
223,16
224,13
225,16
226,11
227,14
228,18
229,18
230,18
231,17
232,18
233,18
234,17
235,18
236,14
237,15
238,14
239,14
240,15
241,15
242,14
243,20
244,20
245,22
246,23
247,23
248,22
249,25
250,25
251,21
252,18
253,19
254,19
255,18
256,22
257,19
258,20
259,19
260,27
261,29
262,27
263,25
264,21
265,17
266,20
267,21
268,26
269,27
270,24
271,22
272,16
273,21
274,21
275,20
276,14
277,20
278,21
279,27
280,30
281,27
282,20
283,18
284,22
285,22
286,19
287,21
288,26
289,25
290,25
291,18
292,19
293,21
294,19
295,18
296,22
297,23
298,22
299,31
300,28
301,25
302,25
303,25
304,26
305,27
306,30
307,27
308,28
309,26
310,29
311,26
312,26
313,27
314,21
315,27
316,22
317,25
318,17
319,24
320,24
321,23
322,23
323,22
324,24
325,25
326,29
327,23
328,16
329,20
330,23
331,24
332,30
333,27
334,27
335,35
336,40
337,44
338,37
339,35
340,30
341,31
342,28
343,23
344,19
345,19
346,18
347,19
348,20
349,23
350,24
351,25
352,25
353,21
354,25
355,24
356,20
357,26
358,32
359,36
360,31
361,24
362,25
363,22
364,23
365,24
366,18
367,20
368,15
369,16
370,15
371,15
372,15
373,18
374,22
375,20
376,17
377,14
378,19
379,25
380,21
381,21
382,22
383,23
384,17
385,19
386,21
387,21
388,20
389,28
390,22
391,25
392,26
393,29
394,29
395,24
396,24
397,34
398,33
399,33
400,34
401,34
402,30
403,26
404,24
405,23
406,27
407,28
408,29
409,31
410,28
411,26
412,25
413,25
414,25
415,28
416,27
417,25
418,28
419,24
420,26
421,23
422,24
423,26
424,26
425,26
426,28
427,18
428,18
429,22
430,25
431,27
432,31
433,32
434,33
435,32
436,27
437,29
438,27
439,21
440,24
441,26
442,25
443,21
444,25
445,26
446,26
447,24
448,26
449,20
450,18
451,17
452,18
453,22
454,27
455,26
456,28
457,29
458,30
459,21
460,21
461,26
462,22
463,30
464,33
465,34
466,37
467,27
468,26
469,21
470,23
471,34
472,33
473,35
474,26
475,26
476,28
477,24
478,21
479,22
480,20
481,21
482,20
483,21
484,26
485,27
486,28
487,26
488,26
489,25
490,26
491,26
492,27
493,27
494,30
495,27
496,28
497,26
498,31
499,36
500,35
