,n_problematic_contacts
0,21
1,16
2,10
3,11
4,13
5,14
6,12
7,15
8,14
9,15
10,9
11,11
12,11
13,12
14,10
15,9
16,9
17,11
18,9
19,9
20,12
21,15
22,14
23,12
24,12
25,11
26,12
27,13
28,17
29,14
30,18
31,16
32,14
33,17
34,16
35,14
36,12
37,12
38,11
39,13
40,13
41,13
42,12
43,10
44,11
45,14
46,17
47,15
48,15
49,13
50,14
51,12
52,17
53,16
54,17
55,16
56,17
57,17
58,20
59,20
60,15
61,17
62,20
63,22
64,18
65,24
66,22
67,21
68,13
69,13
70,10
71,11
72,12
73,12
74,9
75,12
76,10
77,9
78,8
79,10
80,17
81,15
82,18
83,18
84,14
85,14
86,16
87,14
88,13
89,9
90,13
91,10
92,15
93,14
94,21
95,25
96,22
97,18
98,21
99,18
100,17
101,14
102,16
103,18
104,16
105,19
106,18
107,17
108,14
109,18
110,17
111,17
112,18
113,17
114,17
115,17
116,15
117,17
118,13
119,16
120,14
121,14
122,14
123,12
124,13
125,18
126,23
127,24
128,22
129,23
130,19
131,17
132,22
133,21
134,22
135,19
136,23
137,22
138,25
139,24
140,20
141,21
142,19
143,23
144,24
145,16
146,12
147,11
148,12
149,17
150,17
151,21
152,21
153,21
154,20
155,20
156,15
157,21
158,24
159,20
160,15
161,14
162,19
163,20
164,21
165,19
166,19
167,20
168,20
169,15
170,11
171,9
172,11
173,16
174,13
175,14
176,16
177,13
178,16
179,14
180,18
181,15
182,16
183,17
184,20
185,18
186,15
187,15
188,17
189,15
190,16
191,19
192,19
193,19
194,20
195,19
196,19
197,14
198,12
199,13
200,14
201,16
202,16
203,15
204,12
205,14
206,17
207,21
208,23
209,17
210,11
211,15
212,13
213,16
214,14
215,13
216,21
217,14
218,13
219,16
220,16
221,17
222,15
223,16
224,23
225,23
226,20
227,18
228,18
229,25
230,20
231,16
232,18
233,19
234,20
235,19
236,18
237,18
238,20
239,26
240,24
241,27
242,28
243,25
244,28
245,23
246,24
247,27
248,27
249,26
250,20
251,20
252,28
253,25
254,26
255,24
256,28
257,25
258,23
259,29
260,30
261,30
262,28
263,25
264,22
265,19
266,24
267,27
268,30
269,21
270,16
271,20
272,16
273,15
274,15
275,13
276,15
277,20
278,18
279,14
280,11
281,13
282,16
283,14
284,16
285,14
286,12
287,13
288,13
289,11
290,12
291,11
292,18
293,15
294,15
295,14
296,22
297,19
298,16
299,13
300,17
301,17
302,18
303,16
304,19
305,23
306,21
307,29
308,29
309,29
310,27
311,24
312,21
313,27
314,27
315,28
316,29
317,28
318,22
319,19
320,22
321,19
322,20
323,18
324,25
325,23
326,31
327,30
328,34
329,33
330,41
331,39
332,35
333,26
334,25
335,30
336,29
337,26
338,25
339,21
340,25
341,21
342,19
343,25
344,26
345,24
346,17
347,18
348,19
349,17
350,19
351,18
352,20
353,29
354,37
355,37
356,40
357,29
358,35
359,30
360,30
361,23
362,20
363,25
364,21
365,25
366,28
367,27
368,30
369,29
370,24
371,20
372,20
373,20
374,24
375,24
376,22
377,24
378,19
379,18
380,18
381,19
382,18
383,23
384,18
385,15
386,19
387,23
388,23
389,20
390,20
391,17
392,16
393,16
394,20
395,19
396,19
397,19
398,21
399,25
400,27
401,25
402,22
403,19
404,20
405,25
406,22
407,21
408,17
409,19
410,22
411,23
412,18
413,16
414,12
415,14
416,14
417,15
418,13
419,19
420,21
421,16
422,16
423,14
424,14
425,16
426,18
427,19
428,26
429,25
430,33
431,26
432,30
433,23
434,21
435,24
436,23
437,25
438,29
439,26
440,24
441,24
442,24
443,20
444,17
445,21
446,20
447,17
448,18
449,24
450,21
451,17
452,21
453,22
454,19
455,25
456,18
457,18
458,18
459,19
460,23
461,21
462,17
463,15
464,14
465,11
466,13
467,15
468,16
469,17
470,22
471,25
472,20
473,16
474,18
475,18
476,18
477,15
478,14
479,14
480,12
481,14
482,17
483,17
484,15
485,14
486,19
487,25
488,23
489,21
490,18
491,21
492,16
493,19
494,17
495,23
496,18
497,18
498,20
499,22
500,19
