,n_problematic_contacts
0,21
1,15
2,12
3,10
4,8
5,12
6,9
7,10
8,8
9,8
10,10
11,12
12,15
13,13
14,13
15,15
16,16
17,18
18,16
19,18
20,19
21,22
22,22
23,19
24,18
25,18
26,16
27,16
28,19
29,17
30,21
31,21
32,21
33,20
34,24
35,30
36,29
37,32
38,32
39,34
40,28
41,25
42,36
43,37
44,41
45,39
46,38
47,41
48,36
49,38
50,35
51,33
52,29
53,27
54,25
55,23
56,22
57,24
58,28
59,31
60,31
61,32
62,35
63,42
64,41
65,42
66,39
67,39
68,30
69,33
70,32
71,32
72,26
73,23
74,27
75,20
76,26
77,20
78,22
79,19
80,20
81,26
82,24
83,23
84,24
85,26
86,30
87,30
88,31
89,32
90,28
91,20
92,20
93,17
94,15
95,18
96,16
97,21
98,19
99,23
100,17
101,19
102,20
103,19
104,17
105,23
106,28
107,21
108,23
109,28
110,23
111,20
112,19
113,17
114,23
115,28
116,27
117,23
118,25
119,29
120,30
121,24
122,22
123,21
124,16
125,14
126,15
127,18
128,16
129,16
130,14
131,11
132,15
133,13
134,13
135,13
136,14
137,12
138,10
139,10
140,16
141,18
142,15
143,16
144,16
145,12
146,9
147,12
148,15
149,15
150,14
151,11
152,12
153,14
154,17
155,19
156,19
157,22
158,21
159,18
160,17
161,13
162,13
163,11
164,15
165,14
166,18
167,19
168,19
169,24
170,24
171,21
172,20
173,23
174,26
175,22
176,17
177,17
178,17
179,21
180,22
181,23
182,21
183,20
184,19
185,16
186,18
187,13
188,12
189,17
190,19
191,20
192,19
193,20
194,21
195,22
196,18
197,12
198,11
199,12
200,15
201,14
202,13
203,17
204,16
205,16
206,18
207,15
208,16
209,19
210,17
211,16
212,14
213,21
214,20
215,17
216,20
217,17
218,15
219,17
220,12
221,14
222,15
223,15
224,16
225,14
226,13
227,13
228,15
229,13
230,15
231,17
232,18
233,16
234,14
235,9
236,13
237,10
238,11
239,15
240,16
241,19
242,18
243,14
244,17
245,18
246,15
247,16
248,15
249,18
250,13
251,11
252,11
253,16
254,13
255,12
256,13
257,12
258,14
259,15
260,19
261,20
262,22
263,23
264,21
265,20
266,24
267,30
268,26
269,23
270,26
271,29
272,26
273,24
274,24
275,23
276,21
277,22
278,21
279,19
280,20
281,23
282,18
283,23
284,25
285,26
286,26
287,24
288,25
289,19
290,20
291,19
292,22
293,23
294,21
295,15
296,18
297,17
298,17
299,18
300,21
301,20
302,18
303,17
304,18
305,18
306,15
307,23
308,20
309,23
310,22
311,18
312,18
313,21
314,17
315,21
316,21
317,22
318,20
319,15
320,17
321,21
322,17
323,12
324,12
325,12
326,16
327,19
328,26
329,23
330,21
331,20
332,23
333,18
334,19
335,19
336,20
337,21
338,19
339,24
340,23
341,22
342,20
343,14
344,21
345,22
346,19
347,20
348,17
349,15
350,14
351,14
352,18
353,15
354,17
355,18
356,20
357,16
358,17
359,20
360,21
361,21
362,23
363,24
364,22
365,20
366,20
367,15
368,16
369,28
370,24
371,23
372,22
373,21
374,18
375,21
376,25
377,20
378,17
379,24
380,23
381,20
382,16
383,14
384,14
385,17
386,15
387,13
388,19
389,21
390,19
391,15
392,19
393,19
394,21
395,25
396,22
397,24
398,17
399,22
400,22
401,23
402,25
403,29
404,24
405,22
406,27
407,25
408,24
409,24
410,25
411,25
412,23
413,26
414,20
415,12
416,16
417,22
418,20
419,21
420,22
421,14
422,14
423,16
424,17
425,21
426,23
427,23
428,23
429,18
430,15
431,12
432,15
433,14
434,16
435,12
436,16
437,22
438,28
439,21
440,24
441,30
442,31
443,30
444,27
445,28
446,25
447,25
448,27
449,30
450,28
451,32
452,30
453,33
454,27
455,22
456,17
457,18
458,18
459,22
460,15
461,13
462,11
463,11
464,15
465,14
466,14
467,14
468,9
469,11
470,12
471,11
472,15
473,15
474,16
475,19
476,20
477,15
478,16
479,18
480,18
481,17
482,20
483,18
484,14
485,20
486,15
487,13
488,8
489,10
490,13
491,13
492,15
493,14
494,10
495,15
496,15
497,12
498,12
499,11
500,15
