,n_problematic_contacts
0,20
1,15
2,11
3,11
4,13
5,9
6,12
7,12
8,12
9,14
10,18
11,19
12,15
13,14
14,17
15,16
16,18
17,18
18,13
19,17
20,15
21,18
22,19
23,19
24,28
25,29
26,30
27,20
28,25
29,22
30,19
31,19
32,21
33,26
34,20
35,15
36,23
37,20
38,22
39,20
40,22
41,23
42,25
43,23
44,27
45,24
46,25
47,23
48,20
49,26
50,26
51,23
52,31
53,36
54,38
55,34
56,24
57,23
58,23
59,19
60,20
61,19
62,18
63,21
64,14
65,17
66,15
67,13
68,11
69,9
70,13
71,16
72,20
73,24
74,23
75,21
76,27
77,19
78,24
79,22
80,24
81,22
82,18
83,15
84,18
85,18
86,17
87,15
88,20
89,21
90,21
91,19
92,16
93,17
94,16
95,19
96,19
97,13
98,13
99,12
100,9
101,10
102,10
103,14
104,12
105,19
106,21
107,24
108,21
109,19
110,18
111,17
112,17
113,20
114,20
115,22
116,20
117,24
118,20
119,19
120,23
121,19
122,23
123,19
124,19
125,20
126,17
127,17
128,16
129,16
130,19
131,18
132,20
133,18
134,17
135,16
136,19
137,12
138,13
139,18
140,18
141,16
142,13
143,11
144,10
145,11
146,11
147,18
148,17
149,19
150,19
151,24
152,24
153,20
154,16
155,11
156,13
157,17
158,15
159,15
160,14
161,14
162,14
163,12
164,13
165,9
166,9
167,13
168,14
169,14
170,10
171,10
172,10
173,11
174,13
175,12
176,15
177,18
178,17
179,21
180,19
181,14
182,14
183,19
184,19
185,15
186,16
187,20
188,18
189,24
190,26
191,22
192,23
193,24
194,30
195,32
196,26
197,20
198,20
199,15
200,16
201,22
202,24
203,20
204,14
205,17
206,17
207,16
208,13
209,15
210,20
211,23
212,20
213,15
214,15
215,19
216,15
217,16
218,13
219,16
220,16
221,14
222,15
223,15
224,16
225,16
226,14
227,13
228,12
229,13
230,10
231,13
232,14
233,16
234,16
235,20
236,16
237,16
238,11
239,13
240,14
241,12
242,15
243,11
244,13
245,16
246,16
247,17
248,17
249,16
250,15
251,14
252,12
253,20
254,22
255,22
256,23
257,20
258,17
259,17
260,20
261,22
262,18
263,19
264,22
265,19
266,20
267,18
268,21
269,28
270,30
271,29
272,25
273,29
274,33
275,34
276,28
277,24
278,27
279,25
280,23
281,25
282,25
283,27
284,22
285,27
286,25
287,27
288,29
289,32
290,35
291,43
292,33
293,32
294,30
295,28
296,25
297,24
298,21
299,25
300,34
301,30
302,36
303,31
304,29
305,30
306,32
307,26
308,26
309,27
310,24
311,24
312,25
313,23
314,25
315,23
316,22
317,15
318,21
319,19
320,24
321,22
322,24
323,22
324,26
325,20
326,21
327,18
328,19
329,22
330,25
331,25
332,26
333,25
334,21
335,25
336,23
337,22
338,28
339,29
340,25
341,28
342,26
343,24
344,21
345,27
346,27
347,25
348,24
349,24
350,23
351,19
352,14
353,17
354,19
355,27
356,30
357,32
358,37
359,33
360,30
361,30
362,26
363,28
364,29
365,29
366,27
367,27
368,24
369,25
370,22
371,26
372,25
373,23
374,26
375,22
376,23
377,20
378,25
379,24
380,18
381,20
382,18
383,19
384,22
385,19
386,22
387,21
388,19
389,22
390,29
391,31
392,23
393,21
394,24
395,26
396,28
397,24
398,20
399,24
400,27
401,26
402,24
403,15
404,16
405,17
406,20
407,19
408,18
409,19
410,23
411,22
412,18
413,24
414,23
415,19
416,21
417,18
418,21
419,22
420,27
421,31
422,31
423,30
424,26
425,35
426,37
427,38
428,33
429,32
430,27
431,23
432,24
433,23
434,21
435,23
436,16
437,19
438,21
439,25
440,22
441,25
442,27
443,24
444,28
445,28
446,32
447,27
448,23
449,26
450,25
451,24
452,21
453,22
454,19
455,21
456,24
457,21
458,22
459,17
460,24
461,17
462,16
463,21
464,23
465,23
466,27
467,20
468,22
469,23
470,24
471,20
472,17
473,18
474,21
475,20
476,23
477,26
478,26
479,30
480,26
481,22
482,16
483,16
484,16
485,15
486,18
487,22
488,23
489,17
490,19
491,20
492,17
493,18
494,21
495,30
496,19
497,24
498,24
499,16
500,13
