,n_problematic_contacts
0,23
1,19
2,13
3,13
4,11
5,15
6,15
7,15
8,14
9,18
10,14
11,19
12,18
13,16
14,21
15,21
16,20
17,19
18,21
19,23
20,22
21,23
22,18
23,20
24,23
25,24
26,22
27,19
28,20
29,20
30,20
31,22
32,17
33,17
34,26
35,28
36,29
37,28
38,23
39,18
40,17
41,21
42,19
43,20
44,23
45,20
46,25
47,26
48,18
49,19
50,21
51,20
52,26
53,28
54,24
55,28
56,26
57,20
58,18
59,21
60,23
61,19
62,21
63,29
64,33
65,26
66,27
67,27
68,31
69,31
70,32
71,23
72,22
73,25
74,27
75,25
76,19
77,21
78,19
79,18
80,19
81,20
82,22
83,22
84,25
85,25
86,25
87,25
88,21
89,22
90,19
91,16
92,19
93,22
94,18
95,17
96,18
97,16
98,20
99,22
100,23
101,20
102,19
103,21
104,18
105,19
106,21
107,16
108,21
109,20
110,18
111,18
112,23
113,22
114,23
115,25
116,23
117,27
118,27
119,26
120,19
121,20
122,20
123,18
124,17
125,15
126,14
127,16
128,18
129,24
130,26
131,23
132,17
133,10
134,9
135,12
136,14
137,12
138,11
139,13
140,13
141,18
142,20
143,22
144,23
145,20
146,18
147,15
148,12
149,16
150,10
151,6
152,8
153,9
154,12
155,13
156,17
157,17
158,17
159,16
160,18
161,22
162,16
163,15
164,18
165,20
166,22
167,26
168,17
169,14
170,13
171,11
172,9
173,12
174,17
175,17
176,17
177,18
178,16
179,17
180,16
181,15
182,19
183,12
184,12
185,12
186,13
187,11
188,13
189,15
190,14
191,15
192,16
193,13
194,9
195,14
196,12
197,16
198,13
199,10
200,11
201,13
202,13
203,18
204,16
205,12
206,13
207,15
208,15
209,16
210,14
211,14
212,14
213,13
214,12
215,20
216,18
217,20
218,19
219,21
220,20
221,21
222,27
223,27
224,24
225,21
226,21
227,27
228,28
229,24
230,17
231,17
232,26
233,26
234,25
235,23
236,20
237,22
238,19
239,20
240,17
241,17
242,16
243,21
244,25
245,20
246,22
247,20
248,24
249,21
250,18
251,27
252,24
253,29
254,27
255,29
256,27
257,26
258,36
259,40
260,40
261,36
262,37
263,33
264,40
265,41
266,33
267,36
268,32
269,35
270,31
271,33
272,30
273,32
274,32
275,30
276,37
277,37
278,41
279,40
280,39
281,42
282,36
283,33
284,28
285,28
286,27
287,30
288,29
289,27
290,38
291,34
292,35
293,32
294,25
295,27
296,25
297,25
298,25
299,22
300,25
301,23
302,19
303,22
304,20
305,19
306,15
307,17
308,22
309,22
310,21
311,32
312,25
313,23
314,26
315,19
316,21
317,28
318,26
319,22
320,25
321,23
322,25
323,22
324,14
325,15
326,15
327,16
328,18
329,19
330,19
331,22
332,18
333,13
334,14
335,15
336,10
337,14
338,10
339,9
340,13
341,13
342,13
343,13
344,13
345,14
346,15
347,17
348,22
349,19
350,15
351,12
352,16
353,16
354,18
355,21
356,22
357,22
358,22
359,17
360,20
361,20
362,21
363,18
364,19
365,17
366,19
367,19
368,21
369,29
370,25
371,23
372,24
373,24
374,20
375,23
376,18
377,14
378,18
379,19
380,20
381,12
382,14
383,17
384,18
385,20
386,16
387,17
388,16
389,20
390,21
391,20
392,25
393,24
394,28
395,23
396,21
397,24
398,20
399,26
400,20
401,19
402,12
403,15
404,15
405,20
406,21
407,19
408,20
409,19
410,18
411,26
412,33
413,28
414,25
415,27
416,27
417,30
418,37
419,38
420,26
421,31
422,34
423,27
424,23
425,24
426,21
427,21
428,22
429,20
430,16
431,15
432,14
433,16
434,19
435,19
436,16
437,21
438,19
439,26
440,21
441,20
442,19
443,17
444,15
445,21
446,20
447,16
448,23
449,29
450,25
451,28
452,30
453,27
454,26
455,24
456,19
457,18
458,20
459,25
460,30
461,31
462,29
463,25
464,16
465,18
466,21
467,24
468,26
469,22
470,17
471,12
472,11
473,12
474,8
475,8
476,10
477,8
478,11
479,8
480,12
481,14
482,17
483,18
484,18
485,16
486,14
487,12
488,16
489,17
490,16
491,16
492,17
493,16
494,19
495,17
496,21
497,22
498,22
499,19
500,20
