,n_problematic_contacts
0,13
1,11
2,11
3,13
4,16
5,14
6,15
7,13
8,15
9,17
10,16
11,18
12,16
13,17
14,20
15,20
16,23
17,19
18,22
19,25
20,23
21,20
22,22
23,21
24,22
25,21
26,22
27,23
28,17
29,17
30,21
31,26
32,29
33,30
34,31
35,26
36,21
37,20
38,15
39,14
40,15
41,16
42,19
43,17
44,23
45,20
46,18
47,18
48,19
49,20
50,19
51,25
52,25
53,29
54,27
55,25
56,22
57,20
58,21
59,24
60,22
61,20
62,16
63,16
64,19
65,22
66,22
67,20
68,17
69,18
70,20
71,23
72,25
73,24
74,27
75,27
76,28
77,26
78,23
79,23
80,19
81,22
82,15
83,14
84,12
85,20
86,22
87,26
88,21
89,19
90,16
91,15
92,16
93,13
94,18
95,16
96,18
97,19
98,21
99,17
100,19
101,16
102,12
103,14
104,15
105,18
106,16
107,13
108,13
109,16
110,19
111,23
112,20
113,18
114,14
115,8
116,8
117,12
118,7
119,9
120,10
121,12
122,7
123,8
124,7
125,9
126,10
127,14
128,13
129,13
130,14
131,15
132,12
133,14
134,13
135,13
136,13
137,14
138,13
139,10
140,8
141,7
142,9
143,11
144,13
145,9
146,10
147,10
148,11
149,13
150,10
151,16
152,15
153,15
154,13
155,14
156,13
157,12
158,12
159,10
160,12
161,14
162,17
163,18
164,13
165,17
166,17
167,17
168,21
169,21
170,17
171,19
172,15
173,16
174,18
175,17
176,16
177,16
178,16
179,16
180,14
181,18
182,19
183,18
184,19
185,15
186,15
187,17
188,16
189,19
190,17
191,21
192,17
193,18
194,15
195,17
196,19
197,17
198,14
199,18
200,14
201,18
202,16
203,13
204,13
205,14
206,16
207,20
208,20
209,21
210,22
211,23
212,22
213,21
214,22
215,23
216,21
217,21
218,18
219,21
220,22
221,23
222,21
223,15
224,16
225,15
226,16
227,20
228,19
229,22
230,19
231,21
232,23
233,20
234,18
235,13
236,11
237,13
238,13
239,13
240,14
241,10
242,15
243,17
244,21
245,17
246,13
247,15
248,12
249,12
250,13
251,11
252,12
253,12
254,11
255,9
256,10
257,8
258,13
259,11
260,10
261,10
262,13
263,12
264,12
265,17
266,14
267,13
268,15
269,17
270,21
271,17
272,14
273,12
274,11
275,11
276,15
277,20
278,19
279,15
280,16
281,16
282,16
283,22
284,19
285,18
286,24
287,23
288,21
289,21
290,17
291,21
292,17
293,16
294,17
295,18
296,17
297,20
298,23
299,20
300,21
301,19
302,21
303,24
304,22
305,19
306,17
307,14
308,17
309,18
310,16
311,14
312,11
313,11
314,12
315,16
316,14
317,12
318,12
319,17
320,17
321,25
322,23
323,31
324,30
325,28
326,28
327,34
328,28
329,26
330,25
331,18
332,20
333,19
334,25
335,27
336,27
337,29
338,25
339,24
340,27
341,20
342,22
343,22
344,20
345,23
346,26
347,27
348,19
349,25
350,22
351,18
352,16
353,22
354,27
355,28
356,23
357,24
358,24
359,22
360,17
361,19
362,22
363,23
364,23
365,21
366,21
367,19
368,17
369,14
370,15
371,16
372,19
373,16
374,15
375,16
376,19
377,21
378,18
379,19
380,21
381,24
382,20
383,19
384,13
385,19
386,25
387,30
388,25
389,24
390,25
391,29
392,23
393,23
394,16
395,20
396,20
397,16
398,15
399,15
400,17
401,20
402,21
403,17
404,18
405,17
406,20
407,22
408,23
409,16
410,22
411,23
412,20
413,22
414,20
415,13
416,14
417,14
418,15
419,19
420,18
421,15
422,17
423,17
424,14
425,11
426,11
427,11
428,16
429,17
430,18
431,19
432,19
433,19
434,16
435,13
436,15
437,13
438,15
439,17
440,17
441,19
442,19
443,15
444,15
445,14
446,11
447,12
448,14
449,20
450,20
451,19
452,14
453,13
454,12
455,18
456,17
457,17
458,16
459,16
460,16
461,18
462,23
463,28
464,29
465,30
466,23
467,24
468,17
469,18
470,21
471,19
472,19
473,22
474,18
475,18
476,13
477,15
478,15
479,16
480,16
481,13
482,15
483,16
484,18
485,16
486,11
487,12
488,10
489,11
490,16
491,18
492,15
493,14
494,12
495,12
496,16
497,14
498,15
499,14
500,16
