,n_problematic_contacts
0,26
1,19
2,16
3,11
4,11
5,12
6,12
7,10
8,6
9,9
10,9
11,10
12,14
13,19
14,16
15,20
16,22
17,16
18,19
19,16
20,14
21,12
22,17
23,12
24,13
25,14
26,13
27,16
28,18
29,16
30,14
31,19
32,23
33,19
34,20
35,19
36,17
37,17
38,22
39,23
40,23
41,28
42,32
43,33
44,30
45,29
46,26
47,20
48,19
49,26
50,24
51,23
52,19
53,20
54,19
55,20
56,27
57,22
58,25
59,22
60,26
61,18
62,21
63,24
64,26
65,30
66,25
67,16
68,21
69,19
70,28
71,31
72,36
73,32
74,40
75,27
76,33
77,26
78,31
79,31
80,31
81,24
82,23
83,25
84,27
85,22
86,23
87,23
88,20
89,27
90,27
91,26
92,28
93,25
94,23
95,28
96,29
97,29
98,33
99,32
100,33
101,39
102,31
103,34
104,26
105,29
106,33
107,30
108,29
109,26
110,24
111,22
112,20
113,27
114,25
115,24
116,24
117,25
118,24
119,36
120,32
121,32
122,22
123,16
124,22
125,26
126,21
127,20
128,19
129,22
130,22
131,24
132,29
133,26
134,26
135,18
136,20
137,25
138,21
139,24
140,25
141,23
142,16
143,14
144,13
145,14
146,13
147,17
148,12
149,16
150,16
151,19
152,21
153,22
154,24
155,24
156,26
157,24
158,27
159,24
160,20
161,20
162,22
163,30
164,27
165,30
166,31
167,28
168,23
169,24
170,19
171,27
172,27
173,25
174,19
175,21
176,25
177,26
178,21
179,22
180,19
181,18
182,22
183,20
184,23
185,22
186,18
187,23
188,26
189,23
190,19
191,18
192,22
193,20
194,18
195,18
196,21
197,21
198,21
199,20
200,16
201,16
202,18
203,15
204,13
205,14
206,12
207,15
208,13
209,14
210,11
211,13
212,11
213,11
214,10
215,9
216,10
217,10
218,8
219,9
220,15
221,15
222,13
223,10
224,11
225,8
226,6
227,10
228,10
229,10
230,12
231,13
232,13
233,10
234,8
235,9
236,9
237,10
238,13
239,15
240,16
241,17
242,17
243,13
244,19
245,17
246,17
247,20
248,13
249,15
250,15
251,18
252,17
253,16
254,15
255,15
256,18
257,24
258,22
259,26
260,20
261,22
262,22
263,23
264,19
265,18
266,23
267,22
268,21
269,14
270,15
271,15
272,12
273,13
274,14
275,18
276,18
277,15
278,15
279,9
280,13
281,11
282,12
283,14
284,12
285,20
286,22
287,15
288,19
289,18
290,19
291,18
292,17
293,17
294,17
295,16
296,19
297,17
298,14
299,19
300,16
301,18
302,14
303,16
304,20
305,17
306,12
307,16
308,19
309,17
310,19
311,28
312,29
313,27
314,30
315,30
316,28
317,27
318,31
319,25
320,23
321,20
322,18
323,22
324,21
325,23
326,23
327,18
328,23
329,24
330,31
331,30
332,21
333,13
334,14
335,18
336,21
337,26
338,21
339,21
340,20
341,18
342,17
343,15
344,14
345,15
346,16
347,16
348,23
349,24
350,23
351,21
352,19
353,20
354,23
355,22
356,21
357,23
358,21
359,21
360,17
361,19
362,18
363,17
364,25
365,20
366,18
367,18
368,24
369,22
370,24
371,19
372,14
373,18
374,20
375,21
376,24
377,20
378,19
379,20
380,21
381,20
382,16
383,20
384,14
385,18
386,12
387,16
388,19
389,24
390,23
391,18
392,15
393,12
394,14
395,13
396,14
397,15
398,14
399,17
400,17
401,21
402,18
403,14
404,13
405,14
406,18
407,21
408,18
409,20
410,19
411,19
412,20
413,22
414,21
415,21
416,21
417,19
418,25
419,16
420,18
421,15
422,14
423,16
424,18
425,19
426,17
427,22
428,21
429,22
430,17
431,17
432,22
433,16
434,16
435,14
436,16
437,18
438,21
439,17
440,12
441,15
442,17
443,19
444,15
445,17
446,14
447,13
448,16
449,18
450,22
451,24
452,19
453,17
454,16
455,15
456,17
457,13
458,13
459,22
460,22
461,20
462,21
463,20
464,18
465,24
466,23
467,16
468,14
469,14
470,17
471,15
472,12
473,14
474,14
475,16
476,17
477,17
478,14
479,12
480,16
481,16
482,15
483,18
484,17
485,18
486,16
487,12
488,12
489,14
490,13
491,11
492,15
493,17
494,14
495,14
496,13
497,9
498,12
499,14
500,15
