,n_problematic_contacts
0,28
1,24
2,23
3,19
4,16
5,18
6,19
7,19
8,19
9,21
10,20
11,20
12,17
13,16
14,15
15,16
16,19
17,19
18,16
19,14
20,14
21,16
22,18
23,21
24,17
25,23
26,26
27,26
28,24
29,22
30,24
31,25
32,28
33,27
34,22
35,26
36,20
37,24
38,24
39,27
40,26
41,30
42,34
43,28
44,28
45,24
46,26
47,29
48,27
49,31
50,25
51,23
52,24
53,30
54,28
55,28
56,27
57,23
58,19
59,19
60,17
61,15
62,13
63,19
64,15
65,15
66,17
67,20
68,21
69,28
70,30
71,30
72,26
73,25
74,19
75,23
76,21
77,18
78,20
79,23
80,25
81,23
82,21
83,19
84,25
85,25
86,26
87,22
88,18
89,19
90,16
91,20
92,19
93,15
94,18
95,15
96,17
97,26
98,25
99,24
100,22
101,27
102,23
103,27
104,23
105,26
106,20
107,20
108,19
109,16
110,16
111,18
112,19
113,18
114,19
115,15
116,21
117,20
118,24
119,22
120,21
121,22
122,19
123,25
124,28
125,28
126,27
127,28
128,30
129,29
130,28
131,25
132,28
133,27
134,25
135,25
136,26
137,30
138,28
139,26
140,21
141,30
142,24
143,20
144,22
145,28
146,23
147,28
148,29
149,31
150,21
151,16
152,13
153,14
154,15
155,19
156,14
157,13
158,12
159,11
160,8
161,10
162,16
163,17
164,10
165,16
166,14
167,14
168,15
169,16
170,14
171,15
172,14
173,16
174,15
175,14
176,12
177,16
178,18
179,15
180,12
181,11
182,14
183,14
184,16
185,18
186,14
187,15
188,16
189,16
190,16
191,17
192,16
193,15
194,19
195,21
196,20
197,19
198,18
199,22
200,20
201,16
202,18
203,21
204,21
205,22
206,18
207,20
208,15
209,13
210,15
211,17
212,17
213,17
214,15
215,19
216,20
217,17
218,13
219,17
220,15
221,14
222,14
223,16
224,25
225,20
226,17
227,12
228,14
229,11
230,13
231,12
232,14
233,13
234,14
235,15
236,20
237,23
238,24
239,20
240,23
241,25
242,25
243,22
244,28
245,29
246,27
247,24
248,20
249,19
250,24
251,23
252,20
253,22
254,18
255,17
256,18
257,21
258,24
259,25
260,26
261,23
262,21
263,23
264,20
265,21
266,18
267,20
268,18
269,21
270,20
271,21
272,18
273,15
274,16
275,22
276,23
277,26
278,30
279,24
280,20
281,19
282,14
283,12
284,7
285,11
286,16
287,19
288,22
289,21
290,19
291,20
292,19
293,19
294,20
295,23
296,29
297,28
298,24
299,21
300,21
301,22
302,20
303,25
304,24
305,23
306,20
307,22
308,24
309,23
310,24
311,21
312,15
313,10
314,10
315,9
316,9
317,9
318,14
319,18
320,18
321,17
322,19
323,20
324,19
325,22
326,25
327,25
328,29
329,30
330,25
331,22
332,23
333,27
334,27
335,25
336,22
337,18
338,17
339,21
340,17
341,14
342,17
343,17
344,19
345,17
346,21
347,23
348,24
349,25
350,22
351,20
352,19
353,26
354,26
355,24
356,27
357,27
358,24
359,20
360,14
361,15
362,12
363,12
364,15
365,21
366,20
367,17
368,15
369,12
370,16
371,17
372,18
373,22
374,20
375,18
376,19
377,20
378,19
379,18
380,16
381,18
382,15
383,10
384,9
385,11
386,13
387,9
388,8
389,16
390,13
391,16
392,16
393,19
394,16
395,16
396,17
397,20
398,23
399,19
400,24
401,22
402,23
403,23
404,23
405,14
406,13
407,17
408,19
409,18
410,17
411,21
412,22
413,20
414,20
415,16
416,25
417,25
418,24
419,27
420,26
421,29
422,22
423,27
424,34
425,33
426,30
427,26
428,27
429,32
430,32
431,36
432,24
433,24
434,23
435,25
436,23
437,24
438,24
439,24
440,27
441,21
442,22
443,18
444,19
445,22
446,22
447,19
448,19
449,18
450,18
451,22
452,20
453,21
454,21
455,26
456,28
457,21
458,17
459,14
460,15
461,16
462,17
463,19
464,22
465,20
466,17
467,21
468,24
469,23
470,21
471,19
472,21
473,21
474,23
475,28
476,30
477,28
478,30
479,23
480,22
481,16
482,18
483,19
484,21
485,20
486,18
487,24
488,22
489,25
490,25
491,23
492,24
493,21
494,19
495,22
496,21
497,15
498,17
499,17
500,17
