,n_problematic_contacts
0,22
1,13
2,9
3,7
4,11
5,11
6,16
7,17
8,17
9,18
10,17
11,14
12,13
13,11
14,13
15,9
16,13
17,15
18,13
19,15
20,15
21,16
22,14
23,11
24,12
25,17
26,16
27,17
28,15
29,14
30,19
31,20
32,23
33,23
34,22
35,21
36,20
37,27
38,21
39,20
40,20
41,21
42,14
43,19
44,19
45,18
46,20
47,18
48,20
49,21
50,22
51,20
52,14
53,21
54,23
55,25
56,22
57,30
58,35
59,38
60,35
61,36
62,38
63,38
64,41
65,38
66,38
67,30
68,28
69,26
70,28
71,28
72,29
73,25
74,16
75,19
76,20
77,17
78,10
79,11
80,12
81,13
82,11
83,12
84,12
85,17
86,15
87,13
88,16
89,16
90,15
91,16
92,17
93,18
94,22
95,20
96,15
97,18
98,17
99,19
100,17
101,15
102,17
103,15
104,13
105,15
106,19
107,17
108,19
109,25
110,21
111,16
112,15
113,17
114,17
115,16
116,16
117,14
118,16
119,17
120,18
121,19
122,18
123,19
124,24
125,21
126,15
127,16
128,14
129,12
130,14
131,12
132,15
133,15
134,12
135,12
136,12
137,13
138,12
139,14
140,11
141,12
142,9
143,10
144,12
145,11
146,10
147,8
148,7
149,9
150,8
151,10
152,14
153,13
154,11
155,15
156,18
157,13
158,17
159,16
160,18
161,20
162,13
163,11
164,15
165,18
166,18
167,17
168,15
169,12
170,15
171,19
172,13
173,12
174,15
175,13
176,15
177,16
178,19
179,15
180,17
181,16
182,20
183,21
184,23
185,24
186,18
187,20
188,20
189,20
190,21
191,19
192,22
193,18
194,16
195,18
196,19
197,18
198,21
199,19
200,20
201,22
202,23
203,22
204,24
205,20
206,16
207,20
208,18
209,20
210,20
211,20
212,18
213,19
214,19
215,18
216,22
217,20
218,18
219,23
220,25
221,22
222,21
223,22
224,16
225,13
226,11
227,13
228,18
229,24
230,19
231,19
232,12
233,12
234,14
235,11
236,14
237,14
238,14
239,23
240,21
241,15
242,16
243,16
244,17
245,19
246,19
247,16
248,20
249,18
250,18
251,22
252,18
253,20
254,18
255,20
256,22
257,23
258,18
259,20
260,20
261,20
262,23
263,20
264,24
265,27
266,28
267,28
268,28
269,26
270,13
271,17
272,19
273,24
274,23
275,24
276,25
277,26
278,28
279,22
280,17
281,16
282,10
283,11
284,15
285,16
286,13
287,13
288,16
289,21
290,23
291,26
292,28
293,35
294,26
295,27
296,24
297,23
298,25
299,23
300,21
301,17
302,23
303,14
304,16
305,14
306,14
307,15
308,20
309,19
310,21
311,23
312,21
313,17
314,17
315,24
316,24
317,24
318,26
319,24
320,24
321,18
322,11
323,13
324,11
325,10
326,13
327,18
328,23
329,23
330,23
331,15
332,15
333,15
334,14
335,17
336,16
337,14
338,18
339,20
340,20
341,21
342,24
343,29
344,27
345,29
346,28
347,25
348,33
349,33
350,35
351,37
352,31
353,34
354,29
355,26
356,27
357,29
358,30
359,23
360,26
361,23
362,19
363,16
364,13
365,12
366,16
367,13
368,11
369,14
370,12
371,12
372,13
373,10
374,13
375,12
376,16
377,13
378,16
379,15
380,14
381,14
382,9
383,14
384,15
385,14
386,14
387,11
388,15
389,14
390,8
391,9
392,11
393,12
394,14
395,15
396,12
397,11
398,7
399,9
400,8
401,9
402,9
403,11
404,18
405,13
406,16
407,21
408,19
409,19
410,20
411,19
412,15
413,16
414,15
415,15
416,18
417,18
418,12
419,13
420,11
421,13
422,12
423,17
424,18
425,17
426,22
427,18
428,19
429,15
430,15
431,12
432,15
433,18
434,20
435,22
436,27
437,29
438,30
439,31
440,23
441,24
442,23
443,20
444,20
445,22
446,16
447,16
448,17
449,12
450,18
451,19
452,18
453,19
454,25
455,19
456,17
457,23
458,21
459,21
460,22
461,21
462,19
463,19
464,16
465,16
466,21
467,21
468,21
469,21
470,24
471,26
472,22
473,22
474,17
475,20
476,17
477,17
478,16
479,15
480,16
481,17
482,14
483,9
484,14
485,15
486,17
487,18
488,14
489,13
490,9
491,9
492,11
493,11
494,10
495,13
496,12
497,10
498,17
499,21
500,21
