,n_problematic_contacts
0,26
1,22
2,17
3,13
4,15
5,13
6,16
7,12
8,13
9,15
10,14
11,14
12,17
13,19
14,21
15,19
16,22
17,24
18,21
19,18
20,22
21,20
22,15
23,17
24,19
25,20
26,26
27,25
28,27
29,27
30,26
31,23
32,32
33,24
34,23
35,25
36,21
37,19
38,32
39,35
40,28
41,22
42,23
43,30
44,27
45,29
46,32
47,30
48,26
49,27
50,24
51,21
52,18
53,18
54,22
55,22
56,25
57,22
58,23
59,21
60,23
61,23
62,25
63,27
64,30
65,27
66,29
67,23
68,18
69,24
70,21
71,16
72,22
73,22
74,19
75,20
76,24
77,20
78,20
79,15
80,17
81,18
82,18
83,23
84,22
85,29
86,28
87,29
88,27
89,27
90,30
91,30
92,28
93,28
94,30
95,31
96,33
97,30
98,31
99,28
100,31
101,25
102,31
103,32
104,31
105,27
106,28
107,18
108,22
109,23
110,23
111,24
112,25
113,30
114,40
115,39
116,37
117,35
118,38
119,40
120,36
121,39
122,31
123,28
124,26
125,22
126,25
127,24
128,21
129,24
130,25
131,27
132,25
133,26
134,20
135,16
136,16
137,15
138,23
139,22
140,18
141,24
142,18
143,22
144,18
145,14
146,16
147,17
148,20
149,20
150,16
151,24
152,20
153,23
154,24
155,22
156,21
157,24
158,19
159,19
160,16
161,20
162,15
163,14
164,16
165,12
166,16
167,16
168,14
169,16
170,13
171,13
172,14
173,19
174,21
175,17
176,16
177,9
178,11
179,14
180,16
181,15
182,10
183,13
184,13
185,15
186,13
187,13
188,11
189,11
190,12
191,14
192,12
193,12
194,12
195,12
196,12
197,10
198,9
199,11
200,8
201,8
202,12
203,15
204,15
205,19
206,21
207,30
208,30
209,25
210,21
211,23
212,22
213,23
214,20
215,16
216,14
217,13
218,12
219,8
220,7
221,11
222,13
223,17
224,19
225,19
226,18
227,16
228,12
229,12
230,14
231,15
232,19
233,23
234,22
235,23
236,20
237,16
238,16
239,16
240,24
241,30
242,29
243,24
244,25
245,27
246,25
247,24
248,17
249,19
250,20
251,24
252,23
253,26
254,26
255,24
256,27
257,23
258,19
259,25
260,22
261,20
262,22
263,19
264,19
265,19
266,17
267,18
268,22
269,22
270,18
271,19
272,16
273,12
274,14
275,16
276,16
277,16
278,16
279,17
280,17
281,12
282,12
283,14
284,13
285,15
286,15
287,16
288,16
289,13
290,12
291,17
292,9
293,12
294,14
295,17
296,18
297,12
298,15
299,19
300,14
301,15
302,14
303,15
304,18
305,16
306,16
307,23
308,25
309,25
310,23
311,24
312,27
313,25
314,26
315,27
316,21
317,23
318,26
319,21
320,26
321,30
322,25
323,22
324,26
325,27
326,29
327,26
328,25
329,26
330,22
331,21
332,26
333,26
334,26
335,27
336,33
337,30
338,26
339,30
340,30
341,35
342,36
343,37
344,33
345,30
346,34
347,38
348,35
349,32
350,37
351,33
352,28
353,23
354,21
355,16
356,18
357,16
358,17
359,17
360,10
361,13
362,12
363,17
364,21
365,24
366,21
367,18
368,16
369,17
370,20
371,20
372,20
373,22
374,17
375,21
376,22
377,20
378,19
379,21
380,18
381,20
382,16
383,15
384,17
385,18
386,18
387,16
388,20
389,22
390,25
391,21
392,18
393,20
394,20
395,24
396,23
397,18
398,18
399,23
400,21
401,22
402,17
403,14
404,17
405,23
406,17
407,15
408,14
409,15
410,13
411,12
412,14
413,16
414,17
415,15
416,17
417,24
418,28
419,24
420,21
421,15
422,12
423,13
424,11
425,14
426,9
427,8
428,10
429,12
430,11
431,16
432,15
433,16
434,15
435,15
436,18
437,20
438,16
439,12
440,10
441,16
442,12
443,14
444,16
445,13
446,9
447,6
448,10
449,9
450,13
451,13
452,16
453,23
454,24
455,22
456,22
457,19
458,16
459,15
460,11
461,9
462,7
463,7
464,11
465,9
466,10
467,12
468,15
469,15
470,18
471,19
472,19
473,21
474,24
475,20
476,20
477,19
478,16
479,17
480,16
481,16
482,14
483,16
484,18
485,14
486,17
487,17
488,17
489,17
490,13
491,13
492,11
493,13
494,13
495,12
496,15
497,16
498,18
499,19
500,21
