,N_customers,vaccination_prop,len_shoplist,basic_compliance,vision,run,n_problematic_contacts,n_problematic_contacts_mean,n_problematic_contacts_mean_100
0,22,0.03662109375,19,0.41259765625,3,0,0,0.5449101796407185,0.600997506234414
1,63,0.03662109375,19,0.41259765625,3,1,7,8.125748502994012,8.518703241895262
2,22,0.64404296875,19,0.41259765625,3,2,0,0.09181636726546906,0.10224438902743142
3,22,0.03662109375,17,0.41259765625,3,3,1,0.40718562874251496,0.4688279301745636
4,22,0.03662109375,19,0.17724609375,3,4,0,0.9481037924151696,0.9625935162094763
5,22,0.03662109375,19,0.41259765625,4,5,0,0.6646706586826348,0.6882793017456359
6,63,0.64404296875,17,0.17724609375,4,6,2,0.8602794411177644,0.7256857855361596
7,92,0.53662109375,9,0.91259765625,5,7,8,3.2634730538922154,3.598503740648379
8,133,0.53662109375,9,0.91259765625,5,8,14,9.972055888223553,11.039900249376558
9,92,0.14404296875,9,0.91259765625,5,9,11,10.672654690618762,10.760598503740649
10,92,0.53662109375,7,0.91259765625,5,10,2,2.9241516966067866,2.598503740648379
11,92,0.53662109375,9,0.67724609375,5,11,3,3.4411177644710578,3.5286783042394014
12,92,0.53662109375,9,0.91259765625,6,12,7,5.139720558882235,5.184538653366584
13,133,0.14404296875,7,0.67724609375,6,13,39,30.890219560878243,29.76059850374065
14,127,0.28662109375,14,0.16259765625,6,14,22,32.25149700598802,31.91770573566085
15,98,0.28662109375,14,0.16259765625,6,15,15,18.676646706586826,17.972568578553616
16,127,0.89404296875,14,0.16259765625,6,16,0,0.3712574850299401,0.26184538653366585
17,127,0.28662109375,2,0.16259765625,6,17,46,31.564870259481037,30.471321695760597
18,127,0.28662109375,14,0.92724609375,6,18,17,18.82634730538922,18.905236907730675
19,127,0.28662109375,14,0.16259765625,5,19,32,28.06187624750499,27.97506234413965
20,98,0.89404296875,2,0.92724609375,5,20,0,0.626746506986028,0.6583541147132169
21,57,0.78662109375,4,0.66259765625,4,21,0,0.2754491017964072,0.2967581047381546
22,28,0.78662109375,4,0.66259765625,4,22,0,0.12574850299401197,0.15211970074812967
23,57,0.39404296875,4,0.66259765625,4,23,2,1.5169660678642714,1.6059850374064837
24,57,0.78662109375,12,0.66259765625,4,24,2,0.16167664670658682,0.19451371571072318
25,57,0.78662109375,4,0.42724609375,4,25,0,0.6107784431137725,0.6608478802992519
26,57,0.78662109375,4,0.66259765625,3,26,2,0.3852295409181637,0.4389027431421446
27,28,0.39404296875,12,0.42724609375,3,27,1,0.43912175648702595,0.49625935162094764
28,75,0.41162109375,6,0.53759765625,4,28,4,3.8842315369261478,3.6184538653366585
29,45,0.41162109375,6,0.53759765625,4,29,0,0.8842315369261478,0.972568578553616
30,75,0.76904296875,6,0.53759765625,4,30,0,0.6846307385229541,0.5536159600997507
31,75,0.41162109375,4,0.53759765625,4,31,3,5.009980039920159,5.4264339152119705
32,75,0.41162109375,6,0.80224609375,4,32,1,3.165668662674651,3.0324189526184537
33,75,0.41162109375,6,0.53759765625,6,33,5,3.461077844311377,3.4064837905236907
34,45,0.76904296875,4,0.80224609375,6,34,0,0.16367265469061876,0.19451371571072318
35,145,0.91162109375,16,0.03759765625,6,35,0,0.6407185628742516,0.486284289276808
36,115,0.91162109375,16,0.03759765625,6,36,0,0.4291417165668663,0.40399002493765584
37,145,0.26904296875,16,0.03759765625,6,37,41,37.604790419161674,34.98753117206982
38,145,0.91162109375,14,0.03759765625,6,38,0,0.7904191616766467,0.8129675810473815
39,145,0.91162109375,16,0.30224609375,6,39,0,0.5329341317365269,0.5785536159600998
40,145,0.91162109375,16,0.03759765625,4,40,1,0.7465069860279441,0.8778054862842892
41,115,0.26904296875,14,0.30224609375,4,41,27,23.231536926147704,24.72069825436409
42,110,0.16162109375,1,0.78759765625,5,42,28,30.357285429141715,30.830423940149625
43,80,0.16162109375,1,0.78759765625,5,43,4,14.187624750499001,14.640897755610972
44,110,0.51904296875,1,0.78759765625,5,44,14,13.361277445109781,14.83291770573566
45,110,0.16162109375,19,0.78759765625,5,45,13,22.550898203592816,21.54862842892768
46,110,0.16162109375,1,0.05224609375,5,46,35,43.00199600798403,44.249376558603494
47,110,0.16162109375,1,0.78759765625,3,47,16,31.499001996007983,30.693266832917704
48,80,0.51904296875,19,0.05224609375,3,48,3,5.457085828343313,5.538653366583541
49,40,0.66162109375,11,0.28759765625,3,49,1,0.34530938123752497,0.38902743142144636
50,10,0.66162109375,11,0.28759765625,3,50,0,0.021956087824351298,0.02493765586034913
51,40,0.01904296875,11,0.28759765625,3,51,2,3.6127744510978044,3.970074812967581
52,40,0.66162109375,9,0.28759765625,3,52,1,0.37924151696606784,0.4139650872817955
53,40,0.66162109375,11,0.55224609375,3,53,0,0.17165668662674652,0.1770573566084788
54,40,0.66162109375,11,0.28759765625,5,54,2,0.3872255489021956,0.42643391521197005
55,10,0.01904296875,9,0.55224609375,5,55,0,0.0998003992015968,0.06234413965087282
56,31,0.34912109375,0,0.10009765625,5,56,7,14.159680638722556,15.845386533665835
57,36,0.34912109375,0,0.10009765625,5,57,12,16.24950099800399,17.615960099750623
58,31,0.83154296875,0,0.10009765625,5,58,4,0.44510978043912175,0.4488778054862843
59,31,0.34912109375,3,0.10009765625,5,59,1,1.3013972055888223,1.2369077306733167
60,31,0.34912109375,0,0.86474609375,5,60,14,11.774451097804391,13.41645885286783
61,31,0.34912109375,0,0.10009765625,3,61,12,14.708582834331338,16.45137157107232
62,36,0.83154296875,3,0.86474609375,3,62,0,0.033932135728542916,0.032418952618453865
63,101,0.84912109375,10,0.60009765625,3,63,0,0.4231536926147705,0.5087281795511222
64,106,0.84912109375,10,0.60009765625,3,64,0,0.3393213572854291,0.2543640897755611
65,101,0.33154296875,10,0.60009765625,3,65,9,9.129740518962075,9.029925187032418
66,101,0.84912109375,13,0.60009765625,3,66,1,0.5728542914171657,0.6458852867830424
67,101,0.84912109375,10,0.36474609375,3,67,1,0.6087824351297405,0.513715710723192
68,101,0.84912109375,10,0.60009765625,5,68,4,0.49700598802395207,0.4713216957605985
69,106,0.33154296875,13,0.36474609375,5,69,12,18.50499001996008,18.23441396508728
70,136,0.09912109375,5,0.35009765625,4,70,51,49.23552894211577,46.6783042394015
71,141,0.09912109375,5,0.35009765625,4,71,51,49.097804391217565,47.71321695760599
72,136,0.58154296875,5,0.35009765625,4,72,8,10.852295409181636,11.01496259351621
