,N_customers,vaccination_prop,len_shoplist,basic_compliance,vision,run,n_problematic_contacts,n_problematic_contacts_mean,n_problematic_contacts_mean_100
67,149,0.61865234375,19,0.07958984375,5,67,9,10.215568862275449,10.067331670822943
68,149,0.61865234375,19,0.38525390625,5,68,12,9.397205588822356,9.648379052369076
69,142,0.99951171875,1,0.07958984375,5,69,0,0.0,0.0
70,114,0.36865234375,4,0.63525390625,6,70,10,14.760479041916168,14.875311720698255
71,107,0.36865234375,4,0.63525390625,6,71,13,14.323353293413174,15.628428927680797
72,114,0.24951171875,4,0.63525390625,6,72,19,20.768463073852296,20.209476309226932
73,114,0.36865234375,6,0.63525390625,6,73,15,13.686626746506986,13.770573566084789
74,114,0.36865234375,4,0.32958984375,6,74,17,17.335329341317365,16.556109725685786
75,114,0.36865234375,4,0.63525390625,6,75,13,12.642714570858283,13.029925187032418
76,107,0.24951171875,6,0.32958984375,6,76,14,15.602794411177644,16.551122194513717
77,44,0.86865234375,14,0.13525390625,4,77,0,0.059880239520958084,0.034912718204488775
78,37,0.86865234375,14,0.13525390625,4,78,0,0.015968063872255488,0.0024937655860349127
79,44,0.74951171875,14,0.13525390625,4,79,0,0.24550898203592814,0.286783042394015
80,44,0.86865234375,16,0.13525390625,4,80,0,0.12574850299401197,0.1571072319201995
81,44,0.86865234375,14,0.82958984375,4,81,0,0.001996007984031936,0.0024937655860349127
82,44,0.86865234375,14,0.13525390625,4,82,0,0.281437125748503,0.34663341645885287
83,37,0.74951171875,16,0.82958984375,4,83,0,0.11776447105788423,0.14214463840399003
84,35,0.18115234375,3,0.44775390625,6,84,1,1.7385229540918163,1.9501246882793017
85,11,0.18115234375,3,0.44775390625,6,85,0,0.07784431137724551,0.08728179551122195
86,35,0.43701171875,3,0.44775390625,6,86,1,0.8642714570858283,0.7805486284289277
87,35,0.18115234375,10,0.44775390625,6,87,1,1.3373253493013972,1.4139650872817955
88,35,0.18115234375,3,0.51708984375,6,88,3,1.5229540918163673,1.5311720698254363
89,35,0.18115234375,3,0.44775390625,6,89,1,1.0878243512974053,1.0149625935162094
90,11,0.43701171875,10,0.51708984375,6,90,0,0.0,0.0
91,105,0.68115234375,13,0.94775390625,4,91,4,3.2355289421157685,3.0199501246882794
92,81,0.68115234375,13,0.94775390625,4,92,1,1.5149700598802396,1.4513715710723192
93,105,0.93701171875,13,0.94775390625,4,93,0,0.03592814371257485,0.017456359102244388
94,105,0.68115234375,0,0.94775390625,4,94,2,7.393213572854291,7.017456359102244
95,105,0.68115234375,13,0.01708984375,4,95,4,3.6526946107784433,3.3391521197007483
96,105,0.68115234375,13,0.94775390625,4,96,5,2.6387225548902196,2.7132169576059852
97,81,0.93701171875,0,0.01708984375,4,97,0,0.3912175648702595,0.371571072319202
98,140,0.43115234375,8,0.19775390625,3,98,27,23.291417165668662,22.448877805486283
99,116,0.43115234375,8,0.19775390625,3,99,15,13.109780439121757,13.613466334164588
100,140,0.18701171875,8,0.19775390625,3,100,33,48.02395209580838,46.82044887780549
101,140,0.43115234375,5,0.19775390625,3,101,12,17.878243512974052,16.66583541147132
102,140,0.43115234375,8,0.26708984375,3,102,26,23.97804391217565,24.2643391521197
103,140,0.43115234375,8,0.19775390625,3,103,20,21.447105788423155,19.977556109725686
104,116,0.18701171875,5,0.26708984375,3,104,15,23.682634730538922,25.42643391521197
105,70,0.93115234375,18,0.69775390625,5,105,0,0.015968063872255488,0.007481296758104738
106,46,0.93115234375,18,0.69775390625,5,106,0,0.023952095808383235,0.029925187032418952
107,70,0.68701171875,18,0.69775390625,5,107,0,1.6626746506986028,1.3890274314214464
108,70,0.93115234375,15,0.69775390625,5,108,0,0.005988023952095809,0.007481296758104738
