,n_problematic_contacts
0,21
1,15
2,14
3,15
4,15
5,13
6,11
7,11
8,15
9,15
10,16
11,15
12,11
13,9
14,13
15,13
16,13
17,14
18,15
19,13
20,14
21,11
22,16
23,14
24,15
25,18
26,17
27,16
28,16
29,20
30,18
31,20
32,24
33,24
34,22
35,20
36,20
37,20
38,17
39,17
40,18
41,22
42,29
43,30
44,28
45,27
46,24
47,20
48,20
49,17
50,16
51,21
52,23
53,20
54,20
55,19
56,20
57,18
58,20
59,18
60,16
61,20
62,20
63,17
64,18
65,19
66,19
67,23
68,23
69,26
70,27
71,24
72,25
73,23
74,24
75,24
76,24
77,28
78,26
79,19
80,21
81,21
82,27
83,27
84,24
85,27
86,28
87,26
88,25
89,23
90,22
91,20
92,17
93,16
94,12
95,14
96,13
97,14
98,11
99,18
100,18
101,21
102,22
103,14
104,14
105,14
106,11
107,11
108,9
109,11
110,11
111,13
112,24
113,22
114,24
115,29
116,29
117,30
118,22
119,18
120,23
121,27
122,25
123,21
124,19
125,26
126,23
127,18
128,17
129,20
130,21
131,23
132,23
133,20
134,20
135,13
136,21
137,16
138,16
139,17
140,17
141,20
142,22
143,18
144,20
145,17
146,25
147,21
148,15
149,23
150,29
151,26
152,29
153,31
154,28
155,32
156,35
157,28
158,30
159,22
160,12
161,19
162,16
163,18
164,15
165,12
166,16
167,18
168,17
169,17
170,16
171,15
172,18
173,18
174,17
175,16
176,16
177,21
178,21
179,19
180,21
181,15
182,20
183,18
184,16
185,19
186,14
187,19
188,23
189,23
190,19
191,23
192,26
193,20
194,24
195,25
196,24
197,22
198,28
199,31
200,34
201,29
202,30
203,35
204,38
205,40
206,40
207,32
208,29
209,29
210,28
211,33
212,34
213,31
214,21
215,21
216,24
217,17
218,22
219,25
220,24
221,32
222,29
223,27
224,23
225,22
226,20
227,20
228,15
229,14
230,11
231,12
232,12
233,13
234,12
235,14
236,11
237,14
238,20
239,17
240,18
241,17
242,15
243,13
244,16
245,18
246,20
247,16
248,14
249,14
250,18
251,18
252,18
253,18
254,18
255,17
256,19
257,23
258,22
259,22
260,23
261,19
262,17
263,18
264,23
265,18
266,18
267,13
268,15
269,18
270,21
271,17
272,12
273,13
274,14
275,14
276,17
277,15
278,14
279,15
280,15
281,20
282,19
283,17
284,20
285,19
286,20
287,19
288,22
289,22
290,23
291,18
292,23
293,19
294,17
295,15
296,16
297,16
298,17
299,13
300,15
301,17
302,17
303,13
304,13
305,14
306,10
307,7
308,13
309,15
310,16
311,15
312,11
313,13
314,12
315,15
316,17
317,18
318,20
319,17
320,16
321,18
322,21
323,26
324,26
325,20
326,18
327,16
328,8
329,10
330,13
331,12
332,14
333,17
334,15
335,20
336,23
337,20
338,20
339,22
340,16
341,20
342,15
343,12
344,12
345,11
346,9
347,13
348,18
349,19
350,13
351,16
352,20
353,21
354,22
355,22
356,24
357,24
358,20
359,16
360,22
361,21
362,22
363,20
364,16
365,21
366,22
367,25
368,24
369,20
370,26
371,28
372,35
373,27
374,28
375,29
376,29
377,22
378,21
379,20
380,17
381,22
382,18
383,16
384,18
385,17
386,14
387,16
388,19
389,24
390,19
391,16
392,18
393,22
394,23
395,26
396,25
397,21
398,18
399,16
400,17
401,14
402,14
403,14
404,15
405,19
406,21
407,19
408,17
409,18
410,17
411,14
412,17
413,15
414,18
415,20
416,22
417,23
418,20
419,22
420,19
421,20
422,19
423,15
424,15
425,18
426,23
427,22
428,20
429,18
430,15
431,12
432,16
433,15
434,20
435,21
436,19
437,18
438,22
439,33
440,36
441,28
442,24
443,25
444,23
445,19
446,18
447,18
448,16
449,16
450,17
451,11
452,13
453,15
454,20
455,18
456,16
457,18
458,21
459,21
460,17
461,15
462,15
463,15
464,17
465,10
466,12
467,15
468,14
469,13
470,15
471,16
472,16
473,15
474,17
475,18
476,21
477,22
478,27
479,28
480,25
481,31
482,30
483,39
484,38
485,30
486,24
487,28
488,26
489,22
490,21
491,19
492,22
493,17
494,15
495,9
496,10
497,15
498,14
499,9
500,12
