,n_problematic_contacts
0,27
1,27
2,23
3,18
4,18
5,16
6,13
7,12
8,13
9,16
10,18
11,21
12,16
13,17
14,19
15,23
16,22
17,20
18,17
19,15
20,15
21,14
22,20
23,15
24,15
25,17
26,17
27,19
28,16
29,13
30,15
31,18
32,19
33,21
34,25
35,30
36,26
37,25
38,22
39,18
40,19
41,19
42,22
43,24
44,28
45,32
46,31
47,34
48,28
49,34
50,34
51,35
52,29
53,31
54,31
55,33
56,32
57,34
58,35
59,30
60,23
61,31
62,24
63,27
64,29
65,31
66,27
67,28
68,27
69,29
70,31
71,30
72,28
73,30
74,31
75,26
76,30
77,28
78,24
79,27
80,26
81,24
82,21
83,22
84,24
85,21
86,24
87,24
88,22
89,19
90,22
91,19
92,20
93,22
94,27
95,21
96,22
97,20
98,20
99,17
100,17
101,15
102,21
103,19
104,19
105,16
106,19
107,22
108,23
109,25
110,24
111,32
112,33
113,30
114,28
115,19
116,22
117,25
118,21
119,24
120,24
121,21
122,25
123,28
124,26
125,26
126,21
127,23
128,24
129,26
130,32
131,32
132,32
133,23
134,32
135,28
136,27
137,28
138,23
139,22
140,20
141,21
142,18
143,18
144,20
145,23
146,24
147,19
148,17
149,14
150,15
151,20
152,21
153,19
154,16
155,21
156,18
157,26
158,30
159,30
160,30
161,25
162,29
163,26
164,25
165,24
166,25
167,21
168,19
169,23
170,26
171,30
172,22
173,26
174,26
175,30
176,29
177,29
178,28
179,23
180,26
181,22
182,24
183,16
184,23
185,24
186,19
187,18
188,15
189,23
190,23
191,23
192,26
193,23
194,22
195,22
196,21
197,22
198,25
199,24
200,21
201,19
202,27
203,26
204,23
205,25
206,31
207,31
208,29
209,24
210,23
211,24
212,23
213,28
214,22
215,17
216,15
217,15
218,16
219,19
220,17
221,17
222,20
223,23
224,24
225,24
226,22
227,17
228,19
229,19
230,22
231,17
232,20
233,21
234,25
235,26
236,31
237,30
238,30
239,31
240,22
241,22
242,17
243,18
244,17
245,20
246,24
247,29
248,28
249,30
250,23
251,22
252,22
253,18
254,18
255,23
256,30
257,27
258,30
259,25
260,31
261,31
262,31
263,37
264,32
265,27
266,24
267,22
268,20
269,24
270,23
271,26
272,28
273,21
274,23
275,24
276,29
277,27
278,24
279,26
280,27
281,23
282,22
283,24
284,23
285,24
286,21
287,20
288,17
289,24
290,25
291,33
292,38
293,29
294,29
295,33
296,29
297,27
298,31
299,31
300,28
301,22
302,18
303,18
304,15
305,17
306,19
307,19
308,13
309,12
310,17
311,17
312,16
313,16
314,16
315,21
316,19
317,22
318,20
319,13
320,20
321,19
322,22
323,23
324,24
325,31
326,33
327,27
328,26
329,28
330,21
331,21
332,23
333,23
334,21
335,21
336,18
337,23
338,24
339,25
340,22
341,18
342,22
343,15
344,13
345,20
346,20
347,25
348,22
349,18
350,15
351,16
352,17
353,15
354,14
355,13
356,18
357,16
358,24
359,28
360,32
361,26
362,22
363,23
364,24
365,26
366,23
367,24
368,21
369,23
370,17
371,21
372,22
373,20
374,19
375,18
376,22
377,24
378,29
379,31
380,30
381,27
382,26
383,23
384,21
385,27
386,29
387,29
388,24
389,30
390,26
391,29
392,26
393,30
394,25
395,24
396,20
397,24
398,23
399,20
400,20
401,17
402,18
403,16
404,13
405,14
406,17
407,16
408,16
409,23
410,26
411,28
412,22
413,19
414,24
415,28
416,24
417,18
418,23
419,22
420,27
421,24
422,26
423,30
424,26
425,24
426,26
427,19
428,20
429,19
430,21
431,20
432,23
433,22
434,22
435,25
436,26
437,30
438,31
439,25
440,34
441,35
442,35
443,31
444,31
445,32
446,30
447,31
448,27
449,24
450,28
451,28
452,26
453,18
454,28
455,33
456,33
457,31
458,34
459,38
460,39
461,36
462,31
463,25
464,27
465,23
466,25
467,25
468,25
469,26
470,26
471,32
472,27
473,29
474,25
475,24
476,28
477,27
478,29
479,28
480,26
481,21
482,29
483,31
484,25
485,25
486,26
487,26
488,29
489,32
490,30
491,27
492,32
493,32
494,32
495,28
496,22
497,23
498,21
499,24
500,25
