,n_problematic_contacts
0,22
1,25
2,18
3,13
4,15
5,10
6,14
7,16
8,20
9,15
10,20
11,20
12,20
13,18
14,17
15,14
16,17
17,22
18,23
19,22
20,15
21,14
22,13
23,15
24,15
25,21
26,26
27,25
28,20
29,20
30,18
31,18
32,18
33,21
34,31
35,25
36,29
37,28
38,31
39,31
40,34
41,38
42,33
43,38
44,32
45,24
46,21
47,18
48,19
49,21
50,23
51,20
52,18
53,19
54,19
55,21
56,19
57,24
58,23
59,28
60,33
61,29
62,23
63,29
64,32
65,39
66,32
67,30
68,25
69,26
70,27
71,34
72,31
73,28
74,29
75,31
76,31
77,31
78,29
79,24
80,21
81,25
82,21
83,25
84,28
85,27
86,24
87,26
88,22
89,23
90,27
91,25
92,23
93,22
94,26
95,28
96,28
97,24
98,22
99,16
100,20
101,21
102,23
103,23
104,23
105,27
106,22
107,23
108,22
109,22
110,21
111,19
112,19
113,17
114,17
115,11
116,14
117,14
118,13
119,14
120,13
121,15
122,13
123,13
124,16
125,13
126,17
127,21
128,16
129,22
130,17
131,15
132,15
133,15
134,15
135,14
136,11
137,12
138,12
139,10
140,13
141,15
142,19
143,17
144,15
145,13
146,11
147,13
148,19
149,18
150,18
151,18
152,19
153,19
154,23
155,15
156,18
157,20
158,23
159,24
160,22
161,17
162,17
163,19
164,17
165,18
166,17
167,15
168,22
169,23
170,24
171,27
172,24
173,28
174,25
175,28
176,26
177,20
178,18
179,19
180,19
181,23
182,20
183,20
184,22
185,18
186,17
187,14
188,9
189,13
190,12
191,15
192,16
193,16
194,16
195,17
196,16
197,16
198,15
199,16
200,20
201,21
202,21
203,16
204,19
205,25
206,32
207,36
208,21
209,14
210,16
211,16
212,18
213,15
214,13
215,15
216,19
217,26
218,25
219,22
220,21
221,19
222,24
223,24
224,19
225,13
226,14
227,14
228,16
229,17
230,20
231,24
232,28
233,30
234,29
235,27
236,28
237,20
238,20
239,23
240,22
241,22
242,20
243,18
244,18
245,17
246,17
247,19
248,16
249,16
250,12
251,15
252,12
253,13
254,13
255,16
256,12
257,15
258,9
259,8
260,9
261,8
262,10
263,13
264,17
265,18
266,20
267,18
268,22
269,24
270,25
271,20
272,20
273,20
274,17
275,23
276,24
277,24
278,24
279,20
280,18
281,13
282,13
283,15
284,15
285,18
286,19
287,22
288,21
289,19
290,22
291,20
292,20
293,18
294,22
295,25
296,22
297,19
298,18
299,14
300,18
301,22
302,24
303,27
304,26
305,27
306,27
307,31
308,33
309,34
310,25
311,21
312,16
313,18
314,22
315,21
316,24
317,26
318,17
319,14
320,16
321,15
322,11
323,18
324,14
325,15
326,15
327,15
328,14
329,15
330,17
331,19
332,21
333,19
334,17
335,20
336,16
337,13
338,15
339,13
340,12
341,14
342,12
343,11
344,11
345,11
346,15
347,18
348,15
349,14
350,10
351,8
352,9
353,11
354,11
355,12
356,11
357,12
358,21
359,20
360,22
361,23
362,24
363,21
364,22
365,27
366,23
367,19
368,22
369,19
370,16
371,20
372,20
373,18
374,18
375,15
376,19
377,21
378,22
379,22
380,17
381,13
382,11
383,15
384,15
385,13
386,15
387,16
388,13
389,14
390,14
391,10
392,10
393,12
394,11
395,14
396,15
397,13
398,12
399,15
400,9
401,10
402,11
403,9
404,11
405,13
406,13
407,16
408,16
409,16
410,17
411,15
412,15
413,22
414,23
415,28
416,25
417,24
418,23
419,25
420,23
421,21
422,18
423,21
424,22
425,20
426,17
427,17
428,15
429,14
430,15
431,20
432,22
433,21
434,24
435,23
436,19
437,20
438,28
439,27
440,26
441,26
442,25
443,24
444,20
445,23
446,27
447,25
448,20
449,19
450,19
451,16
452,22
453,17
454,17
455,18
456,18
457,18
458,18
459,19
460,21
461,24
462,26
463,30
464,27
465,24
466,19
467,17
468,19
469,20
470,25
471,31
472,28
473,27
474,21
475,23
476,23
477,28
478,20
479,23
480,22
481,17
482,27
483,29
484,23
485,23
486,24
487,26
488,23
489,28
490,26
491,26
492,21
493,23
494,19
495,21
496,22
497,22
498,20
499,16
500,16
