,n_problematic_contacts
0,19
1,22
2,22
3,21
4,22
5,16
6,16
7,17
8,20
9,20
10,18
11,16
12,17
13,19
14,23
15,24
16,27
17,17
18,16
19,16
20,19
21,20
22,19
23,20
24,21
25,23
26,23
27,20
28,20
29,22
30,20
31,20
32,19
33,22
34,23
35,27
36,28
37,31
38,29
39,28
40,25
41,24
42,23
43,23
44,19
45,21
46,21
47,23
48,24
49,22
50,24
51,29
52,26
53,27
54,27
55,25
56,32
57,33
58,28
59,27
60,29
61,25
62,29
63,23
64,20
65,25
66,29
67,24
68,26
69,27
70,27
71,23
72,24
73,29
74,25
75,32
76,26
77,26
78,31
79,31
80,38
81,38
82,35
83,35
84,31
85,36
86,36
87,39
88,39
89,33
90,29
91,27
92,21
93,21
94,21
95,21
96,20
97,23
98,19
99,20
100,24
101,22
102,23
103,22
104,19
105,18
106,15
107,17
108,17
109,19
110,20
111,22
112,24
113,26
114,26
115,21
116,18
117,24
118,22
119,21
120,19
121,20
122,16
123,18
124,19
125,24
126,24
127,24
128,21
129,19
130,18
131,17
132,17
133,16
134,24
135,24
136,23
137,18
138,14
139,13
140,12
141,15
142,12
143,12
144,15
145,14
146,16
147,13
148,20
149,19
150,20
151,19
152,24
153,22
154,26
155,32
156,27
157,25
158,22
159,25
160,23
161,25
162,23
163,23
164,23
165,23
166,26
167,22
168,25
169,25
170,26
171,29
172,24
173,24
174,27
175,20
176,21
177,14
178,14
179,15
180,20
181,22
182,18
183,24
184,21
185,20
186,24
187,24
188,26
189,23
190,25
191,30
192,30
193,33
194,33
195,28
196,27
197,32
198,36
199,33
200,36
201,30
202,25
203,20
204,20
205,25
206,21
207,23
208,22
209,24
210,22
211,26
212,24
213,21
214,21
215,16
216,20
217,19
218,20
219,24
220,22
221,22
222,21
223,21
224,17
225,24
226,33
227,31
228,30
229,38
230,42
231,47
232,43
233,37
234,27
235,21
236,24
237,23
238,23
239,26
240,30
241,29
242,31
243,28
244,26
245,21
246,25
247,30
248,26
249,20
250,27
251,26
252,25
253,23
254,16
255,15
256,28
257,31
258,26
259,23
260,27
261,24
262,21
263,24
264,19
265,21
266,22
267,20
268,20
269,20
270,19
271,17
272,21
273,25
274,27
275,28
276,26
277,23
278,21
279,22
280,20
281,22
282,23
283,29
284,25
285,30
286,32
287,25
288,22
289,26
290,25
291,27
292,23
293,25
294,27
295,31
296,33
297,30
298,31
299,31
300,32
301,31
302,32
303,34
304,31
305,27
306,27
307,29
308,29
309,28
310,19
311,22
312,36
313,28
314,38
315,27
316,34
317,33
318,30
319,30
320,32
321,30
322,30
323,29
324,32
325,27
326,31
327,30
328,41
329,44
330,41
331,36
332,33
333,29
334,28
335,28
336,29
337,28
338,33
339,33
340,34
341,31
342,23
343,23
344,24
345,28
346,29
347,29
348,36
349,32
350,32
351,31
352,31
353,35
354,36
355,39
356,39
357,36
358,30
359,34
360,32
361,27
362,24
363,25
364,24
365,27
366,32
367,29
368,24
369,24
370,22
371,23
372,29
373,23
374,27
375,26
376,26
377,23
378,26
379,25
380,36
381,29
382,35
383,40
384,41
385,43
386,40
387,44
388,42
389,52
390,44
391,45
392,41
393,37
394,33
395,40
396,39
397,29
398,33
399,28
400,35
401,36
402,30
403,31
404,35
405,39
406,32
407,26
408,19
409,22
410,21
411,19
412,18
413,17
414,15
415,18
416,22
417,21
418,25
419,22
420,25
421,29
422,29
423,25
424,27
425,24
426,34
427,34
428,40
429,36
430,37
431,34
432,31
433,34
434,35
435,29
436,28
437,28
438,27
439,37
440,36
441,30
442,30
443,36
444,35
445,36
446,33
447,39
448,41
449,34
450,32
451,27
452,32
453,32
454,31
455,32
456,26
457,32
458,36
459,33
460,39
461,34
462,37
463,31
464,31
465,31
466,27
467,23
468,24
469,30
470,29
471,31
472,29
473,32
474,24
475,29
476,37
477,34
478,32
479,35
480,37
481,36
482,35
483,35
484,29
485,29
486,28
487,25
488,25
489,25
490,25
491,25
492,26
493,28
494,28
495,31
496,29
497,24
498,26
499,24
500,25
