,n_problematic_contacts
0,18
1,18
2,17
3,17
4,17
5,16
6,13
7,13
8,13
9,14
10,20
11,24
12,25
13,22
14,21
15,21
16,22
17,19
18,23
19,27
20,22
21,21
22,22
23,25
24,25
25,25
26,22
27,22
28,21
29,24
30,30
31,33
32,27
33,23
34,18
35,28
36,31
37,27
38,25
39,23
40,27
41,27
42,19
43,22
44,28
45,29
46,27
47,23
48,23
49,22
50,24
51,24
52,22
53,24
54,20
55,18
56,23
57,25
58,21
59,17
60,22
61,27
62,25
63,20
64,21
65,20
66,23
67,29
68,32
69,38
70,41
71,42
72,40
73,37
74,26
75,24
76,19
77,21
78,16
79,15
80,18
81,18
82,15
83,16
84,12
85,18
86,20
87,14
88,24
89,19
90,19
91,22
92,23
93,26
94,28
95,27
96,25
97,25
98,22
99,26
100,26
101,26
102,27
103,26
104,25
105,28
106,22
107,27
108,20
109,16
110,17
111,17
112,17
113,16
114,14
115,14
116,21
117,20
118,23
119,22
120,26
121,20
122,21
123,23
124,24
125,27
126,26
127,26
128,25
129,31
130,28
131,24
132,21
133,22
134,23
135,24
136,27
137,29
138,27
139,27
140,22
141,22
142,21
143,29
144,28
145,26
146,28
147,22
148,27
149,35
150,30
151,35
152,32
153,29
154,30
155,28
156,35
157,31
158,24
159,23
160,23
161,24
162,24
163,28
164,27
165,26
166,26
167,25
168,23
169,25
170,26
171,26
172,24
173,23
174,20
175,18
176,19
177,15
178,16
179,15
180,17
181,17
182,19
183,20
184,20
185,23
186,29
187,30
188,27
189,18
190,20
191,17
192,14
193,19
194,18
195,16
196,15
197,16
198,18
199,15
200,14
201,16
202,18
203,21
204,19
205,17
206,19
207,22
208,30
209,29
210,27
211,28
212,25
213,21
214,26
215,24
216,28
217,26
218,26
219,26
220,30
221,33
222,28
223,30
224,30
225,27
226,28
227,31
228,23
229,20
230,19
231,19
232,20
233,19
234,20
235,16
236,20
237,20
238,23
239,27
240,29
241,32
242,25
243,24
244,26
245,26
246,26
247,23
248,26
249,20
250,12
251,14
252,18
253,23
254,25
255,28
256,29
257,29
258,32
259,30
260,31
261,31
262,30
263,27
264,25
265,23
266,21
267,24
268,25
269,29
270,35
271,27
272,23
273,24
274,26
275,25
276,22
277,27
278,20
279,22
280,19
281,12
282,16
283,20
284,20
285,16
286,21
287,20
288,19
289,18
290,18
291,23
292,22
293,23
294,33
295,28
296,30
297,33
298,29
299,29
300,25
301,17
302,17
303,14
304,13
305,19
306,15
307,14
308,14
309,16
310,16
311,17
312,21
313,22
314,25
315,27
316,26
317,22
318,25
319,26
320,21
321,18
322,22
323,19
324,21
325,22
326,16
327,14
328,17
329,13
330,22
331,24
332,30
333,30
334,27
335,24
336,27
337,26
338,28
339,19
340,18
341,20
342,18
343,18
344,15
345,22
346,21
347,17
348,16
349,16
350,12
351,11
352,14
353,17
354,16
355,21
356,24
357,23
358,22
359,15
360,13
361,18
362,18
363,18
364,20
365,13
366,13
367,19
368,23
369,23
370,20
371,22
372,17
373,18
374,22
375,25
376,22
377,20
378,23
379,25
380,25
381,21
382,30
383,33
384,31
385,20
386,22
387,22
388,26
389,26
390,22
391,25
392,14
393,19
394,16
395,21
396,23
397,21
398,19
399,18
400,15
401,16
402,25
403,21
404,20
405,21
406,22
407,26
408,26
409,22
410,21
411,20
412,20
413,23
414,25
415,26
416,26
417,35
418,30
419,29
420,21
421,21
422,22
423,22
424,25
425,26
426,21
427,17
428,20
429,19
430,16
431,15
432,20
433,20
434,20
435,20
436,16
437,15
438,13
439,12
440,16
441,19
442,15
443,15
444,18
445,17
446,16
447,24
448,21
449,14
450,15
451,16
452,16
453,17
454,15
455,19
456,14
457,15
458,13
459,11
460,16
461,20
462,22
463,18
464,19
465,15
466,16
467,16
468,17
469,15
470,16
471,15
472,10
473,12
474,14
475,17
476,16
477,17
478,14
479,13
480,14
481,17
482,14
483,18
484,13
485,12
486,16
487,16
488,21
489,22
490,23
491,22
492,17
493,16
494,19
495,20
496,15
497,14
498,15
499,16
500,14
