,n_problematic_contacts
0,15
1,13
2,11
3,11
4,7
5,6
6,6
7,7
8,7
9,8
10,6
11,9
12,8
13,8
14,9
15,10
16,13
17,11
18,14
19,15
20,15
21,13
22,16
23,14
24,16
25,13
26,10
27,7
28,10
29,10
30,10
31,9
32,9
33,10
34,11
35,13
36,14
37,13
38,14
39,17
40,23
41,23
42,19
43,21
44,17
45,16
46,22
47,24
48,21
49,20
50,19
51,23
52,25
53,21
54,14
55,14
56,17
57,16
58,19
59,19
60,20
61,17
62,14
63,17
64,20
65,19
66,18
67,15
68,15
69,13
70,12
71,15
72,14
73,17
74,16
75,12
76,14
77,18
78,18
79,16
80,15
81,13
82,16
83,18
84,17
85,16
86,19
87,18
88,18
89,22
90,20
91,23
92,26
93,23
94,24
95,26
96,27
97,23
98,17
99,16
100,15
101,14
102,15
103,16
104,13
105,15
106,17
107,15
108,12
109,12
110,12
111,14
112,11
113,13
114,15
115,17
116,18
117,14
118,24
119,23
120,23
121,24
122,18
123,17
124,14
125,14
126,15
127,13
128,13
129,18
130,24
131,23
132,21
133,21
134,16
135,18
136,17
137,17
138,19
139,18
140,24
141,19
142,21
143,24
144,25
145,25
146,17
147,12
148,13
149,15
150,15
151,15
152,16
153,15
154,16
155,13
156,15
157,18
158,20
159,21
160,19
161,17
162,20
163,25
164,24
165,24
166,16
167,14
168,11
169,15
170,16
171,16
172,16
173,17
174,13
175,18
176,16
177,19
178,20
179,17
180,21
181,23
182,25
183,29
184,24
185,20
186,18
187,13
188,15
189,15
190,16
191,19
192,20
193,18
194,15
195,15
196,16
197,17
198,17
199,15
200,18
201,19
202,20
203,21
204,16
205,17
206,18
207,18
208,21
209,20
210,14
211,16
212,13
213,15
214,18
215,19
216,17
217,13
218,13
219,19
220,15
221,12
222,13
223,18
224,17
225,14
226,14
227,12
228,11
229,13
230,13
231,9
232,10
233,12
234,15
235,15
236,14
237,17
238,9
239,8
240,6
241,9
242,11
243,13
244,14
245,13
246,13
247,8
248,11
249,13
250,16
251,16
252,15
253,19
254,17
255,22
256,25
257,19
258,18
259,23
260,23
261,23
262,21
263,15
264,19
265,14
266,16
267,15
268,18
269,21
270,20
271,18
272,18
273,16
274,22
275,27
276,29
277,29
278,30
279,32
280,34
281,33
282,27
283,27
284,23
285,23
286,21
287,22
288,23
289,24
290,29
291,25
292,28
293,29
294,28
295,28
296,24
297,23
298,24
299,25
300,27
301,27
302,24
303,26
304,26
305,30
306,36
307,35
308,31
309,25
310,22
311,21
312,20
313,28
314,28
315,24
316,21
317,21
318,19
319,22
320,22
321,22
322,16
323,15
324,17
325,13
326,14
327,18
328,15
329,11
330,13
331,11
332,12
333,17
334,18
335,18
336,18
337,17
338,18
339,18
340,23
341,22
342,26
343,20
344,25
345,25
346,27
347,28
348,29
349,30
350,26
351,29
352,29
353,28
354,24
355,24
356,29
357,24
358,22
359,13
360,15
361,17
362,23
363,27
364,28
365,23
366,26
367,25
368,17
369,22
370,26
371,24
372,23
373,22
374,21
375,22
376,24
377,26
378,26
379,24
380,25
381,24
382,25
383,19
384,19
385,18
386,19
387,20
388,20
389,19
390,15
391,18
392,16
393,15
394,18
395,19
396,16
397,15
398,24
399,19
400,21
401,20
402,20
403,17
404,18
405,17
406,19
407,16
408,16
409,17
410,15
411,14
412,14
413,15
414,17
415,16
416,21
417,21
418,16
419,15
420,13
421,18
422,21
423,23
424,27
425,22
426,20
427,16
428,16
429,17
430,13
431,13
432,15
433,16
434,18
435,19
436,23
437,24
438,22
439,23
440,17
441,21
442,18
443,20
444,20
445,18
446,24
447,18
448,23
449,25
450,22
451,27
452,25
453,21
454,23
455,19
456,19
457,24
458,29
459,32
460,37
461,32
462,33
463,33
464,30
465,27
466,25
467,26
468,22
469,23
470,24
471,22
472,21
473,22
474,21
475,25
476,29
477,27
478,26
479,32
480,34
481,29
482,29
483,36
484,39
485,36
486,39
487,33
488,28
489,34
490,37
491,35
492,38
493,36
494,26
495,20
496,20
497,21
498,18
499,21
500,20
