,n_problematic_contacts
0,12
1,14
2,13
3,14
4,11
5,10
6,11
7,15
8,17
9,20
10,18
11,24
12,20
13,22
14,22
15,23
16,23
17,22
18,22
19,22
20,24
21,22
22,29
23,27
24,23
25,21
26,23
27,25
28,27
29,25
30,21
31,23
32,24
33,23
34,21
35,17
36,25
37,27
38,24
39,25
40,22
41,23
42,25
43,29
44,32
45,26
46,29
47,28
48,27
49,28
50,30
51,36
52,36
53,33
54,34
55,34
56,32
57,31
58,33
59,32
60,32
61,36
62,33
63,26
64,20
65,20
66,21
67,21
68,22
69,25
70,28
71,31
72,33
73,35
74,25
75,21
76,27
77,26
78,26
79,25
80,21
81,19
82,16
83,13
84,17
85,11
86,15
87,16
88,15
89,18
90,16
91,15
92,16
93,18
94,15
95,14
96,13
97,14
98,14
99,16
100,15
101,21
102,20
103,18
104,12
105,17
106,23
107,20
108,22
109,24
110,20
111,20
112,23
113,26
114,15
115,11
116,14
117,17
118,18
119,21
120,17
121,18
122,23
123,21
124,17
125,14
126,13
127,12
128,14
129,14
130,10
131,10
132,16
133,17
134,17
135,14
136,13
137,15
138,10
139,13
140,13
141,12
142,10
143,7
144,10
145,14
146,15
147,13
148,15
149,12
150,16
151,13
152,16
153,19
154,16
155,17
156,17
157,20
158,17
159,14
160,13
161,16
162,19
163,17
164,19
165,20
166,19
167,16
168,14
169,22
170,21
171,20
172,19
173,18
174,18
175,16
176,17
177,23
178,14
179,19
180,20
181,23
182,17
183,18
184,17
185,14
186,19
187,20
188,18
189,18
190,17
191,20
192,21
193,28
194,32
195,19
196,20
197,21
198,22
199,20
200,24
201,25
202,21
203,25
204,32
205,28
206,24
207,23
208,16
209,20
210,21
211,21
212,21
213,15
214,18
215,17
216,15
217,15
218,11
219,13
220,15
221,12
222,12
223,17
224,20
225,19
226,18
227,17
228,15
229,16
230,17
231,22
232,19
233,24
234,20
235,19
236,17
237,17
238,18
239,21
240,24
241,23
242,30
243,21
244,19
245,23
246,23
247,21
248,20
249,19
250,19
251,24
252,22
253,21
254,25
255,29
256,24
257,25
258,26
259,31
260,29
261,25
262,24
263,22
264,20
265,22
266,29
267,33
268,29
269,27
270,26
271,25
272,24
273,22
274,22
275,25
276,27
277,29
278,29
279,25
280,19
281,18
282,15
283,12
284,13
285,14
286,13
287,14
288,14
289,17
290,20
291,23
292,22
293,19
294,20
295,26
296,23
297,22
298,21
299,21
300,20
301,14
302,23
303,23
304,29
305,29
306,26
307,26
308,21
309,21
310,20
311,19
312,15
313,18
314,13
315,18
316,20
317,20
318,19
319,23
320,23
321,20
322,21
323,26
324,23
325,22
326,24
327,24
328,22
329,21
330,29
331,30
332,29
333,29
334,32
335,30
336,25
337,19
338,19
339,20
340,23
341,27
342,22
343,17
344,16
345,23
346,23
347,32
348,22
349,20
350,18
351,27
352,24
353,26
354,22
355,21
356,23
357,21
358,18
359,21
360,19
361,13
362,15
363,14
364,20
365,13
366,13
367,13
368,17
369,22
370,23
371,25
372,23
373,23
374,16
375,20
376,22
377,20
378,23
379,27
380,30
381,26
382,25
383,28
384,30
385,31
386,23
387,29
388,26
389,27
390,25
391,28
392,27
393,36
394,43
395,37
396,32
397,22
398,27
399,26
400,28
401,29
402,24
403,26
404,23
405,20
406,26
407,31
408,32
409,34
410,30
411,27
412,24
413,28
414,27
415,26
416,23
417,31
418,29
419,26
420,24
421,23
422,25
423,28
424,23
425,26
426,27
427,22
428,20
429,19
430,20
431,17
432,19
433,19
434,17
435,19
436,19
437,23
438,20
439,20
440,23
441,19
442,20
443,22
444,23
445,25
446,24
447,21
448,17
449,19
450,19
451,22
452,16
453,13
454,11
455,13
456,16
457,21
458,26
459,31
460,17
461,20
462,26
463,29
464,29
465,28
466,28
467,29
468,25
469,30
470,26
471,29
472,27
473,23
474,26
475,26
476,22
477,26
478,23
479,25
480,19
481,17
482,16
483,13
484,10
485,8
486,12
487,16
488,19
489,19
490,19
491,23
492,28
493,25
494,24
495,28
496,24
497,24
498,23
499,18
500,16
