,n_problematic_contacts
0,32
1,25
2,20
3,17
4,13
5,12
6,12
7,8
8,8
9,9
10,13
11,13
12,16
13,18
14,22
15,20
16,20
17,16
18,18
19,16
20,14
21,15
22,14
23,15
24,12
25,14
26,16
27,15
28,14
29,14
30,13
31,15
32,16
33,14
34,16
35,17
36,20
37,20
38,23
39,24
40,25
41,30
42,22
43,22
44,24
45,20
46,24
47,23
48,23
49,25
50,27
51,32
52,30
53,37
54,31
55,29
56,25
57,22
58,23
59,26
60,25
61,19
62,18
63,20
64,16
65,17
66,16
67,17
68,15
69,18
70,21
71,18
72,16
73,14
74,17
75,14
76,15
77,15
78,15
79,13
80,16
81,13
82,11
83,15
84,16
85,18
86,16
87,20
88,14
89,14
90,15
91,18
92,25
93,20
94,17
95,14
96,14
97,17
98,14
99,21
100,19
101,21
102,20
103,19
104,18
105,18
106,19
107,20
108,16
109,16
110,15
111,19
112,18
113,18
114,17
115,18
116,20
117,17
118,17
119,17
120,16
121,17
122,18
123,20
124,21
125,18
126,16
127,10
128,10
129,13
130,12
131,13
132,16
133,13
134,16
135,14
136,15
137,18
138,16
139,23
140,23
141,22
142,18
143,17
144,19
145,21
146,18
147,18
148,17
149,17
150,19
151,18
152,22
153,21
154,24
155,28
156,26
157,27
158,21
159,21
160,20
161,23
162,25
163,22
164,20
165,22
166,19
167,19
168,16
169,14
170,13
171,16
172,15
173,14
174,11
175,15
176,19
177,16
178,17
179,17
180,19
181,19
182,20
183,19
184,18
185,17
186,20
187,22
188,21
189,24
190,22
191,19
192,25
193,29
194,28
195,25
196,25
197,23
198,29
199,27
200,23
201,23
202,20
203,21
204,21
205,23
206,21
207,17
208,19
209,21
210,24
211,20
212,24
213,22
214,24
215,23
216,23
217,19
218,26
219,20
220,19
221,13
222,15
223,17
224,17
225,17
226,16
227,14
228,16
229,16
230,14
231,13
232,18
233,19
234,19
235,19
236,22
237,20
238,18
239,22
240,19
241,18
242,18
243,19
244,19
245,23
246,25
247,23
248,26
249,29
250,31
251,33
252,27
253,31
254,29
255,34
256,25
257,24
258,23
259,24
260,24
261,22
262,23
263,24
264,16
265,21
266,22
267,26
268,24
269,26
270,22
271,26
272,19
273,19
274,25
275,23
276,24
277,20
278,20
279,19
280,24
281,20
282,20
283,18
284,19
285,21
286,22
287,20
288,19
289,20
290,22
291,22
292,23
293,25
294,22
295,20
296,19
297,20
298,25
299,19
300,19
301,20
302,26
303,28
304,24
305,26
306,23
307,24
308,24
309,30
310,27
311,30
312,25
313,24
314,23
315,22
316,23
317,21
318,24
319,26
320,23
321,18
322,17
323,22
324,21
325,23
326,26
327,23
328,29
329,33
330,33
331,34
332,23
333,23
334,19
335,18
336,25
337,25
338,23
339,24
340,19
341,16
342,14
343,17
344,18
345,16
346,15
347,21
348,22
349,20
350,22
351,22
352,19
353,23
354,23
355,23
356,21
357,24
358,24
359,22
360,22
361,24
362,24
363,23
364,24
365,19
366,20
367,21
368,23
369,18
370,16
371,16
372,16
373,15
374,15
375,12
376,13
377,14
378,20
379,26
380,23
381,22
382,16
383,15
384,13
385,14
386,16
387,15
388,14
389,10
390,20
391,20
392,19
393,17
394,14
395,14
396,12
397,12
398,13
399,16
400,17
401,16
402,22
403,22
404,20
405,16
406,11
407,17
408,12
409,11
410,11
411,13
412,13
413,12
414,14
415,12
416,13
417,13
418,12
419,18
420,19
421,19
422,20
423,18
424,17
425,22
426,20
427,22
428,21
429,25
430,23
431,21
432,15
433,17
434,21
435,17
436,18
437,18
438,14
439,11
440,12
441,13
442,17
443,17
444,22
445,21
446,25
447,22
448,19
449,24
450,24
451,20
452,19
453,23
454,23
455,18
456,21
457,18
458,14
459,11
460,13
461,16
462,18
463,15
464,14
465,13
466,16
467,13
468,15
469,13
470,15
471,15
472,18
473,20
474,20
475,18
476,25
477,31
478,26
479,26
480,15
481,14
482,17
483,18
484,25
485,30
486,29
487,26
488,24
489,28
490,33
491,32
492,26
493,24
494,23
495,24
496,23
497,24
498,21
499,19
500,14
