,n_problematic_contacts
0,28
1,23
2,18
3,18
4,13
5,11
6,16
7,21
8,25
9,20
10,19
11,21
12,20
13,19
14,22
15,20
16,20
17,21
18,22
19,21
20,19
21,19
22,22
23,21
24,24
25,27
26,22
27,22
28,25
29,30
30,28
31,27
32,27
33,26
34,30
35,25
36,27
37,26
38,29
39,28
40,25
41,29
42,27
43,25
44,26
45,26
46,27
47,27
48,30
49,31
50,33
51,31
52,33
53,29
54,22
55,22
56,20
57,15
58,18
59,21
60,20
61,22
62,23
63,24
64,27
65,25
66,25
67,28
68,28
69,29
70,25
71,26
72,22
73,26
74,27
75,30
76,31
77,39
78,35
79,27
80,25
81,21
82,20
83,20
84,21
85,21
86,22
87,24
88,25
89,24
90,22
91,17
92,17
93,16
94,17
95,12
96,16
97,14
98,13
99,12
100,11
101,11
102,13
103,12
104,14
105,11
106,13
107,13
108,15
109,18
110,18
111,27
112,25
113,27
114,27
115,27
116,26
117,27
118,25
119,25
120,18
121,16
122,16
123,13
124,13
125,17
126,21
127,24
128,25
129,23
130,24
131,25
132,28
133,24
134,25
135,22
136,18
137,18
138,19
139,18
140,17
141,16
142,18
143,20
144,18
145,25
146,31
147,23
148,27
149,28
150,25
151,25
152,25
153,28
154,27
155,33
156,30
157,19
158,24
159,32
160,22
161,17
162,14
163,15
164,14
165,20
166,18
167,18
168,20
169,25
170,19
171,17
172,21
173,20
174,20
175,18
176,23
177,22
178,21
179,25
180,25
181,24
182,15
183,14
184,11
185,14
186,20
187,19
188,15
189,12
190,14
191,13
192,15
193,18
194,21
195,16
196,18
197,21
198,20
199,16
200,14
201,16
202,17
203,21
204,16
205,14
206,12
207,12
208,12
209,13
210,17
211,14
212,14
213,15
214,12
215,14
216,12
217,8
218,7
219,8
220,11
221,8
222,12
223,18
224,16
225,21
226,25
227,22
228,25
229,20
230,24
231,28
232,31
233,31
234,31
235,31
236,33
237,35
238,36
239,36
240,34
241,31
242,34
243,33
244,22
245,27
246,28
247,34
248,35
249,31
250,25
251,20
252,25
253,26
254,26
255,29
256,29
257,26
258,27
259,24
260,18
261,10
262,9
263,15
264,15
265,15
266,17
267,15
268,13
269,11
270,19
271,19
272,19
273,18
274,18
275,18
276,15
277,15
278,21
279,17
280,24
281,25
282,26
283,32
284,38
285,36
286,35
287,28
288,27
289,25
290,29
291,28
292,21
293,21
294,22
295,23
296,24
297,22
298,16
299,17
300,16
301,16
302,14
303,14
304,11
305,12
306,10
307,12
308,14
309,14
310,11
311,15
312,21
313,24
314,26
315,30
316,30
317,26
318,25
319,26
320,28
321,30
322,21
323,29
324,24
325,20
326,20
327,25
328,23
329,23
330,26
331,25
332,22
333,22
334,22
335,27
336,28
337,28
338,27
339,19
340,18
341,16
342,17
343,22
344,25
345,26
346,29
347,28
348,23
349,21
350,15
351,14
352,17
353,18
354,19
355,20
356,21
357,24
358,28
359,21
360,23
361,23
362,23
363,17
364,19
365,20
366,16
367,15
368,11
369,12
370,13
371,14
372,14
373,15
374,17
375,18
376,17
377,11
378,13
379,15
380,16
381,14
382,12
383,7
384,10
385,11
386,15
387,12
388,15
389,20
390,17
391,18
392,18
393,14
394,15
395,14
396,15
397,17
398,23
399,26
400,26
401,25
402,26
403,17
404,20
405,21
406,20
407,17
408,17
409,16
410,15
411,20
412,19
413,15
414,15
415,13
416,15
417,14
418,15
419,14
420,17
421,15
422,14
423,12
424,16
425,21
426,20
427,23
428,23
429,22
430,20
431,19
432,16
433,18
434,20
435,19
436,18
437,18
438,23
439,30
440,28
441,26
442,30
443,21
444,16
445,20
446,17
447,23
448,22
449,25
450,26
451,24
452,26
453,23
454,23
455,24
456,27
457,23
458,23
459,13
460,17
461,21
462,19
463,18
464,15
465,16
466,18
467,20
468,19
469,19
470,18
471,16
472,14
473,12
474,11
475,8
476,6
477,9
478,11
479,11
480,14
481,13
482,14
483,13
484,16
485,18
486,14
487,17
488,16
489,18
490,17
491,21
492,20
493,21
494,20
495,24
496,19
497,21
498,20
499,18
500,20
