,n_problematic_contacts
0,24
1,21
2,18
3,13
4,17
5,15
6,19
7,24
8,22
9,23
10,19
11,17
12,21
13,17
14,17
15,18
16,17
17,20
18,23
19,31
20,32
21,22
22,21
23,23
24,35
25,43
26,44
27,46
28,44
29,49
30,47
31,42
32,42
33,43
34,43
35,34
36,34
37,30
38,27
39,33
40,27
41,26
42,28
43,27
44,24
45,28
46,24
47,22
48,27
49,26
50,28
51,26
52,26
53,25
54,29
55,24
56,24
57,31
58,37
59,36
60,29
61,29
62,25
63,28
64,33
65,31
66,35
67,33
68,30
69,31
70,28
71,28
72,31
73,32
74,29
75,32
76,26
77,28
78,22
79,29
80,31
81,31
82,29
83,31
84,39
85,36
86,31
87,27
88,31
89,26
90,30
91,22
92,25
93,22
94,19
95,21
96,19
97,25
98,33
99,32
100,32
101,27
102,31
103,24
104,25
105,25
106,28
107,28
108,24
109,27
110,23
111,26
112,26
113,30
114,30
115,29
116,28
117,28
118,26
119,20
120,18
121,17
122,22
123,23
124,24
125,23
126,26
127,22
128,22
129,19
130,17
131,22
132,26
133,23
134,17
135,16
136,14
137,21
138,21
139,20
140,20
141,17
142,18
143,19
144,19
145,18
146,19
147,18
148,19
149,25
150,23
151,21
152,27
153,31
154,30
155,25
156,32
157,37
158,27
159,23
160,25
161,23
162,21
163,25
164,25
165,19
166,18
167,20
168,24
169,24
170,22
171,24
172,21
173,23
174,26
175,24
176,17
177,19
178,22
179,24
180,27
181,22
182,22
183,22
184,21
185,18
186,20
187,19
188,22
189,19
190,20
191,28
192,26
193,20
194,19
195,20
196,21
197,17
198,17
199,17
200,20
201,22
202,21
203,18
204,22
205,18
206,12
207,16
208,17
209,17
210,19
211,20
212,18
213,18
214,18
215,15
216,17
217,13
218,16
219,14
220,21
221,25
222,18
223,18
224,21
225,26
226,31
227,33
228,31
229,25
230,25
231,21
232,21
233,25
234,26
235,26
236,32
237,30
238,39
239,37
240,36
241,36
242,28
243,23
244,23
245,26
246,31
247,25
248,28
249,22
250,20
251,16
252,17
253,17
254,17
255,18
256,20
257,21
258,20
259,17
260,16
261,18
262,18
263,23
264,19
265,20
266,17
267,15
268,15
269,11
270,17
271,18
272,23
273,15
274,17
275,19
276,21
277,19
278,23
279,24
280,26
281,23
282,19
283,22
284,21
285,21
286,23
287,27
288,24
289,26
290,29
291,27
292,28
293,28
294,23
295,25
296,26
297,26
298,25
299,32
300,26
301,30
302,28
303,28
304,29
305,30
306,29
307,23
308,23
309,22
310,22
311,26
312,26
313,26
314,30
315,28
316,22
317,22
318,27
319,28
320,26
321,22
322,20
323,21
324,16
325,18
326,17
327,14
328,15
329,17
330,19
331,17
332,14
333,15
334,13
335,15
336,18
337,22
338,23
339,21
340,21
341,22
342,24
343,25
344,29
345,29
346,31
347,28
348,32
349,32
350,32
351,38
352,38
353,38
354,38
355,32
356,32
357,32
358,35
359,38
360,36
361,34
362,42
363,32
364,33
365,29
366,23
367,25
368,29
369,31
370,27
371,21
372,24
373,25
374,21
375,19
376,19
377,21
378,25
379,27
380,26
381,20
382,17
383,18
384,16
385,23
386,28
387,32
388,34
389,25
390,23
391,25
392,24
393,26
394,32
395,32
396,26
397,22
398,28
399,26
400,29
401,33
402,28
403,27
404,25
405,24
406,29
407,38
408,42
409,31
410,32
411,26
412,22
413,22
414,23
415,21
416,26
417,28
418,28
419,29
420,29
421,27
422,27
423,24
424,21
425,19
426,22
427,31
428,29
429,29
430,28
431,26
432,29
433,24
434,22
435,21
436,25
437,24
438,14
439,17
440,15
441,16
442,15
443,17
444,17
445,20
446,24
447,21
448,22
449,22
450,25
451,18
452,25
453,23
454,25
455,20
456,17
457,18
458,17
459,22
460,25
461,23
462,27
463,22
464,22
465,22
466,23
467,21
468,20
469,20
470,16
471,16
472,21
473,24
474,24
475,17
476,18
477,17
478,17
479,15
480,14
481,23
482,26
483,24
484,20
485,20
486,24
487,22
488,23
489,24
490,21
491,20
492,12
493,15
494,16
495,16
496,19
497,18
498,17
499,14
500,12
