,n_problematic_contacts
0,27
1,19
2,13
3,11
4,11
5,7
6,8
7,10
8,11
9,12
10,15
11,13
12,10
13,16
14,15
15,16
16,20
17,18
18,16
19,18
20,22
21,18
22,17
23,16
24,17
25,18
26,29
27,28
28,22
29,17
30,18
31,22
32,22
33,22
34,17
35,14
36,13
37,13
38,13
39,13
40,15
41,13
42,10
43,18
44,16
45,19
46,22
47,21
48,21
49,17
50,14
51,14
52,19
53,18
54,20
55,22
56,20
57,27
58,23
59,24
60,20
61,18
62,29
63,26
64,21
65,19
66,13
67,10
68,10
69,13
70,16
71,18
72,16
73,13
74,14
75,16
76,15
77,16
78,11
79,13
80,19
81,15
82,16
83,20
84,16
85,12
86,8
87,10
88,7
89,13
90,17
91,15
92,15
93,13
94,12
95,10
96,14
97,13
98,13
99,17
100,16
101,18
102,17
103,17
104,15
105,16
106,14
107,13
108,16
109,12
110,12
111,18
112,13
113,16
114,17
115,16
116,19
117,19
118,20
119,17
120,14
121,17
122,17
123,16
124,16
125,15
126,13
127,13
128,12
129,17
130,15
131,17
132,17
133,17
134,16
135,15
136,16
137,20
138,20
139,20
140,16
141,13
142,10
143,10
144,9
145,9
146,9
147,8
148,13
149,16
150,15
151,16
152,8
153,9
154,11
155,7
156,10
157,11
158,10
159,12
160,16
161,19
162,16
163,16
164,21
165,22
166,20
167,20
168,19
169,17
170,20
171,20
172,26
173,22
174,24
175,24
176,27
177,28
178,30
179,28
180,25
181,20
182,14
183,13
184,11
185,14
186,8
187,8
188,9
189,8
190,10
191,9
192,6
193,7
194,7
195,7
196,8
197,9
198,10
199,9
200,13
201,12
202,12
203,13
204,12
205,12
206,17
207,19
208,18
209,19
210,20
211,20
212,18
213,18
214,15
215,20
216,24
217,16
218,17
219,24
220,26
221,24
222,21
223,23
224,19
225,18
226,20
227,18
228,19
229,15
230,17
231,21
232,20
233,20
234,20
235,20
236,20
237,22
238,21
239,19
240,19
241,19
242,19
243,21
244,21
245,20
246,18
247,18
248,22
249,22
250,20
251,16
252,19
253,21
254,26
255,25
256,21
257,20
258,19
259,18
260,18
261,18
262,25
263,27
264,30
265,26
266,18
267,17
268,22
269,20
270,19
271,14
272,17
273,14
274,15
275,16
276,15
277,13
278,11
279,9
280,10
281,12
282,18
283,26
284,22
285,21
286,19
287,17
288,17
289,12
290,11
291,14
292,13
293,14
294,14
295,16
296,16
297,20
298,22
299,16
300,18
301,16
302,18
303,18
304,20
305,19
306,19
307,15
308,14
309,17
310,24
311,27
312,27
313,25
314,27
315,21
316,20
317,18
318,19
319,18
320,21
321,22
322,22
323,21
324,21
325,18
326,19
327,22
328,20
329,26
330,21
331,21
332,21
333,19
334,22
335,19
336,23
337,27
338,26
339,18
340,20
341,20
342,24
343,27
344,26
345,25
346,22
347,19
348,19
349,22
350,21
351,32
352,36
353,30
354,28
355,29
356,30
357,26
358,31
359,33
360,29
361,25
362,21
363,23
364,30
365,27
366,24
367,24
368,19
369,23
370,23
371,21
372,21
373,17
374,15
375,21
376,14
377,14
378,13
379,22
380,20
381,19
382,24
383,20
384,22
385,23
386,21
387,26
388,26
389,27
390,26
391,22
392,20
393,24
394,21
395,20
396,22
397,22
398,23
399,24
400,25
401,25
402,24
403,19
404,20
405,29
406,27
407,27
408,24
409,21
410,22
411,24
412,20
413,23
414,17
415,20
416,27
417,25
418,27
419,22
420,18
421,19
422,17
423,20
424,18
425,17
426,20
427,20
428,17
429,17
430,16
431,15
432,15
433,12
434,16
435,20
436,18
437,15
438,13
439,21
440,25
441,18
442,15
443,19
444,21
445,18
446,14
447,12
448,11
449,11
450,10
451,11
452,12
453,9
454,12
455,12
456,11
457,8
458,14
459,16
460,20
461,19
462,19
463,20
464,19
465,18
466,25
467,30
468,31
469,33
470,35
471,38
472,38
473,43
474,42
475,39
476,36
477,35
478,37
479,40
480,33
481,43
482,48
483,46
484,38
485,40
486,32
487,34
488,37
489,20
490,24
491,28
492,31
493,29
494,28
495,29
496,26
497,26
498,27
499,27
500,27
