,n_problematic_contacts
0,19
1,16
2,15
3,9
4,11
5,12
6,12
7,14
8,12
9,13
10,18
11,13
12,14
13,15
14,15
15,19
16,21
17,25
18,29
19,31
20,27
21,21
22,15
23,19
24,17
25,18
26,23
27,27
28,22
29,20
30,19
31,21
32,17
33,20
34,17
35,20
36,18
37,19
38,17
39,20
40,20
41,25
42,21
43,26
44,32
45,28
46,27
47,27
48,32
49,29
50,24
51,20
52,21
53,22
54,21
55,28
56,36
57,38
58,45
59,49
60,43
61,46
62,46
63,48
64,47
65,43
66,45
67,46
68,46
69,53
70,47
71,42
72,40
73,45
74,54
75,63
76,53
77,59
78,55
79,48
80,53
81,52
82,39
83,37
84,37
85,33
86,34
87,37
88,34
89,37
90,33
91,30
92,27
93,24
94,25
95,29
96,22
97,16
98,17
99,16
100,15
101,21
102,21
103,19
104,22
105,23
106,21
107,15
108,15
109,17
110,17
111,24
112,23
113,24
114,24
115,27
116,32
117,30
118,26
119,24
120,18
121,17
122,20
123,25
124,17
125,17
126,16
127,11
128,16
129,15
130,19
131,23
132,21
133,21
134,24
135,18
136,25
137,23
138,22
139,18
140,16
141,20
142,19
143,18
144,18
145,18
146,19
147,19
148,18
149,22
150,22
151,21
152,24
153,23
154,23
155,16
156,19
157,18
158,16
159,18
160,16
161,15
162,14
163,17
164,14
165,16
166,17
167,18
168,24
169,25
170,24
171,22
172,22
173,18
174,22
175,21
176,19
177,22
178,21
179,24
180,26
181,26
182,22
183,28
184,24
185,24
186,21
187,21
188,18
189,22
190,22
191,22
192,29
193,30
194,26
195,33
196,34
197,35
198,29
199,28
200,27
201,23
202,20
203,23
204,26
205,25
206,21
207,20
208,19
209,19
210,18
211,20
212,19
213,15
214,18
215,16
216,16
217,18
218,18
219,21
220,19
221,18
222,26
223,23
224,27
225,32
226,28
227,26
228,19
229,29
230,22
231,19
232,19
233,20
234,20
235,19
236,21
237,20
238,20
239,22
240,25
241,26
242,24
243,25
244,30
245,27
246,32
247,33
248,32
249,28
250,26
251,31
252,31
253,33
254,27
255,22
256,23
257,24
258,25
259,27
260,30
261,26
262,30
263,32
264,29
265,27
266,32
267,24
268,26
269,23
270,25
271,26
272,25
273,27
274,20
275,18
276,19
277,24
278,27
279,22
280,19
281,20
282,21
283,24
284,18
285,23
286,27
287,18
288,15
289,15
290,10
291,15
292,17
293,18
294,14
295,14
296,14
297,19
298,16
299,19
300,19
301,18
302,17
303,18
304,20
305,18
306,15
307,16
308,14
309,15
310,11
311,9
312,15
313,11
314,11
315,12
316,15
317,23
318,29
319,25
320,23
321,17
322,18
323,22
324,29
325,21
326,24
327,23
328,18
329,20
330,22
331,19
332,23
333,26
334,15
335,15
336,16
337,19
338,17
339,15
340,14
341,15
342,16
343,20
344,19
345,22
346,20
347,25
348,27
349,32
350,33
351,28
352,24
353,24
354,24
355,29
356,22
357,25
358,24
359,23
360,26
361,22
362,24
363,27
364,28
365,25
366,22
367,31
368,32
369,26
370,39
371,34
372,35
373,31
374,33
375,26
376,24
377,34
378,37
379,33
380,31
381,29
382,25
383,25
384,28
385,29
386,24
387,25
388,25
389,26
390,21
391,24
392,32
393,25
394,23
395,24
396,27
397,29
398,28
399,21
400,22
401,21
402,24
403,24
404,30
405,33
406,31
407,27
408,21
409,23
410,20
411,32
412,35
413,36
414,33
415,26
416,28
417,28
418,28
419,29
420,29
421,28
422,23
423,23
424,20
425,17
426,21
427,23
428,24
429,25
430,20
431,28
432,26
433,23
434,23
435,18
436,17
437,24
438,23
439,25
440,25
441,26
442,21
443,26
444,27
445,24
446,22
447,25
448,22
449,23
450,25
451,26
452,27
453,27
454,22
455,17
456,20
457,24
458,29
459,22
460,20
461,23
462,26
463,22
464,22
465,21
466,28
467,28
468,27
469,27
470,21
471,23
472,27
473,29
474,24
475,22
476,29
477,27
478,24
479,25
480,20
481,16
482,19
483,19
484,21
485,14
486,14
487,16
488,20
489,21
490,19
491,24
492,19
493,21
494,16
495,25
496,25
497,21
498,18
499,19
500,19
