,n_problematic_contacts
0,20
1,12
2,10
3,7
4,5
5,5
6,5
7,4
8,7
9,5
10,8
11,8
12,9
13,9
14,5
15,7
16,7
17,9
18,8
19,12
20,14
21,12
22,8
23,8
24,11
25,11
26,13
27,17
28,17
29,14
30,13
31,9
32,11
33,9
34,11
35,14
36,17
37,14
38,18
39,16
40,16
41,11
42,8
43,11
44,10
45,11
46,15
47,18
48,15
49,12
50,11
51,12
52,15
53,11
54,13
55,13
56,16
57,15
58,20
59,15
60,18
61,21
62,17
63,19
64,19
65,17
66,16
67,19
68,14
69,16
70,12
71,14
72,16
73,12
74,15
75,17
76,14
77,13
78,14
79,15
80,14
81,11
82,9
83,11
84,12
85,11
86,12
87,7
88,9
89,8
90,12
91,14
92,16
93,14
94,14
95,12
96,7
97,7
98,11
99,12
100,13
101,14
102,25
103,26
104,26
105,25
106,23
107,17
108,15
109,16
110,18
111,15
112,17
113,16
114,16
115,17
116,15
117,11
118,13
119,13
120,11
121,11
122,11
123,12
124,10
125,10
126,8
127,11
128,11
129,9
130,9
131,10
132,11
133,15
134,13
135,17
136,18
137,17
138,21
139,19
140,16
141,19
142,19
143,20
144,24
145,24
146,23
147,15
148,13
149,13
150,10
151,9
152,13
153,11
154,14
155,14
156,13
157,12
158,11
159,14
160,12
161,10
162,14
163,11
164,13
165,8
166,12
167,11
168,11
169,12
170,15
171,14
172,9
173,7
174,6
175,8
176,9
177,10
178,9
179,12
180,13
181,10
182,10
183,10
184,14
185,14
186,11
187,12
188,8
189,8
190,11
191,14
192,11
193,9
194,8
195,10
196,9
197,12
198,9
199,9
200,9
201,8
202,9
203,8
204,7
205,10
206,9
207,11
208,10
209,8
210,13
211,9
212,7
213,9
214,7
215,7
216,7
217,13
218,17
219,17
220,12
221,16
222,11
223,11
224,16
225,12
226,10
227,14
228,12
229,9
230,11
231,17
232,12
233,11
234,9
235,14
236,13
237,10
238,15
239,10
240,10
241,10
242,13
243,11
244,11
245,12
246,11
247,15
248,11
249,15
250,13
251,14
252,12
253,13
254,14
255,12
256,15
257,17
258,19
259,15
260,15
261,16
262,18
263,19
264,18
265,20
266,20
267,20
268,16
269,15
270,15
271,15
272,15
273,11
274,12
275,13
276,9
277,11
278,13
279,14
280,12
281,10
282,11
283,13
284,12
285,9
286,9
287,12
288,8
289,8
290,10
291,9
292,12
293,11
294,15
295,14
296,18
297,18
298,19
299,15
300,13
301,14
302,11
303,7
304,7
305,9
306,10
307,10
308,10
309,6
310,7
311,8
312,10
313,14
314,17
315,19
316,21
317,20
318,20
319,21
320,22
321,25
322,24
323,20
324,18
325,19
326,22
327,23
328,22
329,18
330,17
331,16
332,18
333,20
334,16
335,16
336,16
337,18
338,18
339,14
340,12
341,15
342,15
343,20
344,16
345,11
346,13
347,15
348,15
349,13
350,9
351,15
352,13
353,14
354,12
355,17
356,18
357,18
358,16
359,15
360,22
361,23
362,22
363,24
364,22
365,21
366,19
367,19
368,23
369,22
370,22
371,18
372,17
373,9
374,12
375,12
376,15
377,14
378,13
379,15
380,13
381,16
382,15
383,13
384,14
385,15
386,13
387,17
388,19
389,14
390,18
391,16
392,19
393,18
394,18
395,17
396,17
397,15
398,16
399,16
400,16
401,13
402,16
403,20
404,21
405,22
406,23
407,21
408,24
409,22
410,20
411,17
412,21
413,24
414,21
415,19
416,24
417,25
418,21
419,20
420,16
421,17
422,17
423,18
424,20
425,19
426,19
427,16
428,11
429,11
430,12
431,14
432,14
433,19
434,17
435,14
436,15
437,14
438,13
439,14
440,13
441,13
442,15
443,14
444,15
445,13
446,13
447,17
448,15
449,17
450,23
451,18
452,13
453,18
454,12
455,14
456,15
457,12
458,14
459,12
460,15
461,13
462,13
463,15
464,17
465,18
466,15
467,14
468,13
469,16
470,15
471,12
472,13
473,15
474,14
475,15
476,15
477,16
478,10
479,10
480,11
481,11
482,15
483,14
484,14
485,13
486,16
487,13
488,12
489,14
490,14
491,18
492,20
493,20
494,22
495,25
496,23
497,20
498,16
499,16
500,15
