,n_problematic_contacts
0,28
1,21
2,16
3,10
4,10
5,12
6,9
7,10
8,9
9,11
10,10
11,8
12,9
13,10
14,11
15,8
16,6
17,8
18,12
19,10
20,11
21,8
22,9
23,9
24,11
25,11
26,10
27,11
28,11
29,11
30,11
31,9
32,10
33,11
34,10
35,10
36,9
37,9
38,6
39,8
40,8
41,8
42,6
43,5
44,6
45,6
46,8
47,4
48,5
49,9
50,9
51,12
52,10
53,12
54,14
55,19
56,19
57,19
58,17
59,22
60,21
61,24
62,21
63,19
64,17
65,15
66,12
67,16
68,15
69,17
70,13
71,14
72,13
73,15
74,11
75,9
76,16
77,17
78,17
79,17
80,18
81,17
82,14
83,16
84,13
85,12
86,17
87,17
88,16
89,14
90,12
91,15
92,16
93,15
94,18
95,21
96,17
97,21
98,16
99,13
100,10
101,10
102,14
103,16
104,15
105,14
106,8
107,10
108,15
109,11
110,8
111,12
112,15
113,12
114,14
115,14
116,12
117,16
118,14
119,13
120,8
121,14
122,12
123,12
124,7
125,6
126,10
127,10
128,8
129,6
130,8
131,7
132,11
133,6
134,7
135,8
136,7
137,8
138,14
139,10
140,5
141,6
142,5
143,9
144,11
145,13
146,13
147,18
148,14
149,8
150,8
151,8
152,10
153,11
154,12
155,11
156,12
157,13
158,12
159,12
160,12
161,8
162,7
163,11
164,10
165,11
166,12
167,12
168,15
169,19
170,15
171,13
172,14
173,9
174,11
175,11
176,11
177,11
178,15
179,15
180,14
181,15
182,12
183,13
184,19
185,15
186,15
187,15
188,13
189,12
190,15
191,16
192,18
193,15
194,17
195,20
196,22
197,19
198,11
199,9
200,14
201,15
202,11
203,14
204,11
205,10
206,10
207,12
208,18
209,21
210,18
211,20
212,18
213,17
214,15
215,17
216,14
217,13
218,11
219,15
220,23
221,21
222,17
223,22
224,21
225,20
226,19
227,17
228,17
229,16
230,14
231,17
232,20
233,22
234,23
235,19
236,14
237,15
238,13
239,13
240,15
241,13
242,15
243,18
244,15
245,13
246,11
247,11
248,8
249,6
250,6
251,5
252,7
253,12
254,13
255,15
256,15
257,15
258,12
259,12
260,13
261,19
262,20
263,24
264,27
265,36
266,41
267,33
268,25
269,25
270,19
271,23
272,21
273,21
274,21
275,23
276,20
277,18
278,14
279,16
280,13
281,11
282,13
283,16
284,15
285,5
286,8
287,9
288,4
289,2
290,6
291,10
292,7
293,6
294,6
295,10
296,8
297,9
298,9
299,7
300,5
301,7
302,12
303,13
304,14
305,14
306,13
307,14
308,14
309,12
310,6
311,8
312,10
313,7
314,3
315,5
316,7
317,6
318,7
319,6
320,8
321,9
322,7
323,8
324,9
325,7
326,7
327,8
328,10
329,8
330,9
331,12
332,8
333,6
334,6
335,7
336,10
337,11
338,12
339,10
340,7
341,8
342,4
343,8
344,11
345,12
346,9
347,10
348,10
349,12
350,13
351,9
352,9
353,11
354,10
355,7
356,11
357,10
358,7
359,5
360,5
361,4
362,4
363,6
364,7
365,9
366,9
367,12
368,10
369,16
370,12
371,12
372,13
373,14
374,9
375,10
376,7
377,6
378,12
379,13
380,13
381,15
382,13
383,15
384,15
385,13
386,17
387,20
388,16
389,14
390,19
391,14
392,15
393,15
394,16
395,20
396,17
397,14
398,15
399,16
400,21
401,16
402,17
403,17
404,18
405,17
406,21
407,23
408,24
409,20
410,16
411,10
412,10
413,7
414,7
415,5
416,9
417,8
418,6
419,8
420,9
421,9
422,6
423,8
424,7
425,7
426,10
427,7
428,4
429,11
430,11
431,12
432,12
433,11
434,11
435,10
436,8
437,12
438,15
439,17
440,22
441,19
442,13
443,14
444,14
445,11
446,11
447,14
448,15
449,15
450,14
451,13
452,15
453,10
454,10
455,11
456,10
457,13
458,10
459,14
460,14
461,12
462,14
463,11
464,11
465,10
466,11
467,11
468,13
469,14
470,13
471,11
472,11
473,9
474,11
475,5
476,7
477,12
478,12
479,13
480,17
481,20
482,19
483,18
484,21
485,16
486,13
487,14
488,14
489,15
490,15
491,14
492,11
493,12
494,14
495,13
496,14
497,16
498,14
499,17
500,12
