,n_problematic_contacts
0,20
1,16
2,15
3,13
4,14
5,16
6,15
7,15
8,19
9,24
10,29
11,26
12,23
13,28
14,27
15,31
16,30
17,24
18,24
19,27
20,28
21,30
22,27
23,25
24,28
25,30
26,27
27,30
28,29
29,25
30,26
31,25
32,25
33,22
34,22
35,28
36,28
37,25
38,26
39,26
40,25
41,23
42,24
43,24
44,25
45,26
46,27
47,26
48,27
49,27
50,21
51,22
52,18
53,14
54,17
55,12
56,17
57,15
58,15
59,12
60,12
61,13
62,15
63,10
64,13
65,14
66,19
67,18
68,16
69,16
70,14
71,11
72,11
73,16
74,16
75,17
76,10
77,11
78,14
79,17
80,16
81,17
82,19
83,19
84,19
85,25
86,27
87,22
88,21
89,24
90,27
91,27
92,26
93,26
94,32
95,29
96,34
97,38
98,33
99,26
100,27
101,33
102,36
103,34
104,28
105,24
106,27
107,28
108,27
109,29
110,26
111,24
112,24
113,26
114,28
115,19
116,17
117,19
118,25
119,22
120,20
121,18
122,12
123,8
124,8
125,9
126,9
127,9
128,7
129,5
130,6
131,6
132,5
133,11
134,15
135,14
136,11
137,13
138,15
139,14
140,14
141,17
142,12
143,13
144,10
145,10
146,17
147,15
148,11
149,12
150,11
151,10
152,16
153,17
154,19
155,20
156,18
157,14
158,17
159,17
160,17
161,16
162,14
163,13
164,16
165,18
166,18
167,23
168,19
169,20
170,20
171,21
172,19
173,21
174,21
175,19
176,18
177,18
178,19
179,15
180,14
181,20
182,23
183,22
184,19
185,21
186,16
187,12
188,11
189,8
190,8
191,7
192,9
193,11
194,12
195,15
196,16
197,11
198,12
199,17
200,14
201,16
202,16
203,16
204,15
205,19
206,21
207,20
208,14
209,14
210,16
211,15
212,14
213,15
214,14
215,17
216,18
217,16
218,15
219,16
220,18
221,19
222,17
223,18
224,17
225,15
226,11
227,12
228,10
229,11
230,13
231,13
232,13
233,15
234,15
235,12
236,14
237,10
238,19
239,18
240,16
241,19
242,13
243,14
244,15
245,17
246,14
247,15
248,9
249,10
250,8
251,16
252,17
253,15
254,16
255,14
256,15
257,20
258,19
259,18
260,13
261,16
262,13
263,14
264,14
265,15
266,22
267,23
268,25
269,24
270,19
271,18
272,18
273,20
274,21
275,23
276,24
277,13
278,21
279,20
280,21
281,21
282,21
283,26
284,23
285,21
286,26
287,25
288,23
289,21
290,15
291,14
292,16
293,18
294,21
295,23
296,19
297,17
298,20
299,22
300,24
301,27
302,21
303,22
304,21
305,19
306,21
307,21
308,22
309,20
310,23
311,19
312,20
313,23
314,21
315,22
316,24
317,29
318,30
319,32
320,30
321,28
322,26
323,26
324,25
325,20
326,18
327,19
328,20
329,21
330,25
331,26
332,30
333,35
334,32
335,29
336,28
337,25
338,24
339,23
340,25
341,26
342,30
343,24
344,26
345,23
346,23
347,18
348,22
349,25
350,19
351,18
352,23
353,23
354,22
355,24
356,24
357,17
358,17
359,15
360,14
361,19
362,22
363,22
364,17
365,21
366,16
367,16
368,16
369,16
370,13
371,15
372,15
373,15
374,16
375,16
376,19
377,17
378,17
379,14
380,13
381,17
382,15
383,17
384,16
385,14
386,14
387,12
388,14
389,17
390,20
391,12
392,17
393,16
394,19
395,20
396,19
397,17
398,22
399,22
400,15
401,19
402,18
403,21
404,22
405,15
406,12
407,14
408,10
409,12
410,16
411,13
412,15
413,15
414,18
415,17
416,18
417,21
418,19
419,25
420,31
421,25
422,22
423,19
424,16
425,17
426,15
427,21
428,18
429,17
430,15
431,13
432,15
433,14
434,18
435,18
436,19
437,23
438,24
439,25
440,25
441,26
442,20
443,28
444,30
445,32
446,39
447,32
448,23
449,21
450,25
451,30
452,25
453,26
454,22
455,21
456,25
457,21
458,23
459,21
460,14
461,17
462,20
463,26
464,23
465,25
466,21
467,24
468,22
469,17
470,14
471,14
472,15
473,17
474,17
475,13
476,18
477,22
478,21
479,22
480,19
481,20
482,27
483,29
484,22
485,17
486,16
487,17
488,24
489,18
490,22
491,22
492,22
493,25
494,22
495,26
496,28
497,33
498,35
499,32
500,26
