,n_problematic_contacts
0,14
1,7
2,3
3,5
4,4
5,6
6,6
7,5
8,6
9,9
10,11
11,8
12,9
13,8
14,9
15,10
16,11
17,10
18,9
19,12
20,12
21,10
22,10
23,14
24,13
25,16
26,20
27,17
28,16
29,22
30,26
31,18
32,19
33,15
34,15
35,10
36,15
37,16
38,15
39,16
40,17
41,12
42,18
43,25
44,23
45,22
46,24
47,31
48,28
49,26
50,33
51,28
52,25
53,17
54,22
55,23
56,26
57,30
58,31
59,25
60,30
61,41
62,40
63,32
64,22
65,19
66,21
67,16
68,18
69,21
70,25
71,21
72,18
73,16
74,15
75,15
76,16
77,18
78,17
79,15
80,19
81,20
82,15
83,12
84,16
85,18
86,17
87,11
88,13
89,15
90,13
91,19
92,19
93,14
94,12
95,10
96,13
97,11
98,11
99,10
100,10
101,8
102,7
103,9
104,9
105,8
106,7
107,11
108,16
109,16
110,12
111,11
112,16
113,18
114,16
115,17
116,18
117,19
118,23
119,22
120,21
121,16
122,21
123,18
124,21
125,21
126,23
127,17
128,20
129,20
130,19
131,22
132,14
133,17
134,19
135,14
136,16
137,15
138,18
139,19
140,18
141,20
142,21
143,18
144,21
145,21
146,19
147,23
148,23
149,21
150,17
151,15
152,13
153,15
154,14
155,12
156,10
157,12
158,9
159,9
160,9
161,8
162,11
163,9
164,11
165,12
166,9
167,7
168,7
169,9
170,14
171,16
172,18
173,12
174,16
175,12
176,10
177,10
178,9
179,6
180,9
181,8
182,7
183,8
184,9
185,7
186,11
187,15
188,14
189,15
190,15
191,18
192,19
193,18
194,17
195,14
196,16
197,14
198,14
199,12
200,10
201,12
202,14
203,11
204,8
205,9
206,10
207,9
208,10
209,15
210,15
211,15
212,15
213,18
214,18
215,22
216,21
217,20
218,21
219,14
220,15
221,16
222,10
223,11
224,15
225,12
226,11
227,8
228,6
229,10
230,12
231,13
232,17
233,15
234,14
235,13
236,18
237,19
238,20
239,19
240,17
241,15
242,14
243,14
244,15
245,15
246,13
247,15
248,14
249,16
250,19
251,18
252,19
253,17
254,14
255,18
256,15
257,18
258,14
259,15
260,14
261,13
262,12
263,16
264,11
265,18
266,18
267,14
268,14
269,14
270,13
271,13
272,16
273,14
274,21
275,22
276,22
277,19
278,26
279,28
280,23
281,19
282,17
283,14
284,17
285,19
286,17
287,16
288,13
289,17
290,14
291,12
292,13
293,15
294,17
295,15
296,14
297,11
298,14
299,14
300,15
301,17
302,15
303,14
304,18
305,14
306,14
307,15
308,14
309,14
310,12
311,12
312,8
313,9
314,9
315,10
316,12
317,19
318,18
319,21
320,23
321,25
322,24
323,28
324,22
325,22
326,24
327,24
328,32
329,36
330,31
331,25
332,24
333,23
334,20
335,15
336,12
337,13
338,10
339,11
340,9
341,9
342,14
343,15
344,17
345,20
346,17
347,14
348,13
349,13
350,9
351,13
352,14
353,11
354,15
355,17
356,15
357,17
358,14
359,14
360,16
361,14
362,14
363,13
364,13
365,14
366,16
367,16
368,17
369,19
370,20
371,16
372,19
373,20
374,20
375,15
376,13
377,8
378,10
379,6
380,6
381,4
382,10
383,11
384,11
385,15
386,14
387,13
388,11
389,9
390,13
391,12
392,14
393,13
394,14
395,9
396,8
397,11
398,13
399,10
400,13
401,11
402,11
403,10
404,7
405,7
406,9
407,9
408,12
409,7
410,7
411,8
412,9
413,7
414,8
415,8
416,11
417,14
418,11
419,9
420,10
421,11
422,8
423,10
424,10
425,13
426,15
427,15
428,13
429,15
430,18
431,15
432,14
433,14
434,13
435,16
436,16
437,11
438,11
439,12
440,14
441,13
442,15
443,17
444,20
445,19
446,19
447,22
448,27
449,23
450,19
451,18
452,18
453,22
454,21
455,19
456,23
457,25
458,24
459,20
460,21
461,17
462,16
463,19
464,18
465,16
466,14
467,12
468,12
469,14
470,14
471,14
472,16
473,14
474,11
475,9
476,18
477,18
478,15
479,16
480,12
481,15
482,15
483,10
484,9
485,10
486,15
487,16
488,10
489,13
490,18
491,15
492,21
493,23
494,23
495,22
496,18
497,17
498,19
499,20
500,20
