,n_problematic_contacts
0,23
1,17
2,14
3,12
4,17
5,18
6,16
7,12
8,11
9,9
10,8
11,8
12,7
13,5
14,5
15,3
16,6
17,4
18,7
19,11
20,14
21,10
22,10
23,11
24,12
25,13
26,12
27,14
28,15
29,15
30,11
31,18
32,22
33,19
34,17
35,14
36,13
37,12
38,12
39,14
40,17
41,15
42,12
43,14
44,11
45,10
46,15
47,14
48,17
49,15
50,16
51,17
52,16
53,12
54,16
55,18
56,19
57,17
58,13
59,14
60,15
61,17
62,19
63,19
64,14
65,16
66,15
67,14
68,13
69,17
70,17
71,17
72,18
73,19
74,17
75,20
76,20
77,25
78,23
79,29
80,33
81,31
82,31
83,29
84,29
85,30
86,33
87,30
88,26
89,26
90,26
91,28
92,22
93,21
94,19
95,18
96,13
97,15
98,18
99,17
100,11
101,11
102,12
103,10
104,13
105,15
106,17
107,19
108,20
109,16
110,14
111,14
112,13
113,12
114,16
115,13
116,19
117,12
118,15
119,14
120,15
121,17
122,17
123,21
124,18
125,18
126,19
127,18
128,19
129,18
130,17
131,16
132,17
133,22
134,18
135,17
136,11
137,6
138,8
139,9
140,9
141,9
142,8
143,8
144,6
145,11
146,13
147,12
148,9
149,12
150,9
151,12
152,6
153,11
154,10
155,9
156,7
157,9
158,13
159,16
160,18
161,15
162,10
163,17
164,14
165,14
166,17
167,9
168,11
169,11
170,13
171,11
172,9
173,7
174,8
175,5
176,5
177,7
178,10
179,10
180,11
181,9
182,10
183,7
184,7
185,7
186,7
187,9
188,11
189,12
190,13
191,8
192,9
193,9
194,15
195,15
196,13
197,13
198,10
199,13
200,14
201,8
202,6
203,5
204,8
205,11
206,11
207,8
208,11
209,9
210,10
211,7
212,5
213,5
214,7
215,13
216,11
217,10
218,16
219,13
220,13
221,10
222,10
223,12
224,11
225,9
226,2
227,7
228,9
229,9
230,11
231,9
232,15
233,19
234,14
235,14
236,10
237,10
238,11
239,10
240,10
241,9
242,11
243,13
244,13
245,13
246,13
247,15
248,14
249,12
250,8
251,5
252,8
253,12
254,11
255,10
256,4
257,7
258,4
259,6
260,5
261,5
262,9
263,8
264,8
265,8
266,7
267,9
268,11
269,11
270,8
271,6
272,10
273,12
274,13
275,10
276,11
277,16
278,20
279,23
280,19
281,16
282,17
283,17
284,22
285,20
286,25
287,25
288,21
289,24
290,23
291,23
292,23
293,22
294,20
295,21
296,24
297,20
298,15
299,15
300,14
301,17
302,15
303,14
304,15
305,14
306,10
307,11
308,12
309,10
310,10
311,11
312,10
313,15
314,17
315,18
316,20
317,21
318,25
319,21
320,16
321,21
322,22
323,18
324,18
325,22
326,20
327,17
328,18
329,20
330,20
331,17
332,17
333,15
334,20
335,14
336,15
337,19
338,12
339,11
340,11
341,14
342,12
343,13
344,16
345,13
346,13
347,13
348,11
349,8
350,13
351,13
352,20
353,15
354,11
355,14
356,16
357,16
358,15
359,14
360,13
361,9
362,12
363,11
364,10
365,13
366,13
367,11
368,10
369,10
370,11
371,15
372,12
373,12
374,11
375,11
376,20
377,21
378,30
379,15
380,16
381,14
382,11
383,10
384,12
385,12
386,10
387,14
388,15
389,16
390,13
391,12
392,15
393,14
394,18
395,15
396,20
397,16
398,15
399,15
400,12
401,14
402,21
403,22
404,18
405,21
406,19
407,19
408,18
409,15
410,14
411,15
412,13
413,15
414,22
415,23
416,28
417,26
418,29
419,27
420,23
421,22
422,22
423,18
424,22
425,20
426,19
427,18
428,16
429,15
430,15
431,12
432,17
433,18
434,20
435,18
436,16
437,17
438,18
439,20
440,24
441,23
442,22
443,19
444,12
445,14
446,14
447,10
448,11
449,10
450,13
451,18
452,25
453,21
454,18
455,16
456,15
457,17
458,21
459,21
460,20
461,20
462,18
463,25
464,20
465,21
466,17
467,17
468,20
469,25
470,23
471,27
472,25
473,24
474,30
475,31
476,28
477,26
478,24
479,18
480,18
481,22
482,22
483,18
484,14
485,13
486,15
487,15
488,17
489,17
490,17
491,13
492,17
493,13
494,14
495,20
496,13
497,12
498,10
499,11
500,12
