,n_problematic_contacts
0,20
1,15
2,12
3,8
4,6
5,5
6,6
7,6
8,9
9,8
10,7
11,9
12,7
13,6
14,5
15,7
16,7
17,6
18,5
19,8
20,14
21,10
22,13
23,14
24,15
25,21
26,26
27,25
28,26
29,21
30,22
31,27
32,23
33,18
34,15
35,18
36,22
37,22
38,23
39,24
40,24
41,23
42,18
43,17
44,23
45,24
46,21
47,18
48,19
49,22
50,30
51,27
52,30
53,31
54,28
55,23
56,25
57,30
58,30
59,28
60,24
61,19
62,24
63,22
64,18
65,13
66,15
67,14
68,12
69,13
70,18
71,17
72,12
73,8
74,12
75,13
76,13
77,13
78,13
79,12
80,15
81,17
82,13
83,17
84,17
85,18
86,20
87,22
88,24
89,26
90,24
91,21
92,17
93,24
94,23
95,16
96,16
97,18
98,16
99,14
100,12
101,13
102,11
103,9
104,19
105,17
106,16
107,20
108,19
109,18
110,15
111,17
112,19
113,20
114,20
115,21
116,21
117,19
118,17
119,14
120,11
121,6
122,8
123,8
124,7
125,6
126,6
127,8
128,11
129,10
130,9
131,8
132,8
133,12
134,19
135,14
136,16
137,13
138,10
139,10
140,12
141,10
142,13
143,15
144,15
145,21
146,19
147,13
148,15
149,17
150,18
151,18
152,20
153,14
154,15
155,19
156,14
157,13
158,17
159,17
160,15
161,10
162,11
163,18
164,19
165,22
166,21
167,17
168,15
169,16
170,16
171,12
172,14
173,14
174,12
175,14
176,16
177,17
178,18
179,18
180,16
181,18
182,19
183,17
184,17
185,15
186,13
187,14
188,10
189,13
190,12
191,14
192,13
193,15
194,12
195,8
196,13
197,14
198,14
199,15
200,19
201,24
202,16
203,11
204,9
205,15
206,15
207,15
208,16
209,18
210,14
211,16
212,14
213,11
214,11
215,10
216,11
217,7
218,9
219,5
220,7
221,5
222,4
223,3
224,3
225,5
226,4
227,2
228,6
229,4
230,6
231,7
232,6
233,4
234,5
235,6
236,5
237,7
238,9
239,9
240,7
241,7
242,7
243,7
244,8
245,6
246,6
247,9
248,7
249,8
250,5
251,7
252,6
253,9
254,10
255,12
256,10
257,8
258,6
259,3
260,5
261,7
262,6
263,8
264,7
265,5
266,4
267,6
268,9
269,13
270,12
271,12
272,8
273,8
274,9
275,13
276,15
277,15
278,11
279,13
280,11
281,13
282,11
283,17
284,17
285,15
286,11
287,15
288,13
289,18
290,17
291,12
292,11
293,15
294,12
295,13
296,10
297,10
298,9
299,12
300,16
301,17
302,14
303,13
304,13
305,12
306,11
307,10
308,12
309,15
310,8
311,11
312,7
313,7
314,8
315,9
316,10
317,11
318,14
319,12
320,12
321,13
322,11
323,10
324,7
325,9
326,10
327,11
328,13
329,9
330,9
331,6
332,5
333,6
334,8
335,12
336,16
337,15
338,15
339,17
340,16
341,17
342,14
343,13
344,16
345,14
346,17
347,18
348,14
349,15
350,11
351,11
352,9
353,11
354,10
355,12
356,17
357,15
358,13
359,11
360,9
361,12
362,16
363,14
364,19
365,14
366,12
367,12
368,8
369,9
370,11
371,11
372,10
373,9
374,6
375,7
376,6
377,6
378,7
379,9
380,13
381,14
382,11
383,7
384,7
385,3
386,5
387,6
388,8
389,8
390,9
391,5
392,5
393,4
394,6
395,6
396,5
397,8
398,7
399,12
400,14
401,13
402,15
403,13
404,8
405,10
406,12
407,11
408,14
409,11
410,9
411,11
412,13
413,10
414,11
415,10
416,11
417,9
418,15
419,12
420,14
421,10
422,10
423,14
424,12
425,14
426,17
427,17
428,20
429,17
430,17
431,19
432,19
433,17
434,13
435,13
436,19
437,18
438,15
439,17
440,18
441,11
442,14
443,14
444,14
445,17
446,12
447,14
448,16
449,13
450,15
451,13
452,12
453,13
454,14
455,13
456,13
457,14
458,18
459,16
460,13
461,14
462,23
463,24
464,17
465,18
466,19
467,22
468,26
469,26
470,25
471,24
472,24
473,24
474,29
475,28
476,29
477,31
478,25
479,27
480,31
481,30
482,25
483,24
484,24
485,25
486,30
487,25
488,26
489,26
490,25
491,23
492,30
493,25
494,20
495,20
496,19
497,19
498,24
499,21
500,20
