,n_problematic_contacts
0,21
1,12
2,10
3,7
4,11
5,16
6,16
7,16
8,16
9,17
10,19
11,12
12,14
13,14
14,16
15,13
16,13
17,11
18,8
19,7
20,9
21,9
22,10
23,14
24,15
25,16
26,13
27,12
28,12
29,12
30,13
31,16
32,12
33,12
34,13
35,12
36,12
37,8
38,9
39,12
40,12
41,13
42,12
43,16
44,16
45,19
46,18
47,16
48,16
49,16
50,19
51,16
52,22
53,25
54,29
55,23
56,18
57,23
58,27
59,26
60,25
61,22
62,20
63,20
64,17
65,16
66,25
67,31
68,28
69,21
70,17
71,13
72,19
73,18
74,19
75,18
76,23
77,22
78,20
79,22
80,22
81,26
82,34
83,30
84,24
85,21
86,21
87,14
88,22
89,17
90,18
91,18
92,13
93,20
94,18
95,16
96,13
97,15
98,15
99,13
100,12
101,13
102,16
103,22
104,22
105,14
106,16
107,20
108,25
109,23
110,16
111,18
112,18
113,17
114,24
115,23
116,20
117,25
118,28
119,27
120,25
121,30
122,29
123,32
124,32
125,30
126,32
127,30
128,26
129,27
130,21
131,25
132,23
133,21
134,22
135,23
136,23
137,23
138,21
139,26
140,26
141,21
142,22
143,23
144,22
145,17
146,13
147,17
148,20
149,21
150,22
151,15
152,13
153,11
154,14
155,11
156,10
157,12
158,9
159,9
160,12
161,18
162,17
163,15
164,14
165,15
166,16
167,21
168,18
169,23
170,25
171,28
172,23
173,21
174,12
175,11
176,11
177,14
178,21
179,19
180,17
181,21
182,23
183,26
184,20
185,17
186,19
187,22
188,19
189,14
190,13
191,18
192,18
193,13
194,9
195,8
196,10
197,14
198,20
199,18
200,15
201,17
202,15
203,17
204,17
205,12
206,11
207,11
208,13
209,12
210,7
211,10
212,13
213,15
214,12
215,15
216,13
217,8
218,6
219,3
220,6
221,10
222,12
223,10
224,16
225,20
226,23
227,18
228,18
229,17
230,16
231,11
232,14
233,11
234,14
235,16
236,9
237,15
238,14
239,9
240,10
241,12
242,12
243,16
244,17
245,17
246,21
247,23
248,23
249,19
250,20
251,18
252,19
253,17
254,16
255,21
256,19
257,24
258,20
259,19
260,23
261,19
262,15
263,17
264,21
265,16
266,16
267,19
268,8
269,13
270,14
271,10
272,12
273,15
274,11
275,11
276,12
277,13
278,15
279,14
280,16
281,17
282,17
283,16
284,13
285,13
286,16
287,17
288,20
289,21
290,19
291,22
292,16
293,15
294,13
295,11
296,15
297,21
298,20
299,16
300,19
301,21
302,14
303,16
304,19
305,22
306,20
307,19
308,19
309,19
310,20
311,17
312,15
313,12
314,13
315,15
316,15
317,17
318,19
319,15
320,16
321,15
322,19
323,17
324,15
325,21
326,21
327,23
328,22
329,23
330,19
331,22
332,19
333,20
334,19
335,14
336,17
337,16
338,14
339,10
340,15
341,18
342,21
343,18
344,19
345,19
346,15
347,13
348,8
349,12
350,9
351,8
352,8
353,14
354,13
355,13
356,12
357,12
358,16
359,17
360,16
361,15
362,14
363,13
364,11
365,14
366,19
367,17
368,24
369,24
370,19
371,16
372,13
373,11
374,12
375,18
376,20
377,22
378,25
379,27
380,24
381,26
382,26
383,22
384,23
385,26
386,24
387,25
388,23
389,18
390,21
391,25
392,25
393,17
394,22
395,24
396,25
397,26
398,28
399,32
400,35
401,34
402,32
403,29
404,29
405,37
406,31
407,32
408,31
409,28
410,30
411,25
412,26
413,26
414,27
415,27
416,24
417,20
418,20
419,23
420,21
421,28
422,37
423,41
424,39
425,30
426,26
427,26
428,28
429,24
430,27
431,23
432,22
433,20
434,21
435,22
436,21
437,17
438,14
439,16
440,14
441,15
442,14
443,14
444,14
445,15
446,11
447,16
448,15
449,20
450,25
451,23
452,16
453,15
454,21
455,15
456,19
457,18
458,12
459,18
460,15
461,11
462,13
463,16
464,16
465,23
466,17
467,21
468,22
469,24
470,21
471,19
472,21
473,21
474,23
475,24
476,25
477,22
478,27
479,25
480,24
481,21
482,19
483,23
484,27
485,29
486,26
487,22
488,21
489,28
490,25
491,27
492,30
493,33
494,34
495,32
496,29
497,23
498,20
499,23
500,31
