,n_problematic_contacts
0,18
1,6
2,3
3,2
4,5
5,3
6,5
7,5
8,7
9,5
10,3
11,3
12,3
13,6
14,6
15,7
16,10
17,10
18,11
19,9
20,10
21,12
22,13
23,9
24,9
25,9
26,9
27,10
28,9
29,11
30,10
31,14
32,18
33,16
34,17
35,14
36,14
37,13
38,21
39,16
40,15
41,12
42,16
43,17
44,16
45,16
46,19
47,18
48,20
49,18
50,17
51,14
52,15
53,16
54,16
55,20
56,20
57,19
58,21
59,21
60,23
61,24
62,25
63,27
64,23
65,32
66,27
67,31
68,29
69,25
70,24
71,25
72,29
73,29
74,17
75,17
76,17
77,15
78,14
79,15
80,15
81,17
82,16
83,13
84,13
85,13
86,10
87,9
88,12
89,15
90,16
91,18
92,20
93,17
94,18
95,20
96,22
97,21
98,18
99,14
100,16
101,16
102,15
103,21
104,20
105,19
106,16
107,15
108,11
109,12
110,10
111,9
112,9
113,7
114,11
115,8
116,6
117,8
118,9
119,8
120,6
121,7
122,9
123,11
124,13
125,19
126,17
127,13
128,15
129,13
130,14
131,11
132,12
133,10
134,10
135,12
136,13
137,11
138,15
139,15
140,17
141,17
142,10
143,12
144,8
145,9
146,9
147,8
148,6
149,8
150,10
151,16
152,9
153,13
154,13
155,13
156,16
157,20
158,17
159,13
160,11
161,12
162,14
163,17
164,20
165,19
166,22
167,27
168,21
169,28
170,30
171,27
172,22
173,17
174,19
175,16
176,13
177,11
178,17
179,17
180,16
181,10
182,5
183,4
184,2
185,8
186,6
187,7
188,10
189,12
190,11
191,11
192,8
193,6
194,13
195,13
196,13
197,13
198,12
199,8
200,9
201,7
202,10
203,7
204,13
205,9
206,10
207,10
208,9
209,7
210,4
211,8
212,5
213,5
214,6
215,7
216,6
217,7
218,8
219,7
220,9
221,5
222,8
223,8
224,8
225,9
226,8
227,9
228,7
229,9
230,9
231,13
232,12
233,9
234,13
235,14
236,14
237,10
238,13
239,13
240,13
241,11
242,12
243,11
244,11
245,13
246,19
247,17
248,19
249,22
250,23
251,19
252,21
253,27
254,25
255,29
256,16
257,17
258,22
259,22
260,21
261,18
262,26
263,26
264,21
265,16
266,11
267,14
268,16
269,17
270,16
271,17
272,17
273,17
274,16
275,15
276,15
277,16
278,23
279,24
280,26
281,23
282,23
283,24
284,20
285,18
286,19
287,18
288,19
289,19
290,19
291,21
292,20
293,18
294,19
295,21
296,20
297,25
298,23
299,20
300,16
301,14
302,11
303,11
304,10
305,9
306,14
307,16
308,15
309,15
310,20
311,14
312,14
313,17
314,17
315,16
316,13
317,13
318,13
319,13
320,12
321,15
322,13
323,14
324,17
325,19
326,19
327,16
328,17
329,18
330,17
331,11
332,10
333,12
334,11
335,9
336,10
337,7
338,6
339,9
340,6
341,9
342,13
343,14
344,13
345,16
346,20
347,17
348,18
349,19
350,19
351,20
352,16
353,17
354,17
355,15
356,9
357,12
358,16
359,15
360,10
361,8
362,10
363,7
364,3
365,5
366,6
367,4
368,5
369,6
370,3
371,4
372,7
373,4
374,6
375,5
376,7
377,6
378,6
379,7
380,4
381,3
382,3
383,10
384,11
385,15
386,14
387,13
388,11
389,9
390,10
391,6
392,4
393,3
394,5
395,9
396,12
397,13
398,11
399,11
400,14
401,13
402,15
403,16
404,11
405,14
406,17
407,13
408,12
409,14
410,9
411,13
412,14
413,14
414,8
415,8
416,6
417,8
418,9
419,10
420,15
421,13
422,13
423,16
424,15
425,17
426,18
427,21
428,18
429,15
430,19
431,23
432,14
433,18
434,18
435,19
436,19
437,18
438,16
439,11
440,10
441,9
442,12
443,13
444,14
445,10
446,7
447,11
448,11
449,9
450,8
451,7
452,7
453,8
454,13
455,14
456,16
457,15
458,13
459,13
460,8
461,14
462,12
463,19
464,22
465,22
466,18
467,20
468,16
469,17
470,15
471,14
472,17
473,17
474,18
475,19
476,20
477,19
478,24
479,24
480,26
481,26
482,25
483,24
484,21
485,14
486,10
487,12
488,18
489,15
490,15
491,20
492,16
493,20
494,20
495,17
496,15
497,17
498,20
499,17
500,17
