,n_problematic_contacts
0,18
1,11
2,9
3,13
4,10
5,5
6,7
7,5
8,5
9,7
10,8
11,8
12,8
13,10
14,9
15,8
16,8
17,5
18,3
19,7
20,6
21,6
22,6
23,7
24,7
25,11
26,12
27,9
28,10
29,10
30,10
31,8
32,12
33,14
34,14
35,10
36,8
37,9
38,8
39,6
40,7
41,5
42,10
43,11
44,16
45,21
46,20
47,22
48,19
49,15
50,14
51,10
52,6
53,8
54,6
55,5
56,8
57,6
58,7
59,9
60,10
61,7
62,9
63,11
64,14
65,15
66,16
67,16
68,12
69,13
70,16
71,15
72,12
73,16
74,16
75,15
76,13
77,11
78,12
79,9
80,12
81,11
82,11
83,12
84,11
85,9
86,9
87,10
88,12
89,10
90,12
91,6
92,5
93,9
94,7
95,9
96,10
97,9
98,11
99,9
100,7
101,7
102,7
103,7
104,5
105,5
106,5
107,2
108,3
109,7
110,6
111,5
112,6
113,7
114,5
115,3
116,5
117,12
118,12
119,15
120,15
121,13
122,10
123,9
124,10
125,5
126,10
127,7
128,4
129,5
130,8
131,4
132,5
133,7
134,5
135,6
136,9
137,8
138,8
139,3
140,3
141,3
142,4
143,5
144,4
145,8
146,8
147,7
148,8
149,9
150,7
151,9
152,10
153,7
154,6
155,8
156,6
157,8
158,10
159,4
160,4
161,3
162,5
163,6
164,5
165,8
166,4
167,10
168,10
169,8
170,7
171,8
172,12
173,11
174,8
175,10
176,11
177,7
178,6
179,8
180,7
181,5
182,11
183,14
184,10
185,13
186,11
187,10
188,9
189,14
190,12
191,13
192,13
193,14
194,10
195,14
196,15
197,14
198,15
199,13
200,13
201,15
202,16
203,12
204,12
205,15
206,17
207,21
208,21
209,15
210,11
211,14
212,16
213,13
214,14
215,8
216,11
217,9
218,8
219,14
220,13
221,8
222,10
223,9
224,8
225,9
226,10
227,11
228,9
229,8
230,10
231,7
232,6
233,3
234,4
235,4
236,6
237,4
238,8
239,6
240,6
241,3
242,8
243,9
244,8
245,10
246,12
247,12
248,12
249,9
250,8
251,7
252,6
253,10
254,10
255,8
256,7
257,6
258,4
259,8
260,8
261,8
262,10
263,10
264,12
265,13
266,10
267,11
268,10
269,9
270,10
271,10
272,10
273,14
274,10
275,8
276,7
277,10
278,12
279,9
280,11
281,17
282,16
283,14
284,14
285,14
286,12
287,13
288,8
289,9
290,11
291,8
292,9
293,10
294,7
295,9
296,10
297,10
298,9
299,5
300,7
301,6
302,8
303,9
304,7
305,7
306,9
307,13
308,14
309,15
310,11
311,11
312,12
313,11
314,8
315,9
316,6
317,6
318,8
319,7
320,9
321,8
322,9
323,8
324,4
325,9
326,3
327,7
328,6
329,6
330,6
331,9
332,6
333,9
334,8
335,10
336,11
337,10
338,9
339,9
340,10
341,9
342,10
343,8
344,10
345,7
346,6
347,9
348,10
349,12
350,10
351,12
352,12
353,14
354,15
355,17
356,15
357,17
358,15
359,13
360,13
361,8
362,10
363,10
364,11
365,9
366,9
367,9
368,8
369,7
370,10
371,13
372,17
373,12
374,13
375,18
376,16
377,12
378,9
379,11
380,14
381,14
382,16
383,15
384,14
385,16
386,18
387,15
388,14
389,5
390,10
391,15
392,14
393,15
394,16
395,19
396,19
397,29
398,22
399,19
400,19
401,19
402,18
403,13
404,13
405,17
406,17
407,19
408,18
409,16
410,13
411,11
412,8
413,14
414,15
415,14
416,14
417,13
418,13
419,11
420,14
421,13
422,12
423,15
424,11
425,12
426,13
427,11
428,13
429,15
430,19
431,19
432,19
433,13
434,15
435,14
436,13
437,14
438,14
439,14
440,15
441,15
442,17
443,13
444,12
445,8
446,9
447,11
448,9
449,10
450,9
451,8
452,9
453,11
454,9
455,11
456,13
457,13
458,11
459,12
460,12
461,6
462,8
463,9
464,15
465,12
466,14
467,17
468,16
469,17
470,18
471,17
472,15
473,16
474,16
475,16
476,14
477,8
478,10
479,9
480,8
481,10
482,12
483,9
484,11
485,7
486,12
487,12
488,12
489,15
490,11
491,9
492,5
493,5
494,5
495,6
496,7
497,9
498,5
499,7
500,4
