,n_problematic_contacts
0,20
1,13
2,11
3,10
4,8
5,9
6,7
7,5
8,6
9,6
10,6
11,5
12,4
13,3
14,3
15,7
16,4
17,5
18,4
19,5
20,3
21,3
22,2
23,4
24,2
25,4
26,7
27,4
28,4
29,6
30,5
31,5
32,7
33,6
34,6
35,9
36,7
37,9
38,7
39,9
40,8
41,13
42,17
43,11
44,7
45,4
46,5
47,11
48,14
49,13
50,17
51,14
52,12
53,12
54,13
55,12
56,8
57,10
58,10
59,8
60,9
61,10
62,7
63,6
64,9
65,6
66,10
67,9
68,12
69,11
70,11
71,11
72,12
73,16
74,20
75,20
76,21
77,21
78,15
79,19
80,22
81,17
82,23
83,24
84,23
85,15
86,16
87,16
88,12
89,18
90,20
91,22
92,23
93,23
94,17
95,21
96,20
97,18
98,15
99,11
100,11
101,9
102,11
103,13
104,14
105,10
106,13
107,11
108,13
109,14
110,15
111,20
112,20
113,22
114,26
115,17
116,15
117,18
118,21
119,23
120,22
121,17
122,18
123,11
124,12
125,14
126,12
127,11
128,10
129,9
130,8
131,9
132,8
133,7
134,8
135,8
136,6
137,6
138,7
139,8
140,11
141,12
142,15
143,15
144,11
145,12
146,10
147,10
148,9
149,6
150,6
151,7
152,8
153,9
154,8
155,12
156,10
157,9
158,8
159,10
160,7
161,5
162,9
163,6
164,7
165,9
166,9
167,7
168,6
169,5
170,8
171,8
172,10
173,11
174,10
175,9
176,6
177,9
178,7
179,9
180,7
181,6
182,7
183,6
184,6
185,3
186,3
187,5
188,3
189,5
190,6
191,6
192,2
193,2
194,1
195,2
196,7
197,3
198,5
199,6
200,5
201,8
202,7
203,6
204,9
205,8
206,8
207,9
208,9
209,12
210,13
211,14
212,18
213,17
214,12
215,16
216,11
217,10
218,12
219,10
220,8
221,3
222,7
223,11
224,11
225,7
226,12
227,8
228,7
229,8
230,9
231,10
232,9
233,9
234,6
235,7
236,4
237,5
238,5
239,4
240,4
241,2
242,3
243,3
244,6
245,4
246,8
247,6
248,7
249,5
250,6
251,4
252,7
253,6
254,7
255,8
256,9
257,9
258,6
259,6
260,6
261,5
262,6
263,5
264,7
265,8
266,10
267,11
268,12
269,10
270,8
271,5
272,8
273,3
274,8
275,8
276,9
277,8
278,11
279,10
280,12
281,14
282,17
283,11
284,12
285,9
286,9
287,8
288,10
289,5
290,9
291,7
292,5
293,7
294,4
295,7
296,6
297,7
298,3
299,3
300,3
301,3
302,3
303,1
304,1
305,0
306,3
307,2
308,5
309,7
310,6
311,8
312,6
313,3
314,4
315,4
316,4
317,5
318,5
319,3
320,2
321,3
322,2
323,6
324,8
325,9
326,12
327,12
328,6
329,5
330,6
331,7
332,5
333,2
334,3
335,3
336,5
337,4
338,5
339,4
340,3
341,6
342,5
343,7
344,8
345,9
346,9
347,13
348,14
349,11
350,10
351,12
352,17
353,19
354,16
355,14
356,12
357,13
358,11
359,11
360,11
361,10
362,10
363,10
364,10
365,10
366,13
367,12
368,13
369,10
370,7
371,5
372,7
373,8
374,5
375,9
376,4
377,6
378,10
379,8
380,7
381,6
382,8
383,7
384,15
385,11
386,10
387,8
388,8
389,7
390,8
391,10
392,11
393,12
394,14
395,16
396,14
397,8
398,10
399,6
400,8
401,8
402,5
403,4
404,8
405,4
406,6
407,5
408,3
409,8
410,8
411,10
412,6
413,8
414,8
415,11
416,8
417,11
418,10
419,11
420,9
421,12
422,12
423,12
424,11
425,6
426,6
427,8
428,9
429,3
430,8
431,6
432,4
433,6
434,9
435,10
436,9
437,12
438,13
439,19
440,17
441,18
442,20
443,17
444,20
445,16
446,13
447,15
448,13
449,17
450,16
451,13
452,16
453,12
454,18
455,14
456,13
457,12
458,13
459,13
460,14
461,10
462,9
463,11
464,11
465,10
466,9
467,6
468,12
469,12
470,12
471,14
472,11
473,11
474,8
475,9
476,6
477,8
478,9
479,3
480,4
481,6
482,8
483,6
484,7
485,6
486,9
487,6
488,11
489,5
490,6
491,6
492,3
493,4
494,5
495,8
496,8
497,9
498,10
499,8
500,4
