,n_problematic_contacts
0,11
1,6
2,7
3,6
4,4
5,5
6,3
7,3
8,6
9,4
10,8
11,9
12,9
13,8
14,5
15,5
16,5
17,4
18,7
19,9
20,11
21,14
22,16
23,15
24,18
25,16
26,18
27,18
28,14
29,13
30,13
31,11
32,11
33,11
34,10
35,14
36,12
37,11
38,11
39,10
40,9
41,9
42,9
43,6
44,6
45,7
46,6
47,6
48,6
49,5
50,5
51,6
52,5
53,8
54,12
55,12
56,9
57,8
58,8
59,8
60,7
61,6
62,6
63,9
64,8
65,7
66,8
67,10
68,9
69,8
70,10
71,11
72,12
73,10
74,8
75,9
76,11
77,10
78,9
79,11
80,7
81,8
82,9
83,6
84,5
85,6
86,7
87,9
88,11
89,11
90,11
91,10
92,9
93,9
94,6
95,7
96,6
97,4
98,4
99,5
100,5
101,4
102,6
103,9
104,5
105,3
106,3
107,6
108,4
109,5
110,9
111,9
112,6
113,7
114,10
115,8
116,7
117,7
118,7
119,8
120,9
121,11
122,10
123,11
124,11
125,11
126,11
127,9
128,13
129,13
130,11
131,8
132,9
133,6
134,7
135,9
136,8
137,6
138,4
139,5
140,5
141,7
142,6
143,6
144,4
145,2
146,1
147,0
148,2
149,5
150,6
151,6
152,7
153,9
154,5
155,5
156,7
157,5
158,7
159,8
160,10
161,9
162,9
163,9
164,11
165,12
166,9
167,12
168,11
169,9
170,8
171,9
172,10
173,9
174,7
175,9
176,10
177,7
178,7
179,9
180,8
181,6
182,4
183,5
184,7
185,9
186,8
187,6
188,8
189,6
190,4
191,9
192,12
193,10
194,12
195,13
196,11
197,13
198,15
199,15
200,16
201,12
202,9
203,9
204,8
205,9
206,14
207,14
208,11
209,13
210,12
211,12
212,13
213,10
214,6
215,10
216,7
217,10
218,11
219,9
220,9
221,7
222,8
223,6
224,4
225,4
226,4
227,4
228,8
229,7
230,9
231,10
232,9
233,12
234,10
235,11
236,13
237,13
238,17
239,16
240,13
241,14
242,15
243,14
244,12
245,14
246,13
247,11
248,10
249,6
250,5
251,7
252,7
253,8
254,4
255,3
256,7
257,9
258,9
259,11
260,12
261,17
262,15
263,13
264,15
265,15
266,12
267,9
268,8
269,7
270,7
271,9
272,7
273,8
274,12
275,10
276,8
277,7
278,7
279,9
280,12
281,14
282,13
283,16
284,11
285,11
286,11
287,12
288,11
289,8
290,8
291,11
292,13
293,12
294,7
295,8
296,9
297,10
298,10
299,11
300,11
301,11
302,8
303,11
304,8
305,8
306,6
307,8
308,9
309,8
310,7
311,9
312,9
313,11
314,13
315,9
316,7
317,6
318,7
319,7
320,6
321,8
322,11
323,9
324,10
325,13
326,9
327,7
328,7
329,7
330,9
331,8
332,10
333,7
334,5
335,5
336,5
337,4
338,6
339,6
340,4
341,5
342,7
343,5
344,7
345,6
346,8
347,7
348,4
349,2
350,5
351,8
352,7
353,7
354,6
355,6
356,5
357,4
358,6
359,10
360,16
361,17
362,14
363,13
364,12
365,13
366,11
367,15
368,17
369,16
370,17
371,16
372,14
373,13
374,11
375,11
376,10
377,11
378,14
379,14
380,13
381,14
382,11
383,12
384,12
385,10
386,12
387,9
388,8
389,9
390,10
391,10
392,11
393,14
394,8
395,9
396,8
397,8
398,6
399,5
400,7
401,8
402,7
403,5
404,7
405,9
406,14
407,11
408,7
409,7
410,6
411,6
412,6
413,5
414,5
415,5
416,6
417,9
418,9
419,8
420,5
421,7
422,6
423,6
424,8
425,8
426,6
427,5
428,6
429,4
430,4
431,5
432,6
433,8
434,7
435,6
436,6
437,9
438,8
439,11
440,7
441,8
442,9
443,7
444,6
445,7
446,6
447,6
448,3
449,6
450,4
451,3
452,6
453,5
454,6
455,6
456,7
457,5
458,6
459,6
460,6
461,6
462,6
463,9
464,5
465,7
466,6
467,6
468,7
469,10
470,12
471,12
472,11
473,9
474,9
475,7
476,5
477,9
478,8
479,9
480,12
481,11
482,9
483,10
484,13
485,11
486,10
487,10
488,10
489,11
490,12
491,12
492,13
493,13
494,13
495,14
496,10
497,9
498,9
499,9
500,12
