,n_problematic_contacts
0,5
1,3
2,2
3,1
4,2
5,2
6,2
7,2
8,5
9,4
10,4
11,3
12,3
13,3
14,3
15,4
16,6
17,7
18,6
19,4
20,1
21,2
22,3
23,4
24,4
25,2
26,2
27,3
28,1
29,4
30,6
31,2
32,1
33,2
34,3
35,4
36,4
37,1
38,1
39,1
40,1
41,5
42,6
43,4
44,2
45,2
46,2
47,2
48,3
49,4
50,4
51,4
52,3
53,6
54,4
55,5
56,4
57,5
58,6
59,6
60,8
61,5
62,5
63,5
64,5
65,4
66,5
67,6
68,6
69,9
70,6
71,7
72,5
73,5
74,7
75,3
76,3
77,5
78,4
79,4
80,3
81,4
82,4
83,5
84,6
85,6
86,5
87,5
88,6
89,5
90,5
91,3
92,3
93,3
94,4
95,6
96,4
97,4
98,6
99,6
100,5
101,3
102,4
103,1
104,2
105,2
106,3
107,2
108,2
109,2
110,5
111,4
112,3
113,2
114,2
115,2
116,2
117,3
118,3
119,3
120,5
121,5
122,6
123,5
124,4
125,4
126,4
127,4
128,1
129,3
130,3
131,2
132,2
133,2
134,4
135,3
136,3
137,4
138,5
139,4
140,2
141,2
142,3
143,6
144,7
145,5
146,4
147,3
148,3
149,5
150,6
151,5
152,5
153,4
154,3
155,2
156,4
157,4
158,3
159,4
160,4
161,4
162,3
163,2
164,2
165,0
166,1
167,2
168,2
169,3
170,3
171,3
172,6
173,8
174,4
175,4
176,5
177,6
178,6
179,6
180,6
181,7
182,6
183,5
184,5
185,5
186,4
187,5
188,3
189,2
190,3
191,4
192,4
193,1
194,3
195,3
196,2
197,3
198,2
199,2
200,0
201,2
202,3
203,6
204,4
205,4
206,2
207,3
208,4
209,5
210,4
211,4
212,5
213,7
214,7
215,9
216,10
217,10
218,9
219,7
220,7
221,6
222,6
223,9
224,9
225,8
226,11
227,14
228,14
229,13
230,8
231,3
232,3
233,3
234,3
235,5
236,5
237,8
238,6
239,4
240,6
241,3
242,3
243,4
244,3
245,3
246,3
247,2
248,5
249,5
250,4
251,5
252,5
253,5
254,4
255,4
256,3
257,3
258,3
259,2
260,1
261,1
262,3
263,4
264,9
265,8
266,6
267,7
268,3
269,3
270,2
271,2
272,2
273,3
274,4
275,2
276,1
277,2
278,2
279,3
280,2
281,2
282,3
283,3
284,2
285,2
286,1
287,2
288,1
289,1
290,1
291,2
292,2
293,2
294,1
295,2
296,2
297,2
298,1
299,2
300,1
301,2
302,1
303,0
304,1
305,2
306,2
307,3
308,4
309,6
310,5
311,4
312,5
313,5
314,4
315,3
316,3
317,3
318,2
319,3
320,1
321,0
322,1
323,4
324,3
325,2
326,3
327,5
328,5
329,4
330,4
331,3
332,3
333,2
334,2
335,2
336,2
337,3
338,3
339,5
340,5
341,4
342,4
343,8
344,9
345,7
346,5
347,6
348,6
349,6
350,7
351,6
352,7
353,3
354,3
355,5
356,7
357,7
358,7
359,7
360,5
361,6
362,7
363,8
364,6
365,6
366,6
367,6
368,5
369,6
370,8
371,9
372,9
373,10
374,7
375,5
376,6
377,4
378,3
379,3
380,2
381,2
382,2
383,1
384,3
385,2
386,2
387,2
388,0
389,2
390,0
391,0
392,0
393,0
394,2
395,1
396,0
397,2
398,3
399,5
400,4
401,3
402,4
403,4
404,2
405,3
406,3
407,5
408,4
409,6
410,4
411,4
412,4
413,3
414,4
415,4
416,5
417,4
418,4
419,4
420,7
421,6
422,5
423,0
424,0
425,0
426,0
427,0
428,0
429,1
430,1
431,1
432,1
433,0
434,0
435,0
436,1
437,2
438,4
439,2
440,3
441,2
442,2
443,2
444,3
445,2
446,4
447,2
448,3
449,3
450,3
451,3
452,2
453,2
454,2
455,2
456,3
457,3
458,4
459,6
460,5
461,3
462,1
463,3
464,8
465,10
466,7
467,8
468,8
469,6
470,5
471,6
472,3
473,2
474,3
475,4
476,6
477,5
478,4
479,4
480,3
481,3
482,4
483,3
484,3
485,4
486,1
487,1
488,3
489,5
490,5
491,4
492,3
493,3
494,3
495,1
496,1
497,1
498,0
499,2
500,3
