,n_problematic_contacts
0,32
1,23
2,17
3,15
4,16
5,15
6,16
7,15
8,16
9,21
10,22
11,28
12,27
13,28
14,27
15,26
16,32
17,36
18,39
19,41
20,38
21,42
22,34
23,40
24,27
25,29
26,32
27,34
28,36
29,39
30,38
31,43
32,38
33,36
34,28
35,34
36,33
37,39
38,36
39,31
40,28
41,27
42,22
43,27
44,33
45,31
46,29
47,32
48,30
49,24
50,34
51,29
52,32
53,25
54,29
55,34
56,33
57,36
58,34
59,38
60,38
61,40
62,38
63,36
64,36
65,40
66,44
67,44
68,51
69,52
70,49
71,43
72,46
73,47
74,40
75,37
76,39
77,31
78,28
79,36
80,35
81,32
82,36
83,39
84,33
85,37
86,28
87,33
88,36
89,38
90,39
91,42
92,38
93,37
94,36
95,30
96,26
97,29
98,30
99,33
100,27
101,26
102,23
103,21
104,19
105,16
106,25
107,20
108,22
109,20
110,23
111,19
112,20
113,18
114,16
115,15
116,20
117,17
118,22
119,23
120,27
121,25
122,23
123,24
124,28
125,30
126,30
127,24
128,23
129,25
130,22
131,22
132,18
133,26
134,25
135,24
136,29
137,31
138,34
139,36
140,34
141,41
142,36
143,35
144,39
145,49
146,46
147,47
148,52
149,41
150,46
151,40
152,34
153,30
154,21
155,22
156,22
157,25
158,25
159,33
160,32
161,34
162,30
163,27
164,25
165,27
166,24
167,19
168,23
169,18
170,19
171,29
172,27
173,26
174,28
175,24
176,25
177,23
178,26
179,33
180,32
181,31
182,30
183,26
184,24
185,26
186,26
187,34
188,32
189,27
190,24
191,24
192,23
193,23
194,21
195,25
196,28
197,24
198,20
199,20
200,19
201,24
202,23
203,22
204,22
205,27
206,29
207,29
208,33
209,37
210,36
211,39
212,37
213,44
214,36
215,35
216,27
217,33
218,35
219,35
220,34
221,38
222,32
223,34
224,38
225,47
226,47
227,48
228,44
229,46
230,48
231,41
232,43
233,38
234,34
235,31
236,32
237,40
238,32
239,35
240,35
241,38
242,47
243,52
244,51
245,46
246,50
247,53
248,52
249,44
250,39
251,33
252,29
253,36
254,29
255,35
256,36
257,43
258,36
259,32
260,32
261,34
262,32
263,31
264,35
265,35
266,30
267,30
268,28
269,33
270,31
271,35
272,40
273,38
274,37
275,43
276,38
277,36
278,32
279,32
280,41
281,40
282,45
283,46
284,44
285,53
286,49
287,39
288,36
289,32
290,32
291,29
292,29
293,31
294,31
295,26
296,25
297,33
298,24
299,23
300,23
301,28
302,27
303,23
304,27
305,22
306,32
307,32
308,29
309,33
310,30
311,31
312,36
313,34
314,29
315,31
316,29
317,30
318,29
319,24
320,30
321,36
322,36
323,31
324,36
325,35
326,33
327,34
328,34
329,31
330,31
331,33
332,40
333,33
334,37
335,44
336,40
337,42
338,38
339,36
340,25
341,24
342,28
343,25
344,19
345,15
346,19
347,21
348,19
349,22
350,20
351,16
352,19
353,15
354,16
355,17
356,20
357,24
358,27
359,27
360,30
361,31
362,29
363,27
364,24
365,21
366,25
367,26
368,31
369,28
370,29
371,26
372,26
373,26
374,22
375,26
376,21
377,24
378,23
379,19
380,20
381,17
382,21
383,19
384,22
385,21
386,19
387,23
388,22
389,29
390,22
391,27
392,21
393,23
394,29
395,18
396,21
397,17
398,15
399,11
400,14
401,15
402,18
403,18
404,26
405,25
406,25
407,24
408,25
409,31
410,28
411,28
412,30
413,24
414,20
415,19
416,18
417,18
418,23
419,21
420,22
421,28
422,29
423,35
424,32
425,31
426,28
427,30
428,31
429,29
430,28
431,24
432,25
433,27
434,30
435,35
436,30
437,32
438,31
439,29
440,24
441,22
442,23
443,24
444,25
445,28
446,27
447,27
448,28
449,33
450,38
451,43
452,32
453,25
454,27
455,27
456,25
457,28
458,25
459,26
460,28
461,23
462,21
463,21
464,22
465,20
466,23
467,29
468,32
469,33
470,25
471,23
472,27
473,27
474,28
475,30
476,26
477,20
478,25
479,19
480,23
481,16
482,21
483,21
484,29
485,25
486,29
487,27
488,23
489,19
490,19
491,22
492,26
493,21
494,27
495,33
496,30
497,33
498,32
499,31
500,30
