,n_problematic_contacts
0,12
1,7
2,5
3,5
4,4
5,6
6,4
7,6
8,4
9,2
10,4
11,4
12,4
13,5
14,7
15,7
16,6
17,3
18,5
19,4
20,3
21,4
22,5
23,5
24,7
25,11
26,11
27,9
28,10
29,11
30,11
31,8
32,8
33,8
34,8
35,11
36,12
37,13
38,9
39,12
40,10
41,7
42,6
43,7
44,8
45,10
46,8
47,8
48,11
49,6
50,6
51,7
52,7
53,9
54,10
55,8
56,9
57,8
58,11
59,10
60,9
61,9
62,7
63,6
64,4
65,7
66,5
67,6
68,7
69,7
70,7
71,10
72,12
73,11
74,14
75,12
76,14
77,11
78,10
79,12
80,12
81,12
82,12
83,15
84,16
85,17
86,14
87,14
88,15
89,17
90,16
91,14
92,13
93,16
94,15
95,18
96,18
97,24
98,21
99,23
100,24
101,19
102,14
103,14
104,14
105,15
106,14
107,13
108,12
109,10
110,9
111,13
112,13
113,17
114,15
115,17
116,17
117,16
118,14
119,14
120,18
121,21
122,21
123,25
124,20
125,19
126,19
127,17
128,15
129,14
130,9
131,5
132,5
133,5
134,3
135,5
136,5
137,7
138,6
139,2
140,3
141,2
142,2
143,2
144,4
145,3
146,2
147,1
148,3
149,4
150,5
151,6
152,6
153,6
154,4
155,3
156,4
157,1
158,0
159,0
160,0
161,2
162,3
163,2
164,1
165,4
166,6
167,5
168,3
169,4
170,2
171,1
172,2
173,2
174,1
175,1
176,2
177,4
178,4
179,3
180,2
181,3
182,4
183,5
184,3
185,4
186,8
187,9
188,6
189,5
190,5
191,5
192,3
193,3
194,2
195,2
196,2
197,2
198,2
199,3
200,3
201,1
202,1
203,3
204,5
205,6
206,2
207,4
208,4
209,5
210,5
211,3
212,2
213,2
214,1
215,2
216,3
217,2
218,3
219,2
220,3
221,4
222,4
223,6
224,3
225,5
226,7
227,6
228,4
229,4
230,5
231,3
232,3
233,3
234,3
235,3
236,4
237,4
238,3
239,2
240,1
241,3
242,4
243,5
244,4
245,1
246,1
247,1
248,2
249,3
250,3
251,2
252,3
253,4
254,5
255,3
256,2
257,4
258,4
259,4
260,5
261,6
262,5
263,3
264,2
265,2
266,2
267,2
268,2
269,4
270,4
271,5
272,4
273,5
274,6
275,8
276,6
277,7
278,7
279,7
280,4
281,3
282,4
283,4
284,7
285,6
286,6
287,5
288,5
289,5
290,5
291,4
292,4
293,3
294,3
295,2
296,1
297,1
298,4
299,5
300,6
301,3
302,2
303,3
304,4
305,5
306,5
307,7
308,7
309,6
310,4
311,3
312,4
313,4
314,5
315,6
316,5
317,4
318,5
319,4
320,3
321,2
322,5
323,6
324,3
325,3
326,5
327,5
328,5
329,2
330,1
331,2
332,2
333,3
334,5
335,7
336,7
337,8
338,8
339,6
340,9
341,10
342,10
343,9
344,9
345,10
346,15
347,11
348,12
349,11
350,8
351,9
352,8
353,10
354,10
355,8
356,7
357,6
358,6
359,7
360,6
361,4
362,5
363,5
364,4
365,2
366,3
367,5
368,5
369,5
370,6
371,6
372,5
373,3
374,3
375,2
376,3
377,2
378,4
379,5
380,4
381,5
382,5
383,7
384,7
385,5
386,7
387,6
388,8
389,10
390,8
391,5
392,4
393,4
394,4
395,4
396,4
397,3
398,2
399,4
400,4
401,8
402,8
403,9
404,10
405,9
406,10
407,9
408,9
409,6
410,8
411,6
412,7
413,6
414,4
415,4
416,3
417,2
418,2
419,2
420,4
421,2
422,1
423,2
424,2
425,3
426,3
427,3
428,6
429,5
430,4
431,3
432,0
433,0
434,0
435,2
436,2
437,2
438,3
439,3
440,2
441,2
442,1
443,1
444,2
445,1
446,3
447,3
448,3
449,4
450,5
451,3
452,3
453,7
454,5
455,5
456,4
457,5
458,5
459,5
460,3
461,2
462,4
463,4
464,6
465,5
466,6
467,6
468,5
469,5
470,6
471,8
472,6
473,5
474,3
475,4
476,3
477,4
478,4
479,5
480,5
481,5
482,4
483,4
484,1
485,3
486,3
487,6
488,6
489,4
490,5
491,5
492,5
493,5
494,5
495,5
496,6
497,4
498,6
499,6
500,9
