,n_problematic_contacts
0,6
1,4
2,3
3,1
4,1
5,0
6,5
7,7
8,9
9,10
10,11
11,10
12,8
13,8
14,7
15,9
16,7
17,10
18,8
19,9
20,8
21,10
22,11
23,10
24,10
25,11
26,9
27,8
28,5
29,5
30,6
31,6
32,9
33,10
34,9
35,9
36,12
37,11
38,10
39,8
40,5
41,8
42,10
43,7
44,5
45,5
46,3
47,3
48,1
49,2
50,2
51,6
52,5
53,6
54,6
55,8
56,6
57,5
58,8
59,8
60,9
61,9
62,7
63,5
64,4
65,6
66,7
67,10
68,12
69,10
70,9
71,8
72,7
73,9
74,6
75,7
76,7
77,5
78,6
79,7
80,7
81,7
82,9
83,8
84,10
85,6
86,8
87,9
88,8
89,9
90,8
91,9
92,9
93,8
94,7
95,10
96,7
97,5
98,6
99,6
100,7
101,5
102,5
103,6
104,5
105,6
106,5
107,5
108,4
109,3
110,3
111,2
112,3
113,4
114,5
115,7
116,8
117,6
118,6
119,2
120,3
121,3
122,4
123,2
124,2
125,5
126,7
127,6
128,5
129,3
130,8
131,5
132,3
133,4
134,4
135,4
136,4
137,6
138,7
139,6
140,4
141,7
142,8
143,7
144,10
145,7
146,7
147,5
148,6
149,7
150,9
151,8
152,8
153,8
154,10
155,7
156,4
157,8
158,5
159,7
160,6
161,5
162,4
163,3
164,4
165,5
166,4
167,2
168,1
169,4
170,5
171,3
172,2
173,3
174,3
175,3
176,4
177,3
178,3
179,3
180,2
181,4
182,6
183,5
184,5
185,7
186,10
187,12
188,13
189,11
190,4
191,7
192,7
193,8
194,7
195,4
196,3
197,2
198,3
199,4
200,6
201,6
202,6
203,6
204,5
205,5
206,5
207,4
208,4
209,3
210,4
211,7
212,6
213,7
214,5
215,7
216,9
217,6
218,4
219,4
220,3
221,4
222,1
223,2
224,2
225,5
226,2
227,5
228,5
229,4
230,3
231,5
232,4
233,5
234,5
235,3
236,2
237,4
238,3
239,3
240,5
241,5
242,6
243,5
244,3
245,3
246,4
247,4
248,8
249,10
250,7
251,5
252,4
253,3
254,2
255,4
256,4
257,4
258,5
259,3
260,2
261,2
262,2
263,1
264,1
265,2
266,5
267,6
268,11
269,12
270,7
271,7
272,4
273,3
274,5
275,9
276,11
277,12
278,10
279,13
280,14
281,13
282,14
283,10
284,8
285,8
286,10
287,12
288,9
289,11
290,8
291,11
292,9
293,9
294,9
295,7
296,5
297,7
298,5
299,7
300,8
301,6
302,7
303,7
304,6
305,6
306,5
307,7
308,5
309,5
310,4
311,6
312,4
313,7
314,7
315,12
316,13
317,9
318,6
319,5
320,6
321,7
322,7
323,7
324,4
325,9
326,11
327,11
328,9
329,9
330,7
331,7
332,9
333,8
334,7
335,9
336,7
337,8
338,5
339,3
340,5
341,9
342,10
343,12
344,12
345,11
346,8
347,8
348,11
349,12
350,12
351,12
352,16
353,14
354,14
355,13
356,8
357,10
358,11
359,8
360,8
361,7
362,5
363,8
364,9
365,7
366,7
367,8
368,7
369,8
370,7
371,9
372,6
373,4
374,4
375,3
376,1
377,2
378,3
379,3
380,4
381,5
382,8
383,9
384,10
385,10
386,9
387,9
388,9
389,11
390,15
391,13
392,14
393,14
394,11
395,11
396,13
397,10
398,9
399,7
400,6
401,6
402,6
403,7
404,10
405,6
406,5
407,7
408,7
409,7
410,7
411,6
412,4
413,7
414,7
415,7
416,4
417,2
418,3
419,3
420,5
421,4
422,4
423,6
424,4
425,6
426,6
427,10
428,10
429,11
430,11
431,9
432,9
433,9
434,6
435,8
436,5
437,7
438,9
439,7
440,7
441,12
442,14
443,11
444,9
445,7
446,5
447,4
448,7
449,7
450,7
451,4
452,9
453,9
454,10
455,9
456,5
457,6
458,3
459,5
460,3
461,4
462,4
463,7
464,3
465,5
466,6
467,8
468,6
469,6
470,9
471,11
472,11
473,7
474,8
475,6
476,4
477,9
478,5
479,7
480,8
481,7
482,5
483,5
484,6
485,4
486,3
487,2
488,4
489,9
490,7
491,6
492,7
493,4
494,3
495,5
496,7
497,7
498,7
499,5
500,8
