,n_problematic_contacts
0,26
1,19
2,14
3,14
4,12
5,8
6,8
7,8
8,11
9,18
10,18
11,18
12,18
13,20
14,19
15,23
16,23
17,27
18,25
19,19
20,23
21,31
22,28
23,32
24,27
25,22
26,26
27,28
28,31
29,36
30,41
31,31
32,40
33,38
34,35
35,37
36,36
37,31
38,24
39,35
40,33
41,32
42,30
43,27
44,23
45,21
46,25
47,23
48,19
49,21
50,21
51,26
52,28
53,31
54,30
55,32
56,31
57,30
58,24
59,29
60,28
61,29
62,24
63,19
64,26
65,25
66,23
67,26
68,26
69,22
70,25
71,27
72,30
73,27
74,23
75,22
76,23
77,19
78,20
79,20
80,20
81,23
82,21
83,22
84,21
85,17
86,20
87,27
88,27
89,24
90,25
91,23
92,25
93,29
94,30
95,19
96,17
97,19
98,22
99,16
100,29
101,26
102,30
103,28
104,28
105,22
106,21
107,31
108,28
109,22
110,23
111,24
112,16
113,23
114,22
115,22
116,20
117,21
118,25
119,26
120,19
121,20
122,20
123,23
124,20
125,20
126,20
127,17
128,17
129,15
130,18
131,22
132,21
133,25
134,24
135,20
136,18
137,22
138,19
139,20
140,20
141,19
142,21
143,26
144,24
145,24
146,19
147,19
148,23
149,25
150,23
151,22
152,23
153,22
154,31
155,32
156,36
157,33
158,32
159,26
160,26
161,26
162,26
163,23
164,21
165,18
166,19
167,12
168,12
169,13
170,16
171,23
172,24
173,24
174,25
175,21
176,25
177,15
178,21
179,23
180,21
181,25
182,23
183,22
184,22
185,19
186,14
187,12
188,16
189,22
190,23
191,24
192,20
193,28
194,28
195,30
196,32
197,32
198,22
199,24
200,25
201,28
202,34
203,23
204,23
205,25
206,24
207,23
208,26
209,29
210,30
211,26
212,25
213,25
214,24
215,23
216,22
217,21
218,23
219,24
220,19
221,20
222,20
223,19
224,19
225,17
226,19
227,17
228,13
229,16
230,19
231,18
232,21
233,18
234,20
235,27
236,18
237,24
238,23
239,18
240,19
241,17
242,20
243,21
244,23
245,23
246,24
247,24
248,24
249,24
250,26
251,25
252,23
253,18
254,20
255,16
256,15
257,16
258,17
259,16
260,16
261,16
262,19
263,18
264,20
265,16
266,18
267,19
268,22
269,25
270,20
271,25
272,27
273,25
274,26
275,23
276,28
277,29
278,35
279,29
280,30
281,26
282,24
283,20
284,19
285,15
286,15
287,15
288,22
289,22
290,21
291,25
292,21
293,25
294,20
295,18
296,17
297,20
298,20
299,18
300,17
301,18
302,22
303,26
304,23
305,25
306,26
307,31
308,29
309,22
310,20
311,27
312,23
313,25
314,19
315,23
316,21
317,22
318,22
319,22
320,19
321,22
322,19
323,22
324,24
325,23
326,16
327,19
328,19
329,17
330,13
331,14
332,13
333,13
334,17
335,16
336,18
337,16
338,18
339,19
340,23
341,27
342,19
343,19
344,19
345,25
346,31
347,32
348,28
349,29
350,35
351,33
352,32
353,34
354,36
355,37
356,40
357,36
358,29
359,35
360,35
361,33
362,35
363,43
364,41
365,36
366,32
367,30
368,24
369,28
370,23
371,22
372,21
373,23
374,19
375,20
376,20
377,17
378,17
379,22
380,23
381,21
382,25
383,28
384,27
385,28
386,26
387,25
388,28
389,34
390,29
391,30
392,26
393,27
394,21
395,22
396,20
397,26
398,25
399,28
400,25
401,28
402,32
403,32
404,29
405,26
406,34
407,36
408,40
409,48
410,37
411,36
412,34
413,34
414,35
415,36
416,35
417,41
418,39
419,33
420,28
421,26
422,25
423,21
424,19
425,19
426,20
427,22
428,19
429,20
430,22
431,15
432,17
433,17
434,28
435,32
436,30
437,34
438,30
439,23
440,21
441,19
442,21
443,20
444,21
445,21
446,21
447,22
448,17
449,20
450,23
451,18
452,18
453,19
454,22
455,25
456,26
457,29
458,23
459,30
460,27
461,24
462,22
463,20
464,22
465,23
466,20
467,20
468,15
469,15
470,20
471,23
472,16
473,16
474,21
475,19
476,18
477,18
478,22
479,20
480,20
481,20
482,21
483,21
484,21
485,19
486,25
487,25
488,23
489,22
490,20
491,21
492,17
493,16
494,15
495,15
496,15
497,17
498,19
499,22
500,18
