,n_problematic_contacts
0,9
1,5
2,6
3,6
4,6
5,8
6,6
7,7
8,6
9,5
10,6
11,4
12,4
13,4
14,4
15,4
16,3
17,4
18,5
19,5
20,6
21,7
22,6
23,6
24,6
25,5
26,1
27,2
28,3
29,5
30,7
31,8
32,11
33,7
34,7
35,8
36,9
37,11
38,11
39,15
40,13
41,9
42,9
43,11
44,8
45,7
46,10
47,8
48,7
49,10
50,11
51,13
52,12
53,10
54,11
55,9
56,8
57,7
58,7
59,10
60,10
61,10
62,13
63,9
64,8
65,6
66,9
67,7
68,8
69,9
70,9
71,6
72,10
73,10
74,9
75,9
76,8
77,8
78,8
79,9
80,8
81,7
82,7
83,7
84,7
85,7
86,8
87,8
88,9
89,8
90,8
91,9
92,10
93,13
94,12
95,12
96,8
97,8
98,10
99,9
100,8
101,8
102,7
103,8
104,10
105,10
106,7
107,5
108,8
109,11
110,11
111,10
112,12
113,9
114,9
115,10
116,8
117,10
118,13
119,11
120,9
121,9
122,12
123,12
124,11
125,9
126,9
127,7
128,8
129,10
130,9
131,8
132,7
133,6
134,6
135,6
136,6
137,8
138,6
139,11
140,8
141,5
142,6
143,5
144,5
145,7
146,9
147,8
148,3
149,3
150,5
151,6
152,9
153,9
154,9
155,9
156,10
157,11
158,7
159,5
160,5
161,5
162,6
163,7
164,10
165,8
166,10
167,8
168,7
169,7
170,8
171,9
172,8
173,8
174,8
175,8
176,9
177,6
178,8
179,8
180,10
181,12
182,8
183,7
184,7
185,6
186,9
187,10
188,7
189,8
190,8
191,7
192,7
193,7
194,8
195,15
196,12
197,14
198,13
199,15
200,13
201,11
202,22
203,19
204,19
205,19
206,13
207,15
208,13
209,15
210,11
211,13
212,16
213,16
214,17
215,14
216,14
217,15
218,11
219,13
220,12
221,11
222,7
223,8
224,7
225,7
226,7
227,6
228,5
229,8
230,12
231,10
232,8
233,4
234,5
235,6
236,7
237,5
238,5
239,6
240,9
241,11
242,10
243,11
244,10
245,6
246,7
247,5
248,5
249,4
250,7
251,4
252,4
253,6
254,5
255,4
256,4
257,5
258,7
259,7
260,5
261,8
262,4
263,7
264,7
265,8
266,7
267,5
268,6
269,6
270,8
271,8
272,11
273,10
274,9
275,10
276,10
277,8
278,6
279,7
280,6
281,7
282,7
283,7
284,6
285,4
286,5
287,6
288,6
289,6
290,6
291,8
292,8
293,7
294,6
295,7
296,8
297,7
298,7
299,5
300,4
301,5
302,5
303,6
304,9
305,10
306,8
307,9
308,11
309,13
310,12
311,12
312,8
313,10
314,6
315,9
316,14
317,15
318,14
319,15
320,14
321,11
322,9
323,9
324,8
325,9
326,13
327,12
328,8
329,7
330,5
331,6
332,4
333,5
334,9
335,8
336,9
337,10
338,12
339,9
340,7
341,7
342,6
343,7
344,10
345,12
346,14
347,10
348,3
349,4
350,5
351,7
352,9
353,7
354,11
355,11
356,8
357,9
358,6
359,6
360,7
361,6
362,7
363,6
364,6
365,5
366,5
367,4
368,5
369,7
370,7
371,6
372,5
373,7
374,7
375,7
376,10
377,8
378,8
379,8
380,7
381,10
382,12
383,10
384,8
385,7
386,10
387,13
388,12
389,11
390,10
391,11
392,9
393,14
394,14
395,12
396,11
397,11
398,9
399,9
400,7
401,7
402,7
403,9
404,8
405,12
406,11
407,10
408,13
409,10
410,9
411,12
412,12
413,12
414,12
415,10
416,12
417,9
418,7
419,7
420,8
421,7
422,7
423,8
424,6
425,7
426,6
427,7
428,8
429,11
430,12
431,12
432,10
433,14
434,13
435,14
436,11
437,11
438,7
439,11
440,8
441,10
442,11
443,9
444,9
445,7
446,6
447,8
448,7
449,7
450,9
451,8
452,10
453,8
454,7
455,9
456,4
457,5
458,7
459,12
460,10
461,9
462,8
463,12
464,7
465,6
466,5
467,5
468,5
469,4
470,5
471,6
472,8
473,7
474,9
475,9
476,9
477,8
478,8
479,9
480,7
481,9
482,7
483,13
484,10
485,10
486,9
487,9
488,10
489,13
490,14
491,14
492,12
493,11
494,13
495,12
496,12
497,13
498,13
499,14
500,13
