,n_problematic_contacts
0,27
1,23
2,26
3,19
4,19
5,18
6,20
7,21
8,19
9,23
10,22
11,22
12,24
13,21
14,23
15,25
16,23
17,30
18,30
19,28
20,22
21,18
22,19
23,20
24,22
25,25
26,25
27,19
28,15
29,19
30,14
31,21
32,20
33,27
34,25
35,23
36,23
37,20
38,23
39,19
40,25
41,27
42,25
43,20
44,20
45,27
46,29
47,24
48,34
49,31
50,30
51,26
52,29
53,23
54,20
55,22
56,21
57,33
58,40
59,39
60,36
61,31
62,32
63,29
64,23
65,23
66,24
67,24
68,22
69,24
70,22
71,22
72,23
73,21
74,17
75,18
76,19
77,19
78,18
79,20
80,28
81,24
82,28
83,29
84,31
85,29
86,26
87,28
88,29
89,22
90,24
91,27
92,24
93,29
94,24
95,21
96,23
97,19
98,19
99,19
100,21
101,20
102,11
103,12
104,14
105,11
106,13
107,16
108,19
109,16
110,16
111,17
112,19
113,17
114,9
115,13
116,11
117,14
118,11
119,10
120,11
121,13
122,19
123,24
124,23
125,21
126,18
127,16
128,19
129,19
130,20
131,19
132,27
133,25
134,35
135,32
136,31
137,33
138,36
139,36
140,32
141,30
142,22
143,27
144,27
145,24
146,26
147,24
148,25
149,25
150,22
151,22
152,20
153,23
154,24
155,18
156,21
157,20
158,21
159,17
160,14
161,10
162,10
163,13
164,17
165,21
166,18
167,21
168,25
169,27
170,30
171,27
172,24
173,20
174,17
175,15
176,15
177,16
178,17
179,24
180,23
181,22
182,21
183,22
184,16
185,17
186,24
187,23
188,24
189,22
190,30
191,25
192,23
193,19
194,20
195,19
196,20
197,17
198,22
199,24
200,30
201,31
202,28
203,29
204,30
205,28
206,30
207,34
208,33
209,34
210,33
211,25
212,22
213,21
214,23
215,32
216,28
217,26
218,23
219,20
220,18
221,18
222,18
223,23
224,20
225,15
226,22
227,23
228,21
229,19
230,15
231,18
232,16
233,22
234,27
235,27
236,27
237,26
238,21
239,27
240,26
241,18
242,18
243,17
244,25
245,22
246,26
247,26
248,28
249,21
250,20
251,24
252,24
253,26
254,29
255,30
256,23
257,23
258,23
259,24
260,25
261,28
262,29
263,27
264,22
265,22
266,27
267,21
268,21
269,21
270,25
271,26
272,29
273,34
274,37
275,28
276,30
277,23
278,26
279,28
280,26
281,33
282,31
283,31
284,30
285,29
286,28
287,26
288,25
289,20
290,26
291,24
292,27
293,28
294,31
295,30
296,27
297,28
298,27
299,24
300,25
301,26
302,25
303,20
304,27
305,24
306,25
307,28
308,29
309,17
310,19
311,19
312,19
313,19
314,20
315,20
316,14
317,16
318,19
319,27
320,22
321,22
322,25
323,23
324,21
325,27
326,21
327,20
328,20
329,20
330,27
331,34
332,35
333,32
334,38
335,40
336,33
337,32
338,24
339,27
340,27
341,24
342,22
343,21
344,23
345,32
346,22
347,20
348,22
349,26
350,27
351,21
352,22
353,22
354,22
355,24
356,24
357,18
358,21
359,19
360,22
361,24
362,26
363,25
364,23
365,26
366,23
367,24
368,22
369,20
370,20
371,26
372,26
373,24
374,21
375,23
376,27
377,25
378,25
379,19
380,24
381,22
382,19
383,22
384,18
385,23
386,26
387,27
388,26
389,25
390,26
391,21
392,22
393,20
394,22
395,24
396,23
397,21
398,18
399,15
400,13
401,16
402,12
403,16
404,23
405,23
406,23
407,22
408,20
409,20
410,19
411,28
412,27
413,27
414,26
415,12
416,14
417,19
418,19
419,19
420,25
421,29
422,34
423,34
424,36
425,37
426,32
427,22
428,20
429,24
430,26
431,18
432,19
433,22
434,21
435,19
436,21
437,15
438,18
439,22
440,20
441,23
442,31
443,26
444,34
445,33
446,37
447,35
448,29
449,30
450,26
451,28
452,25
453,22
454,23
455,19
456,19
457,20
458,21
459,16
460,16
461,20
462,24
463,23
464,23
465,19
466,24
467,24
468,24
469,26
470,22
471,23
472,22
473,20
474,21
475,21
476,29
477,30
478,28
479,24
480,18
481,20
482,24
483,21
484,27
485,22
486,21
487,19
488,15
489,16
490,14
491,13
492,13
493,16
494,15
495,17
496,17
497,15
498,21
499,20
500,24
