,n_problematic_contacts
0,1
1,1
2,1
3,0
4,1
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,1
15,0
16,0
17,0
18,0
19,1
20,1
21,1
22,1
23,1
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,1
35,0
36,0
37,0
38,0
39,0
40,2
41,2
42,0
43,1
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,1
52,1
53,1
54,1
55,0
56,0
57,0
58,1
59,1
60,1
61,1
62,1
63,2
64,2
65,1
66,1
67,1
68,1
69,1
70,1
71,2
72,1
73,1
74,1
75,1
76,1
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,1
86,1
87,1
88,2
89,2
90,3
91,3
92,2
93,1
94,1
95,0
96,0
97,0
98,2
99,3
100,3
101,4
102,1
103,1
104,1
105,0
106,1
107,1
108,3
109,2
110,2
111,1
112,1
113,1
114,1
115,1
116,2
117,1
118,1
119,1
120,1
121,1
122,1
123,2
124,2
125,3
126,2
127,2
128,2
129,1
130,0
131,0
132,1
133,2
134,2
135,2
136,2
137,2
138,2
139,2
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,1
159,2
160,4
161,4
162,4
163,4
164,4
165,4
166,4
167,4
168,3
169,3
170,3
171,3
172,3
173,3
174,3
175,3
176,1
177,3
178,3
179,2
180,2
181,2
182,2
183,3
184,4
185,1
186,2
187,3
188,3
189,3
190,3
191,3
192,3
193,1
194,1
195,1
196,1
197,1
198,1
199,3
200,3
201,3
202,3
203,2
204,0
205,0
206,0
207,0
208,0
209,2
210,1
211,1
212,1
213,1
214,1
215,1
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,1
228,1
229,1
230,1
231,1
232,0
233,0
234,0
235,0
236,0
237,1
238,1
239,1
240,1
241,1
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,1
251,1
252,1
253,1
254,0
255,0
256,1
257,1
258,0
259,0
260,0
261,0
262,1
263,0
264,0
265,0
266,0
267,0
268,0
269,1
270,1
271,1
272,1
273,1
274,0
275,1
276,1
277,2
278,1
279,1
280,2
281,1
282,1
283,3
284,2
285,2
286,1
287,1
288,1
289,0
290,3
291,2
292,2
293,2
294,2
295,0
296,0
297,0
298,0
299,0
300,2
301,2
302,2
303,2
304,3
305,3
306,2
307,0
308,0
309,1
310,1
311,1
312,1
313,2
314,1
315,1
316,1
317,1
318,1
319,1
320,1
321,1
322,1
323,2
324,2
325,2
326,2
327,1
328,1
329,2
330,2
331,3
332,2
333,1
334,2
335,2
336,3
337,2
338,0
339,0
340,0
341,1
342,1
343,2
344,2
345,2
346,0
347,2
348,3
349,3
350,3
351,3
352,3
353,3
354,3
355,1
356,1
357,1
358,1
359,1
360,1
361,2
362,2
363,2
364,1
365,1
366,0
367,1
368,1
369,2
370,2
371,2
372,2
373,1
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,1
391,1
392,1
393,1
394,0
395,0
396,1
397,2
398,2
399,2
400,2
401,0
402,0
403,1
404,1
405,0
406,0
407,1
408,1
409,1
410,1
411,1
412,0
413,0
414,0
415,0
416,0
417,1
418,1
419,1
420,1
421,1
422,0
423,0
424,0
425,0
426,0
427,1
428,1
429,1
430,3
431,4
432,4
433,2
434,2
435,3
436,1
437,0
438,1
439,3
440,3
441,3
442,2
443,1
444,3
445,1
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,1
454,0
455,0
456,2
457,3
458,3
459,2
460,2
461,1
462,1
463,1
464,1
465,0
466,1
467,1
468,1
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,1
484,1
485,1
486,0
487,0
488,1
489,3
490,3
491,2
492,2
493,2
494,2
495,1
496,0
497,0
498,0
499,1
500,1
