,n_problematic_contacts
0,5
1,3
2,0
3,0
4,0
5,1
6,1
7,1
8,2
9,3
10,1
11,2
12,3
13,4
14,3
15,3
16,2
17,2
18,2
19,4
20,5
21,5
22,5
23,5
24,5
25,9
26,10
27,8
28,8
29,7
30,5
31,5
32,5
33,6
34,5
35,4
36,4
37,5
38,5
39,5
40,4
41,3
42,4
43,5
44,2
45,2
46,3
47,3
48,3
49,2
50,1
51,2
52,2
53,3
54,2
55,2
56,3
57,2
58,3
59,3
60,2
61,3
62,5
63,4
64,2
65,1
66,1
67,0
68,0
69,1
70,2
71,4
72,5
73,5
74,3
75,4
76,5
77,7
78,8
79,7
80,2
81,2
82,5
83,4
84,3
85,2
86,2
87,3
88,4
89,4
90,2
91,3
92,3
93,5
94,6
95,5
96,5
97,3
98,5
99,4
100,3
101,1
102,3
103,1
104,3
105,1
106,1
107,1
108,0
109,1
110,2
111,1
112,2
113,5
114,6
115,5
116,5
117,3
118,6
119,4
120,8
121,3
122,2
123,4
124,3
125,3
126,5
127,6
128,6
129,4
130,7
131,7
132,6
133,7
134,8
135,6
136,5
137,5
138,5
139,5
140,7
141,10
142,11
143,11
144,11
145,12
146,7
147,7
148,9
149,8
150,6
151,6
152,7
153,6
154,4
155,4
156,4
157,3
158,4
159,6
160,4
161,5
162,3
163,4
164,4
165,4
166,4
167,2
168,2
169,4
170,4
171,5
172,5
173,6
174,5
175,5
176,6
177,6
178,5
179,4
180,3
181,2
182,3
183,4
184,4
185,5
186,4
187,4
188,5
189,6
190,4
191,5
192,4
193,6
194,8
195,4
196,5
197,1
198,3
199,4
200,4
201,2
202,3
203,4
204,2
205,2
206,2
207,4
208,5
209,8
210,6
211,5
212,7
213,7
214,5
215,5
216,6
217,6
218,6
219,7
220,8
221,6
222,9
223,9
224,8
225,8
226,6
227,5
228,6
229,5
230,6
231,4
232,4
233,3
234,3
235,3
236,5
237,5
238,5
239,5
240,6
241,6
242,6
243,3
244,2
245,2
246,3
247,3
248,4
249,5
250,6
251,8
252,6
253,4
254,4
255,3
256,5
257,3
258,3
259,5
260,4
261,5
262,4
263,3
264,3
265,2
266,4
267,4
268,5
269,6
270,5
271,5
272,7
273,8
274,9
275,8
276,9
277,7
278,5
279,6
280,8
281,8
282,10
283,7
284,6
285,9
286,10
287,11
288,7
289,7
290,6
291,4
292,4
293,5
294,6
295,7
296,7
297,6
298,4
299,4
300,3
301,4
302,4
303,3
304,6
305,7
306,8
307,9
308,11
309,11
310,11
311,9
312,8
313,7
314,7
315,7
316,7
317,7
318,7
319,9
320,8
321,7
322,7
323,8
324,12
325,12
326,8
327,8
328,7
329,6
330,5
331,4
332,6
333,6
334,4
335,6
336,5
337,4
338,3
339,1
340,2
341,1
342,2
343,4
344,4
345,5
346,5
347,4
348,5
349,4
350,5
351,10
352,10
353,7
354,9
355,6
356,7
357,8
358,4
359,4
360,3
361,5
362,3
363,3
364,5
365,2
366,3
367,3
368,1
369,1
370,1
371,1
372,2
373,2
374,3
375,3
376,3
377,1
378,1
379,1
380,1
381,0
382,0
383,2
384,1
385,0
386,2
387,3
388,3
389,4
390,4
391,3
392,4
393,3
394,3
395,2
396,1
397,2
398,1
399,1
400,2
401,3
402,4
403,3
404,2
405,6
406,8
407,6
408,2
409,3
410,3
411,3
412,3
413,2
414,2
415,3
416,3
417,5
418,4
419,5
420,4
421,2
422,3
423,2
424,2
425,1
426,1
427,2
428,2
429,3
430,3
431,4
432,6
433,4
434,3
435,4
436,3
437,6
438,4
439,4
440,6
441,9
442,5
443,5
444,5
445,3
446,2
447,3
448,2
449,2
450,1
451,2
452,3
453,3
454,1
455,1
456,1
457,2
458,3
459,2
460,3
461,2
462,2
463,4
464,2
465,2
466,4
467,3
468,2
469,4
470,3
471,4
472,6
473,9
474,9
475,10
476,8
477,8
478,9
479,9
480,7
481,7
482,5
483,4
484,5
485,3
486,5
487,5
488,5
489,8
490,8
491,13
492,11
493,8
494,8
495,5
496,8
497,8
498,7
499,8
500,9
