,n_problematic_contacts
0,24
1,17
2,20
3,19
4,17
5,17
6,17
7,16
8,16
9,16
10,11
11,14
12,18
13,11
14,15
15,12
16,20
17,16
18,18
19,13
20,15
21,15
22,15
23,19
24,15
25,22
26,27
27,30
28,33
29,37
30,31
31,24
32,25
33,23
34,28
35,23
36,28
37,31
38,30
39,28
40,28
41,19
42,18
43,19
44,19
45,22
46,25
47,27
48,25
49,26
50,24
51,24
52,23
53,22
54,21
55,26
56,24
57,21
58,20
59,24
60,31
61,30
62,32
63,31
64,31
65,34
66,31
67,27
68,22
69,15
70,21
71,21
72,16
73,14
74,15
75,21
76,19
77,20
78,25
79,23
80,22
81,21
82,22
83,22
84,26
85,33
86,26
87,26
88,23
89,25
90,17
91,19
92,22
93,22
94,24
95,26
96,25
97,34
98,24
99,28
100,25
101,18
102,15
103,14
104,18
105,16
106,12
107,11
108,10
109,11
110,17
111,16
112,14
113,14
114,15
115,12
116,12
117,12
118,10
119,15
120,17
121,17
122,17
123,15
124,17
125,16
126,17
127,14
128,16
129,17
130,15
131,19
132,15
133,20
134,28
135,28
136,30
137,26
138,23
139,25
140,15
141,18
142,21
143,24
144,22
145,21
146,21
147,17
148,20
149,20
150,13
151,14
152,17
153,18
154,13
155,20
156,16
157,25
158,17
159,14
160,19
161,20
162,24
163,22
164,22
165,26
166,23
167,22
168,17
169,16
170,24
171,26
172,25
173,24
174,23
175,26
176,19
177,19
178,22
179,27
180,32
181,35
182,37
183,28
184,25
185,31
186,34
187,33
188,26
189,23
190,20
191,26
192,28
193,33
194,34
195,38
196,37
197,29
198,30
199,37
200,24
201,26
202,21
203,21
204,31
205,31
206,27
207,25
208,20
209,21
210,28
211,29
212,30
213,27
214,23
215,24
216,21
217,25
218,24
219,26
220,23
221,28
222,29
223,26
224,23
225,20
226,24
227,25
228,26
229,35
230,31
231,29
232,25
233,21
234,24
235,25
236,19
237,19
238,21
239,22
240,21
241,23
242,21
243,24
244,20
245,18
246,22
247,34
248,30
249,28
250,29
251,28
252,25
253,23
254,26
255,30
256,28
257,26
258,27
259,29
260,22
261,23
262,27
263,27
264,25
265,28
266,26
267,29
268,32
269,36
270,27
271,24
272,19
273,26
274,26
275,29
276,26
277,20
278,21
279,21
280,24
281,22
282,27
283,22
284,24
285,21
286,25
287,29
288,26
289,31
290,30
291,32
292,24
293,23
294,24
295,27
296,26
297,26
298,27
299,20
300,20
301,23
302,21
303,24
304,26
305,27
306,24
307,22
308,24
309,19
310,24
311,28
312,18
313,16
314,22
315,27
316,35
317,35
318,27
319,27
320,30
321,26
322,22
323,25
324,33
325,41
326,36
327,38
328,37
329,36
330,37
331,36
332,37
333,32
334,30
335,30
336,31
337,38
338,36
339,38
340,39
341,36
342,34
343,31
344,28
345,24
346,26
347,27
348,31
349,33
350,33
351,31
352,33
353,33
354,33
355,34
356,35
357,44
358,45
359,42
360,37
361,32
362,36
363,28
364,32
365,34
366,33
367,33
368,28
369,27
370,33
371,30
372,34
373,34
374,28
375,27
376,30
377,30
378,27
379,25
380,33
381,30
382,27
383,28
384,30
385,36
386,43
387,34
388,37
389,39
390,37
391,33
392,31
393,32
394,34
395,29
396,27
397,28
398,29
399,26
400,24
401,18
402,21
403,22
404,27
405,24
406,23
407,24
408,19
409,19
410,23
411,22
412,21
413,20
414,20
415,17
416,18
417,21
418,22
419,23
420,25
421,21
422,18
423,16
424,21
425,26
426,28
427,25
428,21
429,17
430,17
431,19
432,16
433,16
434,19
435,18
436,21
437,28
438,20
439,17
440,21
441,24
442,26
443,27
444,20
445,22
446,20
447,24
448,23
449,24
450,20
451,20
452,22
453,24
454,29
455,29
456,29
457,27
458,33
459,30
460,26
461,31
462,28
463,25
464,34
465,40
466,43
467,43
468,38
469,37
470,31
471,30
472,27
473,27
474,26
475,28
476,26
477,24
478,20
479,19
480,22
481,21
482,18
483,15
484,17
485,20
486,20
487,22
488,15
489,19
490,19
491,21
492,24
493,26
494,23
495,23
496,25
497,17
498,18
499,20
500,25
