,n_problematic_contacts
0,6
1,4
2,1
3,1
4,0
5,0
6,0
7,1
8,1
9,2
10,1
11,1
12,1
13,1
14,2
15,2
16,2
17,1
18,1
19,0
20,0
21,0
22,0
23,1
24,2
25,0
26,1
27,1
28,1
29,2
30,3
31,3
32,0
33,0
34,2
35,2
36,2
37,2
38,1
39,2
40,1
41,2
42,3
43,3
44,5
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,3
53,3
54,3
55,4
56,2
57,2
58,2
59,2
60,1
61,1
62,2
63,1
64,1
65,2
66,2
67,2
68,1
69,1
70,1
71,0
72,0
73,0
74,2
75,2
76,2
77,1
78,4
79,6
80,7
81,7
82,7
83,9
84,6
85,2
86,3
87,3
88,3
89,4
90,4
91,3
92,3
93,3
94,5
95,4
96,5
97,7
98,7
99,6
100,4
101,5
102,4
103,5
104,3
105,3
106,3
107,1
108,2
109,2
110,1
111,1
112,3
113,4
114,4
115,6
116,6
117,6
118,5
119,4
120,4
121,6
122,3
123,3
124,2
125,4
126,3
127,3
128,2
129,3
130,4
131,4
132,6
133,4
134,5
135,4
136,3
137,1
138,0
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,0
150,0
151,0
152,1
153,1
154,0
155,0
156,0
157,0
158,1
159,1
160,1
161,2
162,2
163,2
164,1
165,2
166,2
167,2
168,2
169,1
170,2
171,2
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,1
180,1
181,2
182,1
183,1
184,1
185,0
186,0
187,1
188,1
189,1
190,0
191,0
192,0
193,0
194,1
195,2
196,2
197,1
198,3
199,5
200,4
201,3
202,2
203,3
204,1
205,1
206,1
207,3
208,2
209,2
210,2
211,2
212,1
213,0
214,0
215,0
216,2
217,0
218,0
219,1
220,1
221,2
222,2
223,3
224,3
225,4
226,3
227,3
228,1
229,1
230,1
231,2
232,2
233,1
234,1
235,2
236,2
237,2
238,2
239,1
240,1
241,1
242,1
243,2
244,1
245,1
246,0
247,1
248,1
249,1
250,1
251,2
252,2
253,1
254,1
255,1
256,1
257,1
258,1
259,1
260,1
261,1
262,1
263,1
264,2
265,2
266,1
267,1
268,0
269,1
270,1
271,0
272,0
273,0
274,0
275,0
276,1
277,1
278,1
279,0
280,0
281,0
282,1
283,1
284,1
285,1
286,1
287,1
288,0
289,0
290,1
291,0
292,0
293,1
294,2
295,2
296,2
297,0
298,0
299,1
300,1
301,2
302,0
303,1
304,0
305,0
306,0
307,2
308,2
309,3
310,2
311,1
312,0
313,0
314,1
315,1
316,1
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,1
329,1
330,2
331,2
332,1
333,1
334,2
335,1
336,1
337,2
338,4
339,5
340,5
341,5
342,5
343,4
344,6
345,6
346,4
347,4
348,4
349,2
350,3
351,2
352,4
353,3
354,3
355,4
356,2
357,1
358,1
359,0
360,1
361,1
362,3
363,4
364,4
365,2
366,2
367,1
368,1
369,1
370,1
371,0
372,0
373,1
374,2
375,2
376,3
377,3
378,4
379,4
380,4
381,3
382,2
383,1
384,0
385,1
386,2
387,2
388,1
389,2
390,2
391,0
392,1
393,2
394,1
395,1
396,3
397,2
398,2
399,2
400,1
401,0
402,1
403,1
404,2
405,2
406,2
407,2
408,1
409,3
410,2
411,1
412,1
413,1
414,1
415,3
416,2
417,3
418,5
419,7
420,6
421,6
422,5
423,4
424,3
425,4
426,4
427,5
428,4
429,2
430,2
431,2
432,4
433,4
434,4
435,5
436,4
437,3
438,5
439,5
440,3
441,2
442,1
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,0
451,0
452,0
453,1
454,1
455,1
456,1
457,1
458,2
459,2
460,3
461,2
462,0
463,1
464,1
465,4
466,3
467,2
468,1
469,1
470,1
471,1
472,2
473,2
474,2
475,2
476,1
477,2
478,0
479,0
480,0
481,0
482,5
483,5
484,5
485,3
486,1
487,2
488,4
489,3
490,5
491,4
492,5
493,7
494,5
495,3
496,3
497,3
498,4
499,2
500,2
