,n_problematic_contacts
0,46
1,36
2,33
3,21
4,21
5,22
6,25
7,24
8,21
9,23
10,23
11,21
12,19
13,22
14,19
15,22
16,21
17,21
18,22
19,19
20,22
21,31
22,29
23,29
24,32
25,33
26,32
27,39
28,41
29,40
30,38
31,32
32,33
33,34
34,36
35,46
36,46
37,47
38,50
39,60
40,62
41,62
42,50
43,48
44,42
45,42
46,50
47,52
48,43
49,45
50,42
51,38
52,37
53,38
54,41
55,40
56,40
57,38
58,39
59,38
60,43
61,41
62,44
63,41
64,51
65,51
66,44
67,42
68,47
69,47
70,46
71,46
72,52
73,46
74,47
75,40
76,34
77,35
78,36
79,34
80,36
81,33
82,37
83,39
84,36
85,36
86,31
87,27
88,29
89,24
90,24
91,27
92,24
93,35
94,31
95,28
96,32
97,37
98,40
99,36
100,32
101,27
102,27
103,23
104,19
105,20
106,28
107,22
108,24
109,19
110,17
111,24
112,28
113,22
114,24
115,22
116,22
117,20
118,22
119,19
120,21
121,17
122,20
123,15
124,18
125,18
126,21
127,22
128,26
129,25
130,25
131,29
132,34
133,36
134,43
135,38
136,37
137,36
138,33
139,26
140,27
141,23
142,25
143,26
144,20
145,21
146,18
147,17
148,23
149,20
150,21
151,23
152,22
153,25
154,23
155,20
156,23
157,22
158,22
159,21
160,24
161,20
162,17
163,15
164,15
165,27
166,26
167,25
168,23
169,26
170,29
171,32
172,33
173,27
174,24
175,26
176,31
177,30
178,29
179,33
180,30
181,34
182,38
183,36
184,30
185,34
186,24
187,22
188,22
189,28
190,22
191,22
192,20
193,21
194,22
195,23
196,23
197,25
198,27
199,35
200,31
201,27
202,26
203,28
204,25
205,28
206,30
207,32
208,35
209,31
210,35
211,35
212,35
213,32
214,34
215,36
216,39
217,32
218,29
219,33
220,29
221,29
222,29
223,28
224,29
225,21
226,22
227,20
228,24
229,28
230,25
231,27
232,23
233,25
234,29
235,29
236,25
237,30
238,30
239,26
240,26
241,27
242,38
243,27
244,30
245,28
246,28
247,29
248,26
249,32
250,29
251,26
252,24
253,25
254,27
255,24
256,30
257,27
258,26
259,23
260,26
261,28
262,28
263,25
264,27
265,23
266,24
267,27
268,30
269,23
270,22
271,25
272,23
273,25
274,28
275,33
276,30
277,36
278,30
279,36
280,37
281,48
282,38
283,37
284,33
285,32
286,29
287,30
288,33
289,28
290,36
291,38
292,36
293,35
294,36
295,32
296,37
297,39
298,35
299,36
300,33
301,29
302,27
303,25
304,28
305,28
306,24
307,28
308,33
309,31
310,32
311,31
312,29
313,34
314,27
315,27
316,26
317,22
318,24
319,21
320,21
321,28
322,28
323,24
324,28
325,28
326,28
327,31
328,26
329,26
330,26
331,32
332,33
333,29
334,36
335,35
336,30
337,33
338,34
339,33
340,35
341,42
342,38
343,33
344,28
345,32
346,30
347,27
348,28
349,31
350,33
351,39
352,36
353,36
354,37
355,35
356,40
357,39
358,47
359,38
360,34
361,37
362,33
363,32
364,28
365,26
366,27
367,26
368,29
369,34
370,29
371,27
372,19
373,18
374,20
375,20
376,21
377,26
378,21
379,21
380,21
381,16
382,17
383,16
384,16
385,16
386,16
387,16
388,16
389,22
390,27
391,25
392,30
393,30
394,23
395,27
396,21
397,18
398,23
399,21
400,18
401,22
402,32
403,35
404,36
405,35
406,27
407,24
408,23
409,28
410,33
411,28
412,34
413,29
414,30
415,26
416,26
417,31
418,29
419,26
420,20
421,19
422,22
423,21
424,23
425,23
426,26
427,32
428,26
429,27
430,28
431,29
432,31
433,30
434,27
435,23
436,24
437,27
438,28
439,31
440,28
441,23
442,32
443,35
444,35
445,32
446,35
447,32
448,35
449,31
450,32
451,34
452,34
453,33
454,38
455,35
456,38
457,39
458,41
459,42
460,39
461,30
462,28
463,29
464,29
465,32
466,32
467,29
468,26
469,27
470,21
471,23
472,27
473,25
474,23
475,25
476,27
477,32
478,34
479,35
480,36
481,36
482,38
483,29
484,15
485,19
486,18
487,24
488,24
489,26
490,25
491,24
492,25
493,27
494,26
495,20
496,23
497,25
498,28
499,29
500,25
