,n_problematic_contacts
0,1
1,1
2,2
3,1
4,1
5,0
6,1
7,1
8,1
9,0
10,0
11,0
12,0
13,0
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,1
35,1
36,1
37,1
38,1
39,3
40,2
41,1
42,2
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,2
51,1
52,2
53,2
54,2
55,1
56,1
57,1
58,1
59,1
60,1
61,0
62,0
63,0
64,0
65,1
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,1
79,1
80,1
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,2
98,2
99,2
100,2
101,1
102,2
103,1
104,2
105,1
106,1
107,1
108,1
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,1
121,1
122,2
123,2
124,1
125,0
126,0
127,0
128,0
129,0
130,0
131,1
132,1
133,0
134,1
135,1
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,1
158,1
159,0
160,1
161,1
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,1
177,0
178,1
179,2
180,1
181,2
182,1
183,1
184,2
185,1
186,1
187,3
188,1
189,0
190,0
191,0
192,0
193,1
194,1
195,3
196,3
197,3
198,1
199,0
200,0
201,0
202,0
203,0
204,0
205,1
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,2
217,1
218,2
219,2
220,1
221,1
222,1
223,2
224,2
225,2
226,1
227,2
228,2
229,1
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,1
239,1
240,1
241,1
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,1
252,0
253,0
254,0
255,0
256,1
257,1
258,3
259,1
260,1
261,1
262,1
263,1
264,0
265,0
266,0
267,1
268,0
269,0
270,0
271,0
272,0
273,1
274,2
275,3
276,3
277,2
278,3
279,2
280,1
281,2
282,2
283,3
284,3
285,1
286,0
287,0
288,0
289,1
290,1
291,1
292,1
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,1
308,0
309,0
310,1
311,1
312,1
313,0
314,0
315,1
316,1
317,1
318,1
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,1
334,1
335,1
336,0
337,0
338,0
339,1
340,0
341,0
342,1
343,2
344,3
345,3
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,1
356,1
357,0
358,0
359,0
360,1
361,2
362,1
363,1
364,1
365,1
366,1
367,1
368,1
369,2
370,2
371,1
372,1
373,2
374,2
375,2
376,1
377,1
378,2
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,1
388,1
389,1
390,1
391,1
392,1
393,1
394,1
395,1
396,2
397,3
398,2
399,2
400,2
401,2
402,1
403,1
404,1
405,2
406,2
407,4
408,5
409,2
410,6
411,4
412,2
413,0
414,0
415,1
416,1
417,1
418,1
419,2
420,1
421,1
422,1
423,0
424,0
425,0
426,1
427,1
428,2
429,1
430,2
431,2
432,2
433,2
434,1
435,1
436,1
437,1
438,1
439,1
440,1
441,1
442,1
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,1
455,2
456,2
457,3
458,2
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,2
469,2
470,0
471,1
472,2
473,1
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,1
482,3
483,2
484,1
485,0
486,1
487,1
488,1
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,1
497,2
498,2
499,2
500,2
