,n_problematic_contacts
0,3
1,2
2,1
3,0
4,0
5,1
6,1
7,1
8,0
9,0
10,0
11,1
12,1
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,1
21,1
22,1
23,1
24,0
25,0
26,1
27,0
28,0
29,0
30,1
31,1
32,1
33,2
34,2
35,1
36,1
37,0
38,0
39,0
40,0
41,0
42,2
43,1
44,2
45,2
46,2
47,2
48,3
49,1
50,3
51,1
52,1
53,2
54,2
55,1
56,1
57,1
58,2
59,1
60,2
61,2
62,2
63,2
64,4
65,4
66,6
67,4
68,5
69,3
70,5
71,2
72,2
73,1
74,3
75,4
76,4
77,3
78,3
79,2
80,2
81,1
82,1
83,0
84,1
85,2
86,4
87,1
88,0
89,1
90,1
91,1
92,1
93,0
94,0
95,1
96,1
97,0
98,0
99,0
100,1
101,2
102,2
103,0
104,0
105,0
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,1
124,1
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,3
134,4
135,3
136,1
137,2
138,2
139,2
140,2
141,0
142,1
143,2
144,3
145,2
146,2
147,4
148,3
149,2
150,1
151,2
152,2
153,2
154,1
155,1
156,2
157,2
158,3
159,5
160,3
161,2
162,1
163,0
164,0
165,0
166,1
167,0
168,1
169,0
170,3
171,1
172,3
173,4
174,2
175,2
176,2
177,1
178,1
179,2
180,3
181,1
182,0
183,0
184,0
185,2
186,2
187,1
188,1
189,2
190,2
191,2
192,1
193,2
194,2
195,3
196,3
197,2
198,0
199,1
200,2
201,2
202,2
203,2
204,2
205,0
206,1
207,4
208,1
209,2
210,1
211,2
212,5
213,5
214,4
215,4
216,6
217,8
218,6
219,5
220,5
221,3
222,3
223,3
224,1
225,1
226,1
227,1
228,1
229,2
230,3
231,3
232,3
233,5
234,4
235,5
236,3
237,2
238,2
239,6
240,5
241,4
242,3
243,2
244,1
245,6
246,7
247,3
248,4
249,3
250,2
251,5
252,4
253,3
254,2
255,2
256,2
257,1
258,2
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,2
267,1
268,2
269,2
270,3
271,4
272,3
273,2
274,2
275,2
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,1
285,1
286,1
287,0
288,0
289,1
290,2
291,1
292,0
293,0
294,0
295,0
296,1
297,1
298,2
299,0
300,0
301,0
302,0
303,0
304,1
305,2
306,2
307,2
308,2
309,1
310,1
311,1
312,1
313,3
314,4
315,4
316,2
317,1
318,1
319,1
320,1
321,1
322,3
323,2
324,1
325,2
326,1
327,2
328,2
329,1
330,2
331,2
332,3
333,2
334,2
335,1
336,0
337,1
338,2
339,1
340,2
341,4
342,3
343,4
344,1
345,1
346,1
347,0
348,1
349,0
350,0
351,0
352,1
353,2
354,1
355,2
356,1
357,2
358,2
359,2
360,2
361,0
362,0
363,0
364,0
365,1
366,1
367,2
368,2
369,3
370,3
371,2
372,2
373,1
374,2
375,2
376,1
377,1
378,1
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,1
388,1
389,1
390,0
391,1
392,3
393,4
394,4
395,4
396,2
397,4
398,4
399,7
400,2
401,1
402,1
403,0
404,0
405,2
406,1
407,1
408,1
409,2
410,2
411,3
412,4
413,3
414,3
415,2
416,2
417,2
418,2
419,1
420,1
421,2
422,1
423,0
424,0
425,1
426,0
427,1
428,1
429,1
430,1
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,1
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,1
448,1
449,0
450,0
451,0
452,0
453,1
454,2
455,1
456,3
457,3
458,1
459,1
460,1
461,2
462,3
463,3
464,2
465,1
466,2
467,3
468,3
469,4
470,4
471,4
472,4
473,5
474,4
475,3
476,3
477,3
478,2
479,2
480,1
481,1
482,1
483,2
484,2
485,2
486,1
487,1
488,2
489,2
490,3
491,2
492,1
493,0
494,1
495,0
496,0
497,0
498,2
499,4
500,3
