,n_problematic_contacts
0,10
1,3
2,3
3,2
4,3
5,6
6,7
7,4
8,1
9,1
10,3
11,2
12,2
13,4
14,6
15,4
16,5
17,2
18,2
19,4
20,5
21,5
22,5
23,9
24,11
25,4
26,7
27,6
28,4
29,5
30,5
31,5
32,8
33,9
34,7
35,8
36,7
37,6
38,7
39,9
40,7
41,8
42,10
43,10
44,13
45,12
46,11
47,17
48,14
49,16
50,15
51,14
52,14
53,16
54,11
55,10
56,9
57,10
58,7
59,7
60,8
61,8
62,6
63,6
64,10
65,10
66,8
67,8
68,7
69,10
70,10
71,9
72,7
73,8
74,7
75,10
76,9
77,10
78,10
79,8
80,7
81,4
82,5
83,8
84,8
85,9
86,9
87,10
88,12
89,8
90,8
91,8
92,8
93,11
94,9
95,8
96,11
97,9
98,9
99,5
100,6
101,8
102,6
103,11
104,10
105,10
106,8
107,9
108,12
109,10
110,11
111,13
112,10
113,6
114,6
115,8
116,6
117,5
118,6
119,6
120,6
121,3
122,6
123,5
124,6
125,7
126,8
127,5
128,4
129,4
130,2
131,3
132,4
133,6
134,5
135,5
136,8
137,9
138,11
139,10
140,9
141,9
142,8
143,8
144,3
145,7
146,3
147,5
148,5
149,8
150,3
151,5
152,5
153,2
154,6
155,5
156,4
157,5
158,3
159,5
160,6
161,6
162,6
163,5
164,4
165,4
166,7
167,7
168,7
169,10
170,9
171,11
172,9
173,10
174,9
175,11
176,8
177,7
178,11
179,7
180,8
181,9
182,6
183,4
184,5
185,8
186,6
187,7
188,12
189,9
190,6
191,6
192,7
193,6
194,7
195,8
196,6
197,6
198,6
199,3
200,3
201,3
202,4
203,4
204,2
205,3
206,3
207,3
208,6
209,4
210,3
211,2
212,4
213,2
214,5
215,5
216,4
217,4
218,5
219,6
220,7
221,11
222,8
223,8
224,9
225,8
226,9
227,9
228,9
229,7
230,4
231,2
232,2
233,5
234,5
235,6
236,6
237,6
238,8
239,6
240,7
241,5
242,2
243,3
244,7
245,6
246,5
247,2
248,3
249,3
250,3
251,3
252,4
253,5
254,6
255,7
256,8
257,9
258,10
259,12
260,12
261,10
262,8
263,3
264,3
265,6
266,6
267,6
268,6
269,8
270,5
271,4
272,8
273,4
274,5
275,5
276,6
277,6
278,6
279,4
280,6
281,6
282,5
283,7
284,5
285,4
286,5
287,7
288,10
289,7
290,7
291,6
292,6
293,6
294,6
295,6
296,5
297,4
298,5
299,4
300,3
301,3
302,6
303,4
304,4
305,4
306,5
307,5
308,6
309,7
310,9
311,7
312,9
313,10
314,13
315,9
316,9
317,13
318,12
319,9
320,8
321,11
322,10
323,9
324,10
325,10
326,15
327,16
328,15
329,14
330,15
331,16
332,15
333,10
334,10
335,9
336,9
337,10
338,9
339,6
340,7
341,4
342,5
343,5
344,8
345,7
346,8
347,9
348,8
349,8
350,5
351,6
352,8
353,9
354,10
355,12
356,11
357,10
358,8
359,6
360,6
361,7
362,8
363,8
364,10
365,6
366,6
367,4
368,5
369,6
370,7
371,4
372,10
373,9
374,8
375,8
376,8
377,9
378,5
379,6
380,10
381,12
382,11
383,12
384,11
385,10
386,9
387,10
388,7
389,6
390,6
391,5
392,5
393,4
394,5
395,6
396,4
397,4
398,5
399,4
400,7
401,7
402,5
403,7
404,9
405,11
406,9
407,11
408,12
409,14
410,11
411,10
412,9
413,7
414,12
415,13
416,10
417,11
418,17
419,13
420,10
421,11
422,13
423,14
424,9
425,10
426,6
427,7
428,6
429,5
430,7
431,7
432,8
433,4
434,3
435,3
436,4
437,6
438,4
439,6
440,6
441,10
442,13
443,12
444,9
445,9
446,8
447,9
448,9
449,10
450,10
451,10
452,11
453,15
454,11
455,12
456,11
457,15
458,17
459,16
460,15
461,14
462,14
463,15
464,15
465,13
466,13
467,14
468,13
469,10
470,12
471,11
472,11
473,10
474,9
475,9
476,10
477,11
478,8
479,9
480,7
481,5
482,7
483,11
484,6
485,4
486,11
487,12
488,14
489,10
490,4
491,6
492,8
493,7
494,7
495,6
496,8
497,10
498,9
499,9
500,8
