,n_problematic_contacts
0,17
1,14
2,14
3,9
4,8
5,7
6,6
7,5
8,8
9,4
10,5
11,10
12,10
13,5
14,6
15,6
16,6
17,6
18,7
19,5
20,5
21,9
22,7
23,10
24,10
25,13
26,9
27,6
28,6
29,3
30,3
31,5
32,6
33,5
34,6
35,6
36,8
37,8
38,9
39,10
40,6
41,9
42,8
43,10
44,10
45,9
46,7
47,9
48,9
49,10
50,9
51,10
52,12
53,12
54,12
55,14
56,18
57,16
58,17
59,16
60,15
61,16
62,15
63,17
64,13
65,9
66,9
67,8
68,7
69,8
70,8
71,8
72,13
73,10
74,9
75,7
76,8
77,7
78,8
79,8
80,14
81,11
82,10
83,8
84,7
85,6
86,7
87,8
88,13
89,14
90,11
91,6
92,10
93,11
94,12
95,11
96,13
97,10
98,6
99,5
100,6
101,4
102,6
103,9
104,9
105,12
106,13
107,11
108,11
109,10
110,17
111,10
112,7
113,8
114,9
115,10
116,14
117,17
118,12
119,11
120,11
121,11
122,12
123,11
124,19
125,16
126,13
127,15
128,14
129,14
130,10
131,8
132,9
133,11
134,11
135,11
136,9
137,11
138,12
139,13
140,11
141,15
142,17
143,16
144,15
145,11
146,13
147,10
148,13
149,11
150,12
151,10
152,10
153,7
154,7
155,5
156,8
157,7
158,7
159,7
160,6
161,4
162,5
163,6
164,7
165,5
166,8
167,8
168,7
169,10
170,7
171,8
172,9
173,10
174,9
175,9
176,13
177,10
178,9
179,10
180,10
181,7
182,10
183,11
184,9
185,9
186,10
187,8
188,7
189,12
190,11
191,15
192,15
193,14
194,12
195,12
196,13
197,11
198,14
199,11
200,14
201,12
202,10
203,10
204,8
205,8
206,12
207,11
208,10
209,10
210,7
211,8
212,7
213,6
214,10
215,9
216,9
217,10
218,7
219,8
220,7
221,8
222,7
223,7
224,8
225,8
226,11
227,12
228,7
229,8
230,7
231,7
232,6
233,5
234,5
235,8
236,11
237,8
238,7
239,5
240,6
241,5
242,8
243,9
244,10
245,9
246,6
247,3
248,3
249,5
250,5
251,4
252,4
253,7
254,11
255,15
256,13
257,12
258,11
259,8
260,6
261,8
262,9
263,9
264,10
265,11
266,11
267,11
268,12
269,10
270,6
271,9
272,9
273,9
274,8
275,9
276,8
277,10
278,8
279,10
280,11
281,9
282,9
283,9
284,10
285,13
286,13
287,11
288,11
289,10
290,10
291,15
292,12
293,10
294,11
295,10
296,11
297,13
298,15
299,10
300,11
301,11
302,11
303,8
304,6
305,8
306,7
307,5
308,5
309,8
310,11
311,7
312,8
313,11
314,10
315,14
316,11
317,12
318,14
319,14
320,16
321,13
322,12
323,13
324,16
325,10
326,11
327,12
328,11
329,9
330,6
331,11
332,14
333,12
334,12
335,13
336,17
337,18
338,18
339,22
340,17
341,20
342,19
343,15
344,12
345,7
346,7
347,6
348,8
349,9
350,11
351,13
352,13
353,13
354,9
355,14
356,18
357,19
358,19
359,23
360,21
361,20
362,21
363,21
364,16
365,14
366,9
367,14
368,11
369,8
370,7
371,7
372,5
373,8
374,10
375,10
376,5
377,8
378,11
379,12
380,10
381,12
382,9
383,14
384,14
385,15
386,10
387,8
388,7
389,8
390,10
391,10
392,13
393,7
394,9
395,14
396,13
397,14
398,13
399,14
400,16
401,11
402,8
403,8
404,9
405,11
406,12
407,7
408,9
409,12
410,12
411,14
412,18
413,13
414,16
415,14
416,13
417,12
418,15
419,13
420,14
421,15
422,13
423,15
424,13
425,14
426,15
427,14
428,13
429,13
430,10
431,14
432,14
433,15
434,14
435,12
436,11
437,10
438,10
439,10
440,12
441,13
442,16
443,15
444,14
445,15
446,14
447,12
448,9
449,11
450,16
451,20
452,19
453,19
454,19
455,15
456,12
457,11
458,12
459,12
460,12
461,12
462,12
463,18
464,15
465,17
466,13
467,16
468,12
469,15
470,15
471,13
472,10
473,11
474,13
475,10
476,13
477,10
478,9
479,4
480,7
481,6
482,8
483,5
484,6
485,4
486,8
487,7
488,6
489,6
490,5
491,7
492,9
493,8
494,8
495,7
496,11
497,11
498,10
499,8
500,10
