,n_problematic_contacts
0,59
1,44
2,42
3,39
4,37
5,33
6,37
7,39
8,38
9,31
10,37
11,43
12,40
13,41
14,40
15,40
16,34
17,33
18,39
19,41
20,37
21,42
22,41
23,39
24,41
25,33
26,29
27,35
28,31
29,32
30,36
31,27
32,28
33,29
34,35
35,34
36,34
37,33
38,35
39,30
40,26
41,30
42,33
43,33
44,38
45,32
46,35
47,39
48,35
49,31
50,34
51,34
52,37
53,39
54,30
55,34
56,32
57,34
58,39
59,42
60,41
61,35
62,34
63,38
64,34
65,34
66,37
67,44
68,42
69,39
70,38
71,38
72,39
73,38
74,36
75,35
76,36
77,35
78,45
79,38
80,46
81,47
82,52
83,49
84,46
85,39
86,44
87,50
88,42
89,42
90,40
91,43
92,46
93,50
94,51
95,42
96,42
97,43
98,43
99,39
100,33
101,33
102,30
103,35
104,38
105,38
106,37
107,35
108,42
109,41
110,45
111,51
112,51
113,57
114,61
115,51
116,61
117,71
118,70
119,63
120,59
121,53
122,48
123,56
124,57
125,49
126,43
127,41
128,43
129,37
130,39
131,42
132,41
133,37
134,34
135,38
136,30
137,32
138,34
139,37
140,36
141,38
142,40
143,46
144,37
145,37
146,30
147,39
148,44
149,42
150,46
151,49
152,41
153,47
154,44
155,46
156,45
157,45
158,46
159,38
160,48
161,60
162,54
163,50
164,56
165,54
166,65
167,56
168,59
169,58
170,64
171,54
172,52
173,45
174,37
175,39
176,33
177,34
178,46
179,52
180,54
181,58
182,59
183,53
184,44
185,47
186,50
187,61
188,54
189,48
190,52
191,44
192,48
193,51
194,51
195,52
196,52
197,51
198,53
199,44
200,36
201,36
202,38
203,26
204,36
205,41
206,44
207,37
208,30
209,30
210,29
211,35
212,32
213,33
214,31
215,29
216,31
217,30
218,29
219,36
220,32
221,39
222,41
223,53
224,50
225,49
226,48
227,40
228,40
229,44
230,41
231,43
232,46
233,37
234,36
235,38
236,37
237,46
238,44
239,47
240,47
241,52
242,51
243,39
244,36
245,31
246,39
247,37
248,39
249,39
250,36
251,40
252,40
253,36
254,34
255,36
256,39
257,48
258,47
259,49
260,52
261,53
262,49
263,63
264,53
265,45
266,38
267,42
268,50
269,45
270,45
271,45
272,37
273,34
274,35
275,37
276,34
277,33
278,38
279,37
280,34
281,29
282,34
283,36
284,37
285,41
286,41
287,45
288,45
289,48
290,41
291,40
292,42
293,46
294,39
295,39
296,39
297,40
298,42
299,42
300,47
301,46
302,43
303,48
304,44
305,46
306,44
307,48
308,41
309,42
310,41
311,42
312,39
313,39
314,36
315,38
316,40
317,40
318,49
319,52
320,51
321,46
322,49
323,50
324,53
325,60
326,62
327,62
328,80
329,79
330,63
331,59
332,54
333,52
334,41
335,43
336,52
337,53
338,51
339,46
340,44
341,41
342,48
343,46
344,48
345,50
346,51
347,50
348,48
349,51
350,48
351,47
352,52
353,53
354,58
355,50
356,52
357,47
358,53
359,47
360,49
361,44
362,41
363,36
364,46
365,49
366,51
367,48
368,51
369,63
370,62
371,62
372,78
373,67
374,61
375,63
376,60
377,66
378,56
379,55
380,54
381,56
382,63
383,63
384,64
385,82
386,70
387,66
388,71
389,70
390,60
391,56
392,47
393,52
394,48
395,54
396,52
397,50
398,55
399,54
400,61
401,59
402,46
403,51
404,54
405,58
406,59
407,53
408,53
409,57
410,49
411,57
412,51
413,55
414,54
415,52
416,55
417,55
418,48
419,40
420,43
421,46
422,50
423,50
424,47
425,43
426,40
427,33
428,34
429,32
430,40
431,40
432,41
433,32
434,33
435,38
436,45
437,38
438,36
439,40
440,41
441,43
442,45
443,39
444,42
445,44
446,46
447,43
448,44
449,45
450,47
451,33
452,40
453,44
454,43
455,42
456,36
457,34
458,45
459,38
460,39
461,36
462,32
463,37
464,44
465,37
466,40
467,36
468,34
469,38
470,34
471,34
472,42
473,44
474,39
475,38
476,46
477,41
478,45
479,51
480,55
481,55
482,48
483,47
484,43
485,37
486,40
487,40
488,48
489,54
490,63
491,57
492,54
493,58
494,57
495,57
496,55
497,58
498,53
499,54
500,52
